value;temp
-34.06171425;29.36666667
-33.24213984;30.05
-34.18330825;30.3
-34.00821727;30.24166667
-34.30028177;30.08333333
-33.10984627;30.05833333
-28.51248652;30.04166667
-25.19309012;29.94166667
-8.619566846;29.60833333
-4.10761603;29.10833333
-1.751753861;28.60833333
-1.482580894;28.28333333
-1.442461073;28.14166667
-1.403358784;27.98333333
-1.320383119;27.55
-1.197441054;27.00833333
-1.066381525;26.45
-0.966551126;26.14166667
-0.912571863;26.1
-0.860443302;26.04166667
-0.885226184;26.525
-1.048589825;27.54166667
-3.894522316;28.58333333
-29.69430225;29.40833333
-32.62882388;29.99166667
-33.19671437;30.43333333
-31.68077583;30.83333333
-33.91773188;31.175
-36.31086707;31.35833333
-36.12134169;31.225
-32.514719;30.86666667
-31.55997941;30.40833333
-16.0627192;29.90833333
-9.3281968;29.35
-5.067980115;28.80833333
-1.612244715;28.30833333
-1.514471654;27.75
-1.410737725;27.20833333
-1.357060185;27.11666667
-1.341339336;27.375
-1.325843218;27.61666667
-1.261409061;27.46666667
-1.165442825;27.125
-1.074274254;26.76666667
-1.074839458;27.06666667
-1.216199567;27.925
-1.446183401;28.825
-1.608396479;29.43333333
-1.681895398;29.775
-1.703148588;30.075
-1.700804512;30.31666667
-1.700014852;30.51666667
-1.722704593;30.71666667
-1.731651208;30.975
-1.690091863;31.1
-1.667075327;31.04166667
-1.663733155;30.65
-1.655141279;29.93333333
-1.64852908;29.19166667
-1.64890105;28.725
-1.589141598;28.36666667
-1.488949677;28.025
-1.388347736;27.725
-1.295813064;27.36666667
-1.210193606;27.025
-1.137749731;26.78333333
-1.066150026;26.58333333
-0.997989443;26.38333333
-1.005580041;26.76666667
-1.14518665;27.625
-1.369062431;28.525
-1.555939033;29.25
-1.646578976;29.79166667
-1.669787514;30.29166667
-1.679055441;30.85
-1.68785866;31.21666667
-1.708415419;31.3
-1.68809319;30.89166667
-1.658343797;30.13333333
-1.618321531;29.39166667
-1.59303344;28.98333333
-1.570809427;28.84166667
-1.543696745;28.68333333
-1.480596309;28.425
-1.396485588;28.06666667
-1.318962627;27.725
-1.261140392;27.6
-1.210276283;27.54166667
-1.16500656;27.5
-1.087270347;27.20833333
-0.974953171;26.65
-0.870303657;26.10833333
-0.881485984;26.48333333
-1.059836076;27.6
-1.33859067;28.8
-1.566403013;29.65
-1.678048331;30.19166667
-1.71162126;30.63333333
-1.708978699;30.975
-1.712670478;31.21666667
-1.743484708;31.24166667
-1.747652477;31.025
-1.725026912;30.60833333
-1.722926537;30.16666667
-1.718042453;29.70833333
-1.677306435;29.20833333
-1.649639358;28.76666667
-1.58377295;28.425
-1.484009758;28.18333333
-1.368654568;27.925
-1.26316829;27.625
-1.212583633;27.38333333
-1.180662059;27.125
-1.122774003;26.70833333
-1.017630314;26.20833333
-0.896415639;25.70833333
-0.918774496;26.31666667
-1.127777313;27.775
-1.413407228;29.15833333
-1.587775157;29.875
-1.662748076;30.05833333
-1.712200121;30.15833333
-1.737305651;30.43333333
-1.757528009;30.71666667
-1.781275929;30.85833333
-1.785007439;30.725
-1.755675418;30.36666667
-1.730712083;29.96666667
-1.712461432;29.68333333
-1.684844698;29.48333333
-1.683599523;29.28333333
-1.656486548;29.025
-1.601811153;28.78333333
-1.529694662;28.525
-1.428021409;28.10833333
-1.317734287;27.66666667
-1.207528686;27.20833333
-1.130152167;27
-1.076496593;26.94166667
-1.03081403;26.9
-1.047320587;27.25
-1.182499057;28.025
-1.382622773;28.86666667
-1.55556276;29.60833333
-1.64983263;30.25
-1.679993095;30.79166667
-1.692668047;31.23333333
-1.720386828;31.575
-1.758570907;31.75833333
-1.717328957;31.68333333
-1.69008056;31.36666667
-1.684307131;30.90833333
-1.699069468;30.29166667
-1.697231518;29.59166667
-1.69471225;28.89166667
-1.684089117;28.36666667
-1.614374368;27.96666667
-1.507275316;27.56666667
-1.396786472;27.16666667
-1.291385006;26.70833333
-1.192916064;26.26666667
-1.124294206;26.15833333
-1.06851648;26.2
-1.015470027;26.25833333
-1.060272437;27
-1.24495285;28.2
-5.133024392;29.34166667
-39.40585686;30.03333333
-34.97503739;30.31666667
-34.66108453;30.45833333
-35.15993056;30.55833333
-35.04235077;30.65833333
-34.73006285;30.75833333
-32.91382996;30.85833333
-28.94378891;30.84166667
-26.16232152;30.625
-8.70082014;30.09166667
-4.247509228;29.33333333
-1.79281911;28.59166667
-1.555690825;28.06666667
-1.507042502;27.60833333
-1.416152369;27.16666667
-1.3568462;27.05833333
-1.313879401;27.15833333
-1.269401416;27.25833333
-1.149496194;26.71666667
-0.979263424;25.775
-0.806753248;24.81666667
-0.793401441;25.1
-0.998261236;26.53333333
-3.846752924;28.13333333
-29.9614388;29.325
-32.52390893;30.05
-33.18251283;30.59166667
-32.03364849;31.09166667
-34.41243595;31.475
-36.79047912;31.65833333
-36.61055949;31.64166667
-32.85868748;31.425
-31.73941301;31.00833333
-15.76051769;30.39166667
-9.162793147;29.75
-5.00392298;29.09166667
-1.596065027;28.68333333
-1.580292425;28.54166667
-1.52008587;28.38333333
-1.45897293;28.24166667
-1.400803553;28.14166667
-1.340961251;28.04166667
-1.273250494;27.88333333
-1.205695259;27.74166667
-1.133504335;27.58333333
-1.142586625;27.90833333
-1.284637093;28.66666667
-4.74402409;29.46666667
-38.30837496;29.975
-32.69730939;30.275
-32.2778626;30.51666667
-32.80342371;30.83333333
-32.53670886;31.175
-33.33649113;31.41666667
-32.32550167;31.38333333
-27.47584882;31.06666667
-23.65725864;30.60833333
-7.818681131;30.05
-3.606083452;29.50833333
-1.617036509;29.00833333
-1.608004678;28.74166667
-1.569648378;28.58333333
-1.504957374;28.44166667
-1.436695551;28.28333333
-1.364234911;28.08333333
-1.300440047;27.88333333
-1.207765821;27.50833333
-1.095831815;27.00833333
-0.984094095;26.50833333
-0.996154733;26.88333333
-1.184365981;27.94166667
-4.756864901;29.1
-27.53913017;29.95
-28.78422036;30.49166667
-29.83231625;30.875
-28.84447783;31.175
-30.45071571;31.41666667
-32.73858775;31.5
-33.66070146;31.325
-30.00608057;30.96666667
-27.7685736;30.50833333
-12.75062906;30.06666667
-7.943140417;29.725
-4.244905365;29.36666667
-1.618988427;29.14166667
-1.580817978;28.98333333
-1.529361662;28.84166667
-1.470201903;28.68333333
-1.413413783;28.54166667
-1.352310692;28.38333333
-1.268748756;28.06666667
-1.17071013;27.60833333
-1.086404234;27.16666667
-1.090708307;27.40833333
-1.224022987;28.225
-5.027420866;29.06666667
-28.89387009;29.75
-25.21543469;30.29166667
-24.82124824;30.85
-25.7233548;31.39166667
-26.03816108;31.775
-28.14439496;31.84166667
-28.05973257;31.39166667
-25.61496779;30.63333333
-21.05481743;29.83333333
-6.765599716;29.26666667
-3.142205754;28.925
-1.562143897;28.56666667
-1.515665474;28.34166667
-1.506306701;28.3
-1.499691251;28.24166667
-1.471799556;28.08333333
-1.417294679;27.94166667
-1.353118213;27.78333333
-1.277254325;27.58333333
-1.187936282;27.38333333
-1.0965388;27.18333333
-1.070853578;27.45
-1.167395754;28.10833333
-1.341015465;28.80833333
-32.89796699;29.39166667
-35.97976156;29.89166667
-35.56128257;30.39166667
-33.76107232;31.00833333
-16.91820281;31.59166667
-15.67607011;31.975
-14.41905695;31.98333333
-12.93324685;31.60833333
-11.22844499;31.05
-7.80572142;30.33333333
-4.135471191;29.70833333
-3.39461283;29.09166667
-2.986323869;28.85833333
-1.713164504;28.9
-1.708144894;28.95833333
-1.665362932;28.825
-1.579086647;28.525
-1.494196702;28.225
-1.423898551;27.98333333
-1.349312852;27.725
-1.273759927;27.48333333
-1.300884061;27.925
-1.469955061;28.88333333
-1.667616246;29.825
-1.70699211;30.49166667
-1.705106494;30.93333333
-1.712371767;31.275
-1.707331231;31.63333333
-1.67266502;31.975
-1.647222118;32.15833333
-1.60874571;32.025
-1.59155139;31.66666667
-1.590777698;31.20833333
-1.606570104;30.65
-1.62707558;30.05
-1.632453096;29.45
-1.621640817;29.025
-1.609756118;28.725
-1.592746117;28.425
-1.517860342;28.06666667
-1.408583919;27.60833333
-1.30621491;27.16666667
-1.211661068;26.76666667
-1.11081003;26.36666667
-1.004610221;25.96666667
-1.037807043;26.55833333
-1.259148872;27.91666667
-5.156279571;29.31666667
-37.77610017;30.25
-33.76576114;30.675
-33.61399037;30.975
-34.40229164;31.39166667
-34.2467572;31.775
-33.63428414;31.95833333
-31.66609738;31.825
-27.96951572;31.525
-25.61041553;31.10833333
-8.588489106;30.66666667
-4.202728568;30.09166667
-1.841193032;29.45
-1.652401512;28.85
-1.644301518;28.25
-1.623686821;27.65
-1.54557311;27.225
-1.453685871;26.98333333
-1.358611992;26.725
-1.273016624;26.54166667
-1.19652507;26.38333333
-1.12581444;26.24166667
-1.164263466;26.9
-1.351140756;28.15833333
-4.342672704;29.4
-30.25480048;30.25
-31.41720864;30.73333333
-32.28492752;31.075
-31.31656579;31.43333333
-33.62347767;31.775
-35.59354214;31.95833333
-35.41166908;31.88333333
-31.97423593;31.625
-31.04411797;31.20833333
-15.41022331;30.70833333
-9.290380997;30.26666667
-5.38554283;29.75
-1.667355438;29.325
-1.655547329;29.025
-1.637931992;28.66666667
-1.607294252;28.5
