value;temp
1.7942;27.2417
1.8433;27.0250
1.8800;26.7250
1.8734;26.4250
1.8590;26.2417
1.8685;26.2583
1.8385;26.4167
22.4363;26.7917
31.5162;27.3500
30.8455;27.9500
29.5913;28.4917
13.9477;28.9333
12.7301;29.2750
11.0819;29.5167
9.1450;29.5417
7.8712;29.3833
6.8399;28.9500
4.9695;28.3500
4.1719;27.7500
3.6665;27.3833
1.7215;27.2417
1.7478;27.0833
1.7714;26.8833
1.8000;26.6833
1.8286;26.4833
1.8511;26.4000
1.8675;26.4000
1.8798;26.4000
1.8783;26.9250
1.8241;27.8833
1.7110;28.8250
1.6301;29.5500
1.5250;30.0917
1.4347;30.4750
1.3529;30.7750
1.2890;30.9583
1.1444;31.0583
0.9794;31.1000
0.9617;30.9250
1.0315;30.6250
1.1422;30.2083
1.3169;29.7667
1.3799;29.3667
1.4349;29.0250
1.5058;28.7250
1.5835;28.4250
1.6314;28.1833
1.6690;28.0417
1.7086;27.8833
1.7545;27.5667
1.7790;27.1667
1.8018;26.7667
1.8096;26.8917
1.7632;27.5083
5.6706;28.3250
18.8583;29.2250
21.7297;30.0667
22.1820;30.6917
23.7260;31.0167
24.0675;31.1000
20.6696;31.1000
19.1742;31.1000
19.2149;31.0417
19.2488;30.7667
6.3352;30.1917
3.4246;29.5500
1.6990;28.9500
1.4482;28.6417
1.4856;28.5417
1.5260;28.4417
1.5856;28.2250
1.6443;27.9833
1.6862;27.7250
1.7248;27.5417
1.7629;27.3833
1.7960;27.2417
1.7901;27.6083
1.7157;28.3667
1.5899;29.1083
1.5452;29.1667
1.3811;29.6417
1.2137;30.6833
1.1562;31.1583
1.0963;31.2000
0.9851;31.0833
0.8463;30.8833
0.8207;30.6250
0.8869;30.3250
1.0313;30.0250
1.2456;29.6667
1.3165;29.3250
1.3747;29.0250
1.4435;28.6667
1.5121;28.3250
1.5739;28.0833
1.6273;27.8250
1.6658;27.5833
1.7027;27.4417
1.7354;27.4000
1.7702;27.3417
1.7828;27.5333
1.7211;28.0500
5.1616;28.7083
16.7998;29.3500
20.7306;30.0083
22.2032;30.5917
24.5799;31.0333
24.1520;31.3167
20.3549;31.2833
19.7999;30.7917
20.4606;30.0333
20.3315;29.2333
6.4036;28.6083
2.9224;28.2833
1.5009;28.0250
1.5402;27.9000
1.5659;27.9000
1.5957;27.9000
1.6308;27.8417
1.6652;27.8000
1.6963;27.8000
1.7439;27.5083
1.7723;27.0667
1.7941;26.6083
1.8071;26.6333
1.7902;27.0917
3.7195;27.6500
16.5810;28.1917
22.4653;28.6917
22.0773;29.2500
21.6339;29.8500
22.6235;30.2750
21.6673;30.5167
21.6979;30.4833
20.3207;30.2250
19.2181;29.9250
7.4253;29.6833
6.2711;29.3667
5.5828;29.0250
1.5686;28.6083
1.6237;28.1083
1.6662;27.6083
1.7131;27.1667
1.7381;26.7667
1.7578;26.3667
1.7745;26.1417
1.7922;26.1000
1.8121;26.0417
1.8071;26.7583
1.7506;28.1750
6.0153;29.5583
18.5309;30.4500
22.4704;30.8750
23.2448;31.0583
23.8466;31.1583
23.6563;31.2583
22.1289;31.2417
20.9540;31.0833
19.3190;30.7667
17.8465;30.3083
5.1923;29.7500
2.3967;29.2667
1.4589;28.8083
1.5123;28.5417
1.5558;28.4417
1.5913;28.3417
1.6462;27.8917
1.7179;27.1333
1.7583;26.3917
1.7810;25.9833
1.8053;25.7833
1.8339;25.5833
1.8287;26.2000
1.7669;27.5167
1.6477;28.8583
16.4306;29.8083
24.5545;30.3333
25.3211;30.6750
24.7926;30.9167
11.5988;31.0000
10.3437;31.0000
8.6170;30.9417
6.6659;30.7250
5.5778;30.3083
5.4119;29.6333
4.6578;28.9500
4.0534;28.2917
3.5386;28.0000
1.5502;27.9417
1.5793;27.9000
1.6182;27.7833
1.6674;27.5250
1.7132;27.2833
1.7540;27.0833
1.7781;26.8250
1.7936;26.5833
1.7902;26.9667
1.7274;27.8250
1.6151;28.7250
1.5232;29.4500
1.4001;30.0500
1.2720;30.5917
1.1567;31.2083
1.0577;31.7333
0.9403;31.9583
0.8760;31.7083
0.9373;31.0917
1.0595;30.3333
1.2439;29.4750
1.4032;28.7500
1.4884;28.0917
1.5398;27.8000
1.5689;27.7417
1.6004;27.7000
1.6353;27.6417
1.6673;27.6000
1.6982;27.5417
1.7366;27.3250
1.7620;26.9667
1.8090;26.6250
1.8758;26.6750
1.8495;27.0917
5.8696;27.7083
18.9695;28.5250
21.7241;29.3667
22.7083;30.0500
24.4093;30.3000
24.9717;30.2417
21.8751;30.0833
20.4816;30.0583
20.2195;30.0417
20.0779;29.9417
6.7220;29.6083
3.6510;29.1083
1.8263;28.6083
1.5776;28.2833
1.6137;28.1417
1.6472;27.9833
1.6946;27.5500
1.7485;27.0083
1.7852;26.4500
1.8032;26.1417
1.8275;26.1000
1.8495;26.0417
1.8445;26.5250
1.7797;27.5417
3.5677;28.5833
17.0274;29.4083
24.2451;29.9917
24.0649;30.4333
24.4553;30.8333
24.8733;31.1750
24.0524;31.3583
23.3180;31.2250
21.7408;30.8667
21.2062;30.4083
9.2445;29.9083
7.4732;29.3500
6.4010;28.8083
1.4543;28.3083
1.5297;27.7500
1.6042;27.2083
1.6311;27.1167
1.6461;27.3750
1.6657;27.6167
1.7089;27.4667
1.7547;27.1250
1.7765;26.7667
1.7748;27.0667
1.7231;27.9250
1.5911;28.8250
1.4824;29.4333
1.3741;29.7750
1.2809;30.0750
1.2126;30.3167
1.1539;30.5167
1.0282;30.7167
0.8686;30.9750
0.8180;31.1000
0.8496;31.0417
0.9889;30.6500
1.2401;29.9333
1.3360;29.1917
1.3951;28.7250
1.4655;28.3667
1.5381;28.0250
1.5844;27.7250
1.6372;27.3667
1.6874;27.0250
1.7208;26.7833
1.7385;26.5833
1.7611;26.3833
1.7618;26.7667
1.7166;27.6250
1.6095;28.5250
1.5053;29.2500
1.3809;29.7917
1.2676;30.2917
1.1745;30.8500
1.1064;31.2167
1.0010;31.3000
0.9666;30.8917
1.0625;30.1333
1.2027;29.3917
1.3244;28.9833
1.4373;28.8417
1.4892;28.6833
1.5268;28.4250
1.5730;28.0667
1.6201;27.7250
1.6545;27.6000
1.6867;27.5417
1.7085;27.5000
1.7341;27.2083
1.7618;26.6500
1.7875;26.1083
1.7872;26.4833
1.7483;27.6000
1.6459;28.8000
1.5213;29.6500
1.3915;30.1917
1.2841;30.6333
1.2067;30.9750
1.1405;31.2167
1.0173;31.2417
0.8900;31.0250
0.8819;30.6083
0.9421;30.1667
1.0963;29.7083
1.3152;29.2083
1.4024;28.7667
1.4705;28.4250
1.5277;28.1833
1.5696;27.9250
1.6223;27.6250
1.6748;27.3833
1.7206;27.1250
1.7537;26.7083
1.7699;26.2083
1.7916;25.7083
1.7744;26.3167
1.7042;27.7750
1.5787;29.1583
1.4881;29.8750
1.3842;30.0583
1.2882;30.1583
1.1827;30.4333
1.0967;30.7167
0.9912;30.8583
0.9131;30.7250
0.9575;30.3667
1.0597;29.9667
1.1710;29.6833
1.3307;29.4833
1.3851;29.2833
1.4384;29.0250
1.4914;28.7833
1.5514;28.5250
1.6169;28.1083
1.6677;27.6667
1.7224;27.2083
1.7528;27.0000
1.7709;26.9417
1.7922;26.9000
1.7877;27.2500
1.7196;28.0250
1.6047;28.8667
1.5067;29.6083
1.3777;30.2500
1.2734;30.7917
1.1951;31.2333
1.1096;31.5750
0.9161;31.7583
0.7479;31.6833
0.7517;31.3667
0.8438;30.9083
1.0392;30.2917
1.2325;29.5917
1.3123;28.8917
1.3827;28.3667
1.4580;27.9667
1.5393;27.5667
1.6004;27.1667
1.6530;26.7083
1.7039;26.2667
1.7350;26.1583
1.7510;26.2000
1.7672;26.2583
1.7531;27.0000
1.6827;28.2000
5.0310;29.3417
17.1946;30.0333
19.3303;30.3167
19.9236;30.4583
22.0836;30.5583
22.3677;30.6583
18.9364;30.7583
17.5134;30.8583
17.8647;30.8417
17.8676;30.6250
6.0074;30.0917
3.3157;29.3333
1.6927;28.5917
1.4317;28.0667
1.5039;27.6083
1.5671;27.1667
1.5954;27.0583
1.6214;27.1583
1.6499;27.2583
1.7054;26.7167
1.7375;25.7750
1.7753;24.8167
1.7732;25.1000
1.7256;26.5333
3.3395;28.1333
15.4306;29.3250
22.9934;30.0500
22.9393;30.5917
22.9373;31.0917
23.2393;31.4750
22.8567;31.6583
22.5260;31.6417
21.1966;31.4250
20.7728;31.0083
9.3766;30.3917
7.4897;29.7500
6.4193;29.0917
1.4410;28.6833
1.4825;28.5417
1.5341;28.3833
1.5783;28.2417
1.6082;28.1417
1.6428;28.0417
1.6812;27.8833
1.7167;27.7417
1.7355;27.5833
1.7334;27.9083
1.6783;28.6667
5.2938;29.4667
17.1557;29.9750
21.1879;30.2750
22.9675;30.5167
24.8389;30.8333
24.3608;31.1750
20.6049;31.4167
19.8735;31.3833
20.0599;31.0667
19.7705;30.6083
6.2098;30.0500
2.7846;29.5083
1.4137;29.0083
1.4552;28.7417
1.5044;28.5833
1.5492;28.4417
1.5834;28.2833
1.6246;28.0833
1.6652;27.8833
1.7144;27.5083
1.7554;27.0083
1.7798;26.5083
1.7789;26.8833
1.7276;27.9417
3.2867;29.1000
14.6120;29.9500
20.8853;30.4917
20.9140;30.8750
20.7537;31.1750
21.8411;31.4167
20.7054;31.5000
20.5405;31.3250
19.0391;30.9667
18.0746;30.5083
7.0113;30.0667
5.9773;29.7250
5.4070;29.3667
1.4577;29.1417
1.5019;28.9833
1.5439;28.8417
1.5811;28.6833
1.6122;28.5417
1.6457;28.3833
1.6892;28.0667
1.7405;27.6083
1.7676;27.1667
1.7605;27.4083
1.7032;28.2250
5.5620;29.0667
18.0867;29.7500
22.0346;30.2917
22.6533;30.8500
23.0587;31.3917
22.7074;31.7750
21.2061;31.8417
20.4524;31.3917
19.1049;30.6333
17.8234;29.8333
5.2679;29.2667
2.4363;28.9250
1.4864;28.5667
1.5316;28.3417
1.5531;28.3000
1.5744;28.2417
1.6082;28.0833
1.6359;27.9417
1.6651;27.7833
1.7020;27.5833
1.7413;27.3833
1.7605;27.1833
1.7492;27.4500
1.7084;28.1083
1.6270;28.8083
15.1960;29.3917
23.4401;29.8917
22.9906;30.3917
22.0142;31.0083
10.9831;31.5917
9.9075;31.9750
8.3071;31.9833
6.4690;31.6083
5.2579;31.0500
5.1389;30.3333
4.5198;29.7083
3.9577;29.0917
3.4089;28.8583
1.3556;28.9000
1.3908;28.9583
1.4497;28.8250
1.5212;28.5250
1.5885;28.2250
1.6432;27.9833
1.6826;27.7250
1.7229;27.4833
1.7055;27.9250
1.6030;28.8833
1.4367;29.8250
1.3109;30.4917
1.1956;30.9333
1.1035;31.2750
1.0307;31.6333
0.9706;31.9750
0.8292;32.1583
0.7213;32.0250
0.7428;31.6667
0.8811;31.2083
1.0319;30.6500
1.1808;30.0500
1.2594;29.4500
1.3235;29.0250
1.3869;28.7250
1.4546;28.4250
1.5301;28.0667
1.6001;27.6083
1.6473;27.1667
1.6978;26.7667
1.7491;26.3667
1.7802;25.9667
1.7716;26.5583
1.6844;27.9167
4.9221;29.3167
16.7799;30.2500
18.6557;30.6750
18.9500;30.9750
20.7521;31.3917
20.9036;31.7750
17.5086;31.9583
16.1716;31.8250
16.5683;31.5250
16.5635;31.1083
5.5627;30.6667
3.0011;30.0917
1.4969;29.4500
1.2599;28.8500
1.3422;28.2500
1.4285;27.6500
1.5068;27.2250
1.5767;26.9833
1.6464;26.7250
1.6855;26.5417
1.7254;26.3833
1.7626;26.2417
1.7453;26.9000
1.6447;28.1583
2.9265;29.4000
13.1615;30.2500
21.6987;30.7333
21.8063;31.0750
21.7871;31.4333
22.0485;31.7750
21.5165;31.9583
21.0006;31.8833
19.8291;31.6250
19.4569;31.2083
8.7087;30.7083
7.0786;30.2667
6.1677;29.7500
1.2744;29.3250
1.3371;29.0250
1.4130;28.6667
1.4732;28.5000
