value;temp
0.9872;27.8833
0.9859;27.7417
0.9829;27.5833
0.9887;27.9083
0.9973;28.6667
3.4654;29.4667
11.3604;29.9750
14.8377;30.2750
16.1695;30.5167
16.7837;30.8333
16.5162;31.1750
14.6559;31.4167
14.3530;31.3833
14.0586;31.0667
13.7395;30.6083
4.1532;30.0500
1.9732;29.5083
0.9667;29.0083
0.9869;28.7417
0.9971;28.5833
0.9907;28.4417
0.9900;28.2833
0.9911;28.0833
0.9968;27.8833
0.9946;27.5083
0.9903;27.0083
0.9861;26.5083
0.9953;26.8833
1.0153;27.9417
2.2596;29.1000
10.9222;29.9500
14.6189;30.4917
13.9568;30.8750
13.8805;31.1750
15.3317;31.4167
14.4108;31.5000
14.1283;31.3250
12.8694;30.9667
12.3216;30.5083
4.4265;30.0667
3.6526;29.7250
3.1248;29.3667
0.9893;29.1417
1.0063;28.9833
1.0030;28.8417
1.0017;28.6833
1.0040;28.5417
1.0035;28.3833
1.0009;28.0667
1.0004;27.6083
1.0043;27.1667
1.0055;27.4083
1.0035;28.2250
3.6322;29.0667
12.8172;29.7500
14.9602;30.2917
15.3138;30.8500
15.4743;31.3917
15.1402;31.7750
14.4322;31.8417
14.2731;31.3917
13.2205;30.6333
12.0948;29.8333
3.2425;29.2667
1.5073;28.9250
0.9954;28.5667
0.9973;28.3417
1.0153;28.3000
1.0303;28.2417
1.0388;28.0833
1.0315;27.9417
1.0238;27.7833
1.0182;27.5833
1.0083;27.3833
0.9958;27.1833
0.9854;27.4500
0.9848;28.1083
0.9869;28.8083
11.1727;29.3917
16.9469;29.8917
16.3999;30.3917
15.2150;31.0083
6.0512;31.5917
5.6112;31.9750
4.9291;31.9833
4.1533;31.6083
3.6174;31.0500
3.2562;30.3333
2.6964;29.7083
2.2412;29.0917
1.9774;28.8583
0.9605;28.9000
0.9789;28.9583
1.0050;28.8250
1.0259;28.5250
1.0218;28.2250
1.0261;27.9833
1.0279;27.7250
1.0282;27.4833
1.0293;27.9250
1.0221;28.8833
0.9788;29.8250
0.9158;30.4917
0.8539;30.9333
0.8041;31.2750
0.7634;31.6333
0.7275;31.9750
0.6701;32.1583
0.6297;32.0250
0.6471;31.6667
0.7143;31.2083
0.7907;30.6500
0.8590;30.0500
0.8931;29.4500
0.9235;29.0250
0.9532;28.7250
0.9848;28.4250
0.9944;28.0667
0.9842;27.6083
0.9810;27.1667
0.9809;26.7667
0.9780;26.3667
0.9743;25.9667
0.9856;26.5583
1.0048;27.9167
3.4742;29.3167
11.5178;30.2500
12.8830;30.6750
13.3963;30.9750
14.2048;31.3917
14.5672;31.7750
12.9351;31.9583
12.1336;31.8250
11.8162;31.5250
11.6765;31.1083
3.8179;30.6667
2.1824;30.0917
1.0477;29.4500
0.9166;28.8500
0.9528;28.2500
0.9896;27.6500
1.0049;27.2250
0.9923;26.9833
0.9880;26.7250
0.9851;26.5417
0.9849;26.3833
0.9851;26.2417
0.9934;26.9000
0.9970;28.1583
2.2066;29.4000
9.6025;30.2500
14.8259;30.7333
14.9726;31.0750
14.7644;31.4333
15.0259;31.7750
14.9966;31.9583
14.9981;31.8833
13.8108;31.6250
13.6837;31.2083
5.5849;30.7083
4.1047;30.2667
3.5838;29.7500
0.9181;29.3250
0.9440;29.0250
0.9769;28.6667
1.0037;28.5000
