Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/17  18:00:00,7358.314566276981 
 04/17  19:00:00,7090.1272575040275 
 04/17  20:00:00,6752.712685223353 
 04/17  21:00:00,6548.003141367229 
 04/17  22:00:00,6291.910500539201 
 04/17  23:00:00,5971.765542038284 
 04/17  24:00:00,5621.928254882041 
 04/18  01:00:00,5306.3077954322225 
 04/18  02:00:00,4988.950215694033 
 04/18  03:00:00,4740.427165871481 
 04/18  04:00:00,4494.268984289681 
 04/18  05:00:00,4256.791527316734 
 04/18  06:00:00,4608.026412924095 
 04/18  07:00:00,5518.941783655892 
 04/18  08:00:00,6354.6839160525205 
 04/18  09:00:00,6800.576009739664 
 04/18  10:00:00,7097.898575562998 
 04/18  11:00:00,7335.945186319233 
 04/18  12:00:00,7388.562611426184 
 04/18  13:00:00,7403.220549443043 
 04/18  14:00:00,7406.622240848689 
 04/18  15:00:00,7390.124415303115 
 04/18  16:00:00,7175.186628562231 
 04/18  17:00:00,6784.655341907262 
 04/18  18:00:00,6546.495770476668 
 04/18  19:00:00,6441.39528807853 
 04/18  20:00:00,6343.230948483855 
 04/18  21:00:00,6179.78252979325 
 04/18  22:00:00,5876.473308516138 
 04/18  23:00:00,5606.453002699007 
 04/18  24:00:00,5469.752950433696 
 04/19  01:00:00,5392.443336232208 
 04/19  02:00:00,5345.610122219258 
 04/19  03:00:00,5031.0125591163705 
 04/19  04:00:00,4448.580935768731 
 04/19  05:00:00,3874.0682858749005 
 04/19  06:00:00,4238.712964230014 
 04/19  07:00:00,5470.09541020215 
 04/19  08:00:00,6580.811992942461 
 04/19  09:00:00,7096.15483471491 
 04/19  10:00:00,7331.558709206012 
 04/19  11:00:00,7380.068387126917 
 04/19  12:00:00,7393.483545067953 
 04/19  13:00:00,7403.220549443043 
 04/19  14:00:00,7404.235977963336 
 04/19  15:00:00,7395.482771355918 
 04/19  16:00:00,7379.115315503241 
 04/19  17:00:00,7359.446215225168 
 04/19  18:00:00,7204.5217646380615 
 04/19  19:00:00,6887.191914344229 
 04/19  20:00:00,6565.466172807469 
 04/19  21:00:00,6327.738209689865 
 04/19  22:00:00,5996.408100580952 
 04/19  23:00:00,5586.489386214387 
 04/19  24:00:00,5276.663247105221 
 04/20  01:00:00,5234.163226713226 
 04/20  02:00:00,5187.416192716821 
 04/20  03:00:00,4855.912551944711 
 04/20  04:00:00,4225.660102481082 
 04/20  05:00:00,3574.4949944512714 
 04/20  06:00:00,4148.714634204919 
 04/20  07:00:00,5606.581171529721 
 04/20  08:00:00,6637.896024363108 
 04/20  09:00:00,7077.986215844524 
 04/20  10:00:00,7302.181429809865 
 04/20  11:00:00,7362.074054604494 
 04/20  12:00:00,7372.402342485933 
 04/20  13:00:00,7383.287418317075 
 04/20  14:00:00,7388.84145191092 
 04/20  15:00:00,7383.61959869245 
 04/20  16:00:00,7369.878833688486 
 04/20  17:00:00,7340.672736306191 
 04/20  18:00:00,7196.407127217226 
 04/20  19:00:00,7053.619202633697 
 04/20  20:00:00,6951.69006695716 
 04/20  21:00:00,6823.352730050578 
 04/20  22:00:00,6713.423944867788 
 04/20  23:00:00,6563.747572847922 
 04/20  24:00:00,6287.195585873394 
 04/21  01:00:00,5849.061501074796 
 04/21  02:00:00,5341.954592749532 
 04/21  03:00:00,5083.160789100478 
 04/21  04:00:00,4989.2085920400905 
 04/21  05:00:00,4928.279723507678 
 04/21  06:00:00,5253.8783379683755 
 04/21  07:00:00,5968.993633720231 
 04/21  08:00:00,6523.258056194679 
 04/21  09:00:00,6939.110849649854 
 04/21  10:00:00,7284.896042241421 
 04/21  11:00:00,7386.251327095182 
 04/21  12:00:00,7403.917006188841 
 04/21  13:00:00,7418.049690456885 
 04/21  14:00:00,7425.793051289736 
 04/21  15:00:00,7422.611005981463 
 04/21  16:00:00,7409.387933618517 
 04/21  17:00:00,7390.854433447824 
 04/21  18:00:00,7364.451382947668 
 04/21  19:00:00,7156.067342083016 
 04/21  20:00:00,6832.61861918456 
 04/21  21:00:00,6568.279364659601 
 04/21  22:00:00,6309.414126382064 
 04/21  23:00:00,5933.174077329772 
 04/21  24:00:00,5467.715054642347 
 04/22  01:00:00,4993.5348741691205 
 04/22  02:00:00,4502.276644435275 
 04/22  03:00:00,4329.516502931586 
 04/22  04:00:00,4295.8392779208925 
 04/22  05:00:00,4270.309828347258 
 04/22  06:00:00,4951.292987012338 
 04/22  07:00:00,6071.922433457515 
 04/22  08:00:00,22917.68153288873 
 04/22  09:00:00,148840.30282618103 
 04/22  10:00:00,157669.6020157336 
 04/22  11:00:00,160306.26121055775 
 04/22  12:00:00,161870.24384967666 
 04/22  13:00:00,153070.4398756925 
 04/22  14:00:00,143262.24956441506 
 04/22  15:00:00,148967.7315804022 
 04/22  16:00:00,139392.22995915946 
 04/22  17:00:00,123428.99988728513 
 04/22  18:00:00,41977.66910435427 
 04/22  19:00:00,20836.863669934817 
 04/22  20:00:00,8456.136302394902 
 04/22  21:00:00,6436.571631899934 
 04/22  22:00:00,5635.778399188343 
 04/22  23:00:00,5264.266804747945 
 04/22  24:00:00,5146.529327111638 
 04/23  01:00:00,5171.762862564518 
 04/23  02:00:00,5195.417514585109 
 04/23  03:00:00,4619.403200503821 
 04/23  04:00:00,3651.3324968791817 
 04/23  05:00:00,2781.3040038379277 
 04/23  06:00:00,2942.9555072701114 
 04/23  07:00:00,4412.758578456391 
 04/23  08:00:00,15088.458315065576 
 04/23  09:00:00,105288.48363590353 
 04/23  10:00:00,140354.4877181778 
 04/23  11:00:00,149199.338344936 
 04/23  12:00:00,144955.88861593526 
 04/23  13:00:00,143991.27815920607 
 04/23  14:00:00,163453.52383282255 
 04/23  15:00:00,180307.4505092435 
 04/23  16:00:00,174356.35363531215 
 04/23  17:00:00,167065.5071991553 
 04/23  18:00:00,86031.65562481527 
 04/23  19:00:00,56550.79332172478 
 04/23  20:00:00,39814.92667663034 
 04/23  21:00:00,6561.357225169479 
 04/23  22:00:00,6490.275494028251 
 04/23  23:00:00,6386.722843902663 
 04/23  24:00:00,6297.158987565442 
 04/24  01:00:00,6170.428793116446 
 04/24  02:00:00,6031.3802998294605 
 04/24  03:00:00,5833.985573314708 
 04/24  04:00:00,5633.223580249417 
 04/24  05:00:00,5403.866658895095 
 04/24  06:00:00,5682.8123551468825 
 04/24  07:00:00,6386.961503737712 
 04/24  08:00:00,18245.010441256083 
 04/24  09:00:00,138883.10371161105 
 04/24  10:00:00,149647.4760903334 
 04/24  11:00:00,154428.49188847157 
 04/24  12:00:00,157198.71385226632 
 04/24  13:00:00,151648.4545510287 
 04/24  14:00:00,144734.61069096448 
 04/24  15:00:00,152778.43567424225 
 04/24  16:00:00,143816.42888664534 
 04/24  17:00:00,123447.67124108615 
 04/24  18:00:00,39558.53855764114 
 04/24  19:00:00,18635.935091197225 
 04/24  20:00:00,7616.731869180225 
 04/24  21:00:00,7084.817500953265 
 04/24  22:00:00,6555.60708371142 
 04/24  23:00:00,6446.14999943185 
 04/24  24:00:00,6326.010214734684 
 04/25  01:00:00,6138.022863267272 
 04/25  02:00:00,5961.464715499092 
 04/25  03:00:00,5548.6551743342 
 04/25  04:00:00,5007.611678934869 
 04/25  05:00:00,4449.611079880693 
 04/25  06:00:00,4820.45444561859 
 04/25  07:00:00,5989.617869076396 
 04/25  08:00:00,18285.593802577238 
 04/25  09:00:00,104546.19511477278 
 04/25  10:00:00,138593.68134025089 
 04/25  11:00:00,137342.8750173784 
 04/25  12:00:00,132736.12775943787 
 04/25  13:00:00,133648.7156804665 
 04/25  14:00:00,147757.37483570627 
 04/25  15:00:00,159511.52170966567 
 04/25  16:00:00,160769.8451587914 
 04/25  17:00:00,148325.87299715135 
 04/25  18:00:00,71169.0928653918 
 04/25  19:00:00,49516.85295043388 
 04/25  20:00:00,34610.52587326891 
 04/25  21:00:00,6826.204541448699 
 04/25  22:00:00,6729.291355690527 
 04/25  23:00:00,6647.8322700465515 
 04/25  24:00:00,6545.154953636339 
 04/26  01:00:00,6461.21783010184 
 04/26  02:00:00,6343.408648563994 
 04/26  03:00:00,6023.842931329574 
 04/26  04:00:00,5587.797974643708 
 04/26  05:00:00,5183.771057132457 
 04/26  06:00:00,5390.61362546411 
 04/26  07:00:00,6125.753248268628 
 04/26  08:00:00,20643.134733923518 
 04/26  09:00:00,107372.56638298906 
 04/26  10:00:00,122721.29656442354 
 04/26  11:00:00,129896.0494980163 
 04/26  12:00:00,134494.8760027465 
 04/26  13:00:00,136831.8289105329 
 04/26  14:00:00,144696.2246944429 
 04/26  15:00:00,152261.68955542483 
 04/26  16:00:00,141374.60048497018 
 04/26  17:00:00,115689.47917432396 
 04/26  18:00:00,42894.51524778407 
 04/26  19:00:00,24579.61348365898 
 04/26  20:00:00,16133.58817474667 
 04/26  21:00:00,11201.728707801556 
 04/26  22:00:00,6471.098540122116 
 04/26  23:00:00,6549.48251910437 
 04/26  24:00:00,6528.406309793609 
 04/27  01:00:00,6392.662938346617 
 04/27  02:00:00,6199.55197955419 
 04/27  03:00:00,5894.326802439336 
 04/27  04:00:00,5527.736550704379 
 04/27  05:00:00,5162.12370119786 
 04/27  06:00:00,5268.475252356445 
 04/27  07:00:00,5861.417842611248 
 04/27  08:00:00,6470.236166812996 
 04/27  09:00:00,106108.27877434566 
 04/27  10:00:00,144431.25812132087 
 04/27  11:00:00,157385.35759247267 
 04/27  12:00:00,147094.2464361566 
 04/27  13:00:00,68775.8834402034 
 04/27  14:00:00,65295.09271214417 
 04/27  15:00:00,62887.23726841603 
 04/27  16:00:00,55163.471009869245 
 04/27  17:00:00,45749.0381424134 
 04/27  18:00:00,32579.66893663551 
 04/27  19:00:00,20841.045204276084 
 04/27  20:00:00,16211.728545153668 
 04/27  21:00:00,13994.204186587436 
 04/27  22:00:00,6987.575085471409 
 04/27  23:00:00,7004.469981041021 
 04/27  24:00:00,6891.201762284767 
 04/28  01:00:00,6703.107701617791 
 04/28  02:00:00,6523.523779209897 
 04/28  03:00:00,6393.99251825381 
 04/28  04:00:00,6183.27252828457 
 04/28  05:00:00,5895.7084481210595 
 04/28  06:00:00,6257.366210816142 
 04/28  07:00:00,6843.546541542067 
 04/28  08:00:00,7279.6257661687305 
 04/28  09:00:00,7374.636547046738 
 04/28  10:00:00,7391.834223351706 
 04/28  11:00:00,7405.610178263927 
 04/28  12:00:00,7420.5142384438805 
 04/28  13:00:00,7435.116238562786 
 04/28  14:00:00,7443.108974858616 
 04/28  15:00:00,7437.287799651641 
 04/28  16:00:00,7421.92222326629 
 04/28  17:00:00,7402.910795821306 
 04/28  18:00:00,7380.742504512035 
 04/28  19:00:00,7302.211981975076 
 04/28  20:00:00,7011.178860004172 
 04/28  21:00:00,6812.4242799531385 
 04/28  22:00:00,6643.055812384046 
 04/28  23:00:00,6468.91356980418 
 04/28  24:00:00,6239.261744924094 
 04/29  01:00:00,5809.304949088263 
 04/29  02:00:00,5387.134039743865 
 04/29  03:00:00,4983.811284233355 
 04/29  04:00:00,4525.934037396163 
 04/29  05:00:00,4044.6271295797947 
 04/29  06:00:00,4629.616459321977 
 04/29  07:00:00,6021.967435565351 
 04/29  08:00:00,23633.405269417915 
 04/29  09:00:00,151423.79640478386 
 04/29  10:00:00,160659.15558561754 
 04/29  11:00:00,164183.34144808688 
 04/29  12:00:00,167528.19532368883 
 04/29  13:00:00,159758.11719018428 
 04/29  14:00:00,148821.63132951657 
 04/29  15:00:00,153650.45043898849 
 04/29  16:00:00,143368.6856249436 
 04/29  17:00:00,126901.92851607391 
 04/29  18:00:00,43685.86988511681 
 04/29  19:00:00,22199.80229909142 
 04/29  20:00:00,9386.828184327724 
 04/29  21:00:00,7274.58321218448 
