Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/13  22:00:00,7082.248675590715 
 04/13  23:00:00,6968.278228727689 
 04/13  24:00:00,6821.840624898345 
 04/14  01:00:00,6630.9382304176825 
 04/14  02:00:00,6455.85313620525 
 04/14  03:00:00,6287.8238437941 
 04/14  04:00:00,6079.8117674038285 
 04/14  05:00:00,5859.316024232477 
 04/14  06:00:00,5874.336885359723 
 04/14  07:00:00,6238.282690256016 
 04/14  08:00:00,6707.021210074043 
 04/14  09:00:00,7057.324995460845 
 04/14  10:00:00,7480.320398784359 
 04/14  11:00:00,7896.134973810422 
 04/14  12:00:00,8295.514384684118 
 04/14  13:00:00,8627.825541891045 
 04/14  14:00:00,8878.228414080595 
 04/14  15:00:00,8865.892253399305 
 04/14  16:00:00,8656.135215118002 
 04/14  17:00:00,8342.356846026702 
 04/14  18:00:00,7899.17999660928 
 04/14  19:00:00,7555.043249518792 
 04/14  20:00:00,7294.799131500341 
 04/14  21:00:00,7124.250986251033 
 04/14  22:00:00,7010.535347635749 
 04/14  23:00:00,6894.979798537969 
 04/14  24:00:00,6758.8661669811545 
 04/15  01:00:00,6613.917349497654 
 04/15  02:00:00,6477.541706520606 
 04/15  03:00:00,6279.046750835819 
 04/15  04:00:00,6043.612399986683 
 04/15  05:00:00,5790.82972371786 
 04/15  06:00:00,5629.822879123276 
 04/15  07:00:00,5698.252134977389 
 04/15  08:00:00,24297.057447713527 
 04/15  09:00:00,210720.16395867544 
 04/15  10:00:00,209214.33567254505 
 04/15  11:00:00,209500.20135333413 
 04/15  12:00:00,211550.947486763 
 04/15  13:00:00,201105.15358489904 
 04/15  14:00:00,192690.59281520206 
 04/15  15:00:00,204592.79713537699 
 04/15  16:00:00,190415.49571448694 
 04/15  17:00:00,165379.52906651353 
 04/15  18:00:00,56579.287932965315 
 04/15  19:00:00,26775.905659627566 
 04/15  20:00:00,9445.56454750466 
 04/15  21:00:00,7301.586369118715 
 04/15  22:00:00,6799.918713947977 
 04/15  23:00:00,6708.548577290541 
 04/15  24:00:00,6511.959898821141 
 04/16  01:00:00,6214.920951293893 
 04/16  02:00:00,5891.058043193546 
 04/16  03:00:00,5647.616199714935 
 04/16  04:00:00,5520.59498032142 
 04/16  05:00:00,5398.684279826858 
 04/16  06:00:00,5472.405775674223 
 04/16  07:00:00,5911.956168406176 
 04/16  08:00:00,20099.161654243126 
 04/16  09:00:00,152849.27177903383 
 04/16  10:00:00,189719.4195180656 
 04/16  11:00:00,202559.97877331379 
 04/16  12:00:00,195232.05512182034 
 04/16  13:00:00,197151.03917504059 
 04/16  14:00:00,228336.93867638368 
 04/16  15:00:00,254568.4087198848 
 04/16  16:00:00,242737.70416717826 
 04/16  17:00:00,233608.46670048298 
 04/16  18:00:00,123473.75816955061 
 04/16  19:00:00,75022.15973791298 
 04/16  20:00:00,46692.39372124322 
 04/16  21:00:00,7253.3050960687215 
 04/16  22:00:00,7005.810163982925 
 04/16  23:00:00,6747.898527708775 
 04/16  24:00:00,6623.900688177425 
 04/17  01:00:00,6602.554452630175 
 04/17  02:00:00,6577.235554477331 
 04/17  03:00:00,6422.703417136995 
 04/17  04:00:00,6183.430217255392 
 04/17  05:00:00,5953.865228613541 
 04/17  06:00:00,5964.374177134193 
 04/17  07:00:00,6334.723832357213 
 04/17  08:00:00,6864.210035014378 
 04/17  09:00:00,7203.35137651414 
 04/17  10:00:00,7493.312560346592 
 04/17  11:00:00,7767.711164366687 
 04/17  12:00:00,7992.68458091991 
 04/17  13:00:00,8174.664755992479 
 04/17  14:00:00,8387.89806697364 
 04/17  15:00:00,8524.758468308195 
 04/17  16:00:00,8604.506928709636 
 04/17  17:00:00,8523.535896840454 
 04/17  18:00:00,8231.526480010178 
 04/17  19:00:00,7854.8207689310775 
 04/17  20:00:00,7605.703957078585 
 04/17  21:00:00,7428.878937451125 
 04/17  22:00:00,7202.675764980868 
 04/17  23:00:00,6955.325494841873 
 04/17  24:00:00,6705.622371492621 
 04/18  01:00:00,6471.046397969683 
 04/18  02:00:00,6255.398073331217 
 04/18  03:00:00,6076.2586773898365 
 04/18  04:00:00,5900.341460892523 
 04/18  05:00:00,5730.433428846182 
 04/18  06:00:00,5760.805585922814 
 04/18  07:00:00,6129.431055431768 
 04/18  08:00:00,6639.198016231744 
 04/18  09:00:00,7044.418050189288 
 04/18  10:00:00,7420.234639965871 
 04/18  11:00:00,7778.847615609036 
 04/18  12:00:00,8106.111570077362 
 04/18  13:00:00,8340.341437490206 
 04/18  14:00:00,8496.019507576226 
 04/18  15:00:00,8366.191612631357 
 04/18  16:00:00,8083.636407497677 
 04/18  17:00:00,7746.5758290414415 
 04/18  18:00:00,7484.058328251474 
 04/18  19:00:00,7311.113907443806 
 04/18  20:00:00,7191.68347633818 
 04/18  21:00:00,7027.412056309025 
 04/18  22:00:00,6817.186226096892 
 04/18  23:00:00,6621.059342175712 
 04/18  24:00:00,6479.556918052778 
 04/19  01:00:00,6356.7811830245555 
 04/19  02:00:00,6246.924243720431 
 04/19  03:00:00,6050.722226556148 
 04/19  04:00:00,5759.116547241101 
 04/19  05:00:00,5485.773942512959 
 04/19  06:00:00,5516.1850090664875 
 04/19  07:00:00,5967.365488815684 
 04/19  08:00:00,6616.453806256482 
 04/19  09:00:00,7129.42806134542 
 04/19  10:00:00,7519.393023430443 
 04/19  11:00:00,7843.51389346287 
 04/19  12:00:00,8103.231756053295 
 04/19  13:00:00,8315.847382217044 
 04/19  14:00:00,8499.792606983285 
 04/19  15:00:00,8498.939155436972 
 04/19  16:00:00,8441.333570693823 
 04/19  17:00:00,8289.388664263573 
 04/19  18:00:00,7998.706534733875 
 04/19  19:00:00,7672.355058509555 
 04/19  20:00:00,7429.580463045269 
 04/19  21:00:00,7201.53360704267 
 04/19  22:00:00,6952.745229120825 
 04/19  23:00:00,6667.001029571499 
 04/19  24:00:00,6396.649753862104 
 04/20  01:00:00,6263.548810185085 
 04/20  02:00:00,6187.003644861513 
 04/20  03:00:00,6051.733344537173 
 04/20  04:00:00,5802.912990249172 
 04/20  05:00:00,5514.010333299756 
 04/20  06:00:00,5575.391371813364 
 04/20  07:00:00,6141.907140020573 
 04/20  08:00:00,6797.248717652116 
 04/20  09:00:00,7170.630936207183 
 04/20  10:00:00,7470.32239632365 
 04/20  11:00:00,7747.420321698293 
 04/20  12:00:00,8085.638999518901 
 04/20  13:00:00,8377.398977323157 
 04/20  14:00:00,8590.185368860477 
 04/20  15:00:00,8578.366482918727 
 04/20  16:00:00,8428.61951957344 
 04/20  17:00:00,8193.967585283504 
 04/20  18:00:00,7955.284693112176 
 04/20  19:00:00,7732.7825172644725 
 04/20  20:00:00,7611.55093186216 
 04/20  21:00:00,7458.597169352346 
 04/20  22:00:00,7305.558276000101 
 04/20  23:00:00,7130.053447095278 
 04/20  24:00:00,6876.169201725864 
 04/21  01:00:00,6597.49727926698 
 04/21  02:00:00,6316.480743760431 
 04/21  03:00:00,6121.323339108046 
 04/21  04:00:00,5991.097310804272 
 04/21  05:00:00,5882.281834128346 
 04/21  06:00:00,5944.098521323814 
 04/21  07:00:00,6302.528101401212 
 04/21  08:00:00,6719.945659573295 
 04/21  09:00:00,7109.801596775528 
 04/21  10:00:00,7532.071209580904 
 04/21  11:00:00,7901.205560371937 
 04/21  12:00:00,8205.88890014183 
 04/21  13:00:00,8501.312741160915 
 04/21  14:00:00,8759.691475170892 
 04/21  15:00:00,8774.740137961613 
 04/21  16:00:00,8712.633168586812 
 04/21  17:00:00,8530.210634481684 
 04/21  18:00:00,8200.053183656415 
 04/21  19:00:00,7893.032325748958 
 04/21  20:00:00,7668.013314568379 
 04/21  21:00:00,7454.336284956714 
 04/21  22:00:00,7225.206232653607 
 04/21  23:00:00,6968.32533804715 
 04/21  24:00:00,6697.036412694247 
 04/22  01:00:00,6431.729791714098 
 04/22  02:00:00,6182.5573391953185 
 04/22  03:00:00,6018.411911092815 
 04/22  04:00:00,5893.35991318609 
 04/22  05:00:00,5773.469908791535 
 04/22  06:00:00,5910.74130295821 
 04/22  07:00:00,6398.417648199201 
 04/22  08:00:00,27106.53830760287 
 04/22  09:00:00,227121.89556214508 
 04/22  10:00:00,226203.89054033115 
 04/22  11:00:00,225719.3780194053 
 04/22  12:00:00,228150.6176274244 
 04/22  13:00:00,220033.32366306408 
 04/22  14:00:00,213055.16436400816 
 04/22  15:00:00,223744.4237364292 
 04/22  16:00:00,207333.04147872414 
 04/22  17:00:00,181102.63531661777 
 04/22  18:00:00,61770.052506430155 
 04/22  19:00:00,29342.629074803874 
 04/22  20:00:00,9854.226549277077 
 04/22  21:00:00,7564.313810648943 
 04/22  22:00:00,6924.592481139861 
 04/22  23:00:00,6703.541235898031 
 04/22  24:00:00,6569.383907316301 
 04/23  01:00:00,6479.70050094272 
 04/23  02:00:00,6382.758342017104 
 04/23  03:00:00,6082.9805357035775 
 04/23  04:00:00,5653.616332043629 
 04/23  05:00:00,5234.59691684249 
 04/23  06:00:00,5199.14704844827 
 04/23  07:00:00,5717.78939227116 
 04/23  08:00:00,20598.07865584378 
 04/23  09:00:00,160303.40816015643 
 04/23  10:00:00,201128.44278585758 
 04/23  11:00:00,214232.3967939818 
 04/23  12:00:00,207372.98216239117 
 04/23  13:00:00,209073.46905440559 
 04/23  14:00:00,239324.64976773956 
 04/23  15:00:00,263881.5418472353 
 04/23  16:00:00,250887.42757837775 
 04/23  17:00:00,240080.6445184707 
 04/23  18:00:00,124030.04681083559 
 04/23  19:00:00,74905.71463911903 
 04/23  20:00:00,46479.47350894451 
 04/23  21:00:00,7354.839489612402 
 04/23  22:00:00,7247.078399725834 
 04/23  23:00:00,7104.8800759786545 
 04/23  24:00:00,6959.989965065278 
 04/24  01:00:00,6820.410453922017 
 04/24  02:00:00,6675.562204853451 
 04/24  03:00:00,6509.2148759118345 
 04/24  04:00:00,6342.675792221351 
 04/24  05:00:00,6163.317176072401 
 04/24  06:00:00,6190.808624762826 
 04/24  07:00:00,6535.999008250463 
 04/24  08:00:00,21086.085985144036 
 04/24  09:00:00,209510.98144282984 
 04/24  10:00:00,210817.33415623569 
 04/24  11:00:00,211719.77182009587 
 04/24  12:00:00,214766.04537124327 
 04/24  13:00:00,209748.07555151176 
 04/24  14:00:00,206389.21186539639 
 04/24  15:00:00,219961.13903069925 
 04/24  16:00:00,202043.47742974876 
 04/24  17:00:00,169672.92496264934 
 04/24  18:00:00,55582.8530548366 
 04/24  19:00:00,25114.041007186508 
 04/24  20:00:00,8344.009672524815 
 04/24  21:00:00,7805.2943800785515 
 04/24  22:00:00,7256.875517668502 
 04/24  23:00:00,7102.991678860471 
 04/24  24:00:00,6936.257734347499 
 04/25  01:00:00,6755.7668331891655 
 04/25  02:00:00,6596.400382268105 
 04/25  03:00:00,6363.866803555114 
 04/25  04:00:00,6078.571008599477 
 04/25  05:00:00,5791.700700530014 
 04/25  06:00:00,5829.302578013179 
 04/25  07:00:00,6296.648653965316 
 04/25  08:00:00,23993.75069637016 
 04/25  09:00:00,154446.56775067029 
 04/25  10:00:00,189289.13860967614 
 04/25  11:00:00,190177.11424598387 
 04/25  12:00:00,183608.91706122014 
 04/25  13:00:00,183619.1739141289 
 04/25  14:00:00,207867.66904765718 
 04/25  15:00:00,229205.35435987215 
 04/25  16:00:00,224355.87375251225 
 04/25  17:00:00,205128.69250703397 
 04/25  18:00:00,99391.76519084047 
 04/25  19:00:00,65194.707513444126 
 04/25  20:00:00,39160.91936733803 
 04/25  21:00:00,7435.592501572838 
 04/25  22:00:00,7295.529787551004 
 04/25  23:00:00,7160.592099212543 
 04/25  24:00:00,7011.806723931222 
 04/26  01:00:00,6871.384048394689 
 04/26  02:00:00,6720.035283646345 
 04/26  03:00:00,6509.105179892023 
 04/26  04:00:00,6258.272951808322 
 04/26  05:00:00,6038.877461725926 
 04/26  06:00:00,6054.120498257033 
 04/26  07:00:00,6381.387840014932 
 04/26  08:00:00,24478.03631732022 
 04/26  09:00:00,156929.511314069 
 04/26  10:00:00,166212.10801937135 
 04/26  11:00:00,166715.4828150276 
 04/26  12:00:00,171346.60045769995 
 04/26  13:00:00,177479.01630906654 
 04/26  14:00:00,191854.4557581685 
 04/26  15:00:00,208134.48691143914 
 04/26  16:00:00,193431.99974374116 
 04/26  17:00:00,153608.03160800407 
 04/26  18:00:00,55931.14230589127 
 04/26  19:00:00,29780.2628820559 
 04/26  20:00:00,17894.23409477137 
 04/26  21:00:00,12406.711855349102 
 04/26  22:00:00,7029.524344580454 
 04/26  23:00:00,7017.65051347974 
 04/26  24:00:00,6957.163322681507 
 04/27  01:00:00,6831.262102865966 
 04/27  02:00:00,6669.680399177242 
 04/27  03:00:00,6479.53023164215 
 04/27  04:00:00,6259.14775286657 
 04/27  05:00:00,6028.82385071215 
 04/27  06:00:00,5969.321889546609 
 04/27  07:00:00,6200.399276993857 
 04/27  08:00:00,6570.212934231008 
 04/27  09:00:00,166452.3807376212 
 04/27  10:00:00,204966.7784794604 
 04/27  11:00:00,214560.92034765634 
 04/27  12:00:00,200550.63204897083 
 04/27  13:00:00,94631.39744901698 
 04/27  14:00:00,92612.728125068 
 04/27  15:00:00,92145.49017196369 
 04/27  16:00:00,83661.00644614254 
 04/27  17:00:00,70505.6901862883 
 04/27  18:00:00,47923.69208459759 
 04/27  19:00:00,26351.201031976612 
 04/27  20:00:00,20126.498776256518 
 04/27  21:00:00,17300.49158649509 
 04/27  22:00:00,7578.15048566749 
 04/27  23:00:00,7511.872661199722 
 04/27  24:00:00,7359.504482870006 
 04/28  01:00:00,7148.681009601741 
 04/28  02:00:00,6945.606729708958 
 04/28  03:00:00,6779.669398308972 
 04/28  04:00:00,6604.522958571051 
 04/28  05:00:00,6425.463684756801 
 04/28  06:00:00,6515.085361498129 
 04/28  07:00:00,6957.010799863997 
 04/28  08:00:00,7427.264056402004 
 04/28  09:00:00,7791.123544619494 
 04/28  10:00:00,8124.298666520488 
 04/28  11:00:00,8406.984605510412 
 04/28  12:00:00,8659.335813813595 
 04/28  13:00:00,8856.817618174413 
 04/28  14:00:00,9016.250121823834 
 04/28  15:00:00,8939.862294930645 
 04/28  16:00:00,8822.796587502186 
 04/28  17:00:00,8600.35005731779 
 04/28  18:00:00,8336.578023540655 
 04/28  19:00:00,8090.74652337627 
 04/28  20:00:00,7866.390017661463 
 04/28  21:00:00,7673.282720806249 
 04/28  22:00:00,7489.036675700235 
 04/28  23:00:00,7286.576276425517 
 04/28  24:00:00,7052.7779712849 
 04/29  01:00:00,6779.543658455813 
 04/29  02:00:00,6522.033658591434 
 04/29  03:00:00,6285.428074862463 
 04/29  04:00:00,6034.948456177583 
 04/29  05:00:00,5772.875849679989 
 04/29  06:00:00,5869.614378080331 
 04/29  07:00:00,6443.588989510258 
 04/29  08:00:00,27970.164033444016 
 04/29  09:00:00,228466.9128768829 
 04/29  10:00:00,228381.29290210297 
 04/29  11:00:00,228885.03667941286 
 04/29  12:00:00,233205.21701489818 
 04/29  13:00:00,226802.92209740965 
 04/29  14:00:00,219220.87182230384 
 04/29  15:00:00,229027.84642205199 
 04/29  16:00:00,210801.123032377 
 04/29  17:00:00,183765.1713104696 
 04/29  18:00:00,63148.84196327258 
 04/29  19:00:00,30335.02851528519 
 04/29  20:00:00,10565.231046211824 
 04/29  21:00:00,8200.671814611429 
