33,1,2019-06-24,12:27:33,\N,\N,225,51.7,1.076,-37,0
34,8,2019-06-24,12:27:41,\N,\N,167,44.78,1.094,-32,0
35,1,2019-06-24,12:27:48,\N,\N,211,47.63,1.076,-38,0
36,8,2019-06-24,12:27:56,\N,\N,177,47.22,1.094,-32,0
37,1,2019-06-24,12:28:03,\N,\N,224,50.07,1.076,-38,0
38,8,2019-06-24,12:28:11,\N,\N,167,45.18,1.094,-32,0
39,1,2019-06-24,12:28:18,\N,\N,211,47.63,1.076,-37,0
40,8,2019-06-24,12:28:26,\N,\N,178,48.85,1.094,-32,0
41,1,2019-06-24,12:28:33,\N,\N,225,52.1,1.076,-38,0
42,8,2019-06-24,12:28:41,\N,\N,168,43.96,1.093,-32,0
43,1,2019-06-24,12:28:48,\N,\N,217,47.63,1.076,-38,0
44,8,2019-06-24,12:28:56,\N,\N,167,44.78,1.093,-32,0
45,1,2019-06-24,12:29:03,\N,\N,210,46.81,1.076,-39,0
46,8,2019-06-24,12:29:11,\N,\N,175,48.85,1.093,-32,0
47,1,2019-06-24,12:29:18,\N,\N,221,52.1,1.076,-38,0
48,8,2019-06-24,12:29:26,\N,\N,177,47.22,1.093,-32,0
49,1,2019-06-24,12:29:33,\N,\N,224,50.88,1.076,-38,0
50,8,2019-06-24,12:29:41,\N,\N,168,44.37,1.093,-32,0
51,1,2019-06-24,12:29:48,\N,\N,212,46.4,1.076,-38,0
52,8,2019-06-24,12:29:56,\N,\N,165,44.78,1.093,-32,0
53,1,2019-06-24,12:30:03,\N,\N,210,46.81,1.076,-38,0
54,8,2019-06-24,12:30:11,\N,\N,167,47.22,1.093,-32,0
55,1,2019-06-24,12:30:18,\N,\N,215,49.25,1.076,-38,0
56,8,2019-06-24,12:30:26,\N,\N,178,49.25,1.093,-32,0
57,1,2019-06-24,12:30:33,\N,\N,225,52.1,1.076,-38,0
58,8,2019-06-24,12:30:44,\N,\N,177,47.22,1.093,-32,0
59,1,2019-06-24,12:30:48,\N,\N,224,49.66,1.076,-39,0
60,8,2019-06-24,12:30:56,\N,\N,168,43.96,1.093,-32,0
61,1,2019-06-24,12:31:03,\N,\N,211,46,1.076,-38,0
62,8,2019-06-24,12:31:11,\N,\N,165,44.78,1.093,-32,0
63,1,2019-06-24,12:31:18,\N,\N,224,52.51,1.076,-38,0
64,8,2019-06-24,12:31:26,\N,\N,165,44.78,1.093,-32,0
65,1,2019-06-24,12:31:33,\N,\N,210,46.4,1.076,-37,0
66,8,2019-06-24,12:31:41,\N,\N,165,43.96,1.093,-32,0
67,1,2019-06-24,12:31:48,\N,\N,218,47.63,1.076,-38,0
68,8,2019-06-24,12:31:56,\N,\N,175,46.81,1.092,-32,0
69,1,2019-06-24,12:32:03,\N,\N,225,51.29,1.076,-37,0
70,8,2019-06-24,12:32:11,\N,\N,177,48.44,1.092,-32,0
71,1,2019-06-24,12:32:18,\N,\N,224,52.51,1.076,-38,0
72,8,2019-06-24,12:32:26,\N,\N,175,48.85,1.092,-32,0
73,1,2019-06-24,12:32:33,\N,\N,221,52.1,1.076,-38,0
74,8,2019-06-24,12:32:41,\N,\N,175,49.25,1.092,-32,0
75,1,2019-06-24,12:32:48,\N,\N,214,46.81,1.076,-38,0
76,8,2019-06-24,12:32:56,\N,\N,177,47.63,1.092,-32,0
77,1,2019-06-24,12:33:03,\N,\N,225,51.7,1.076,-38,0
78,8,2019-06-24,12:33:11,\N,\N,178,49.25,1.092,-32,0
79,1,2019-06-24,12:33:18,\N,\N,225,52.1,1.076,-38,0
80,8,2019-06-24,12:33:26,\N,\N,167,46,1.092,-32,0
81,1,2019-06-24,12:33:33,\N,\N,210,45.59,1.076,-38,0
82,8,2019-06-24,12:33:41,\N,\N,177,47.22,1.092,-32,0
83,1,2019-06-24,12:33:48,\N,\N,225,52.51,1.076,-38,0
84,8,2019-06-24,12:33:56,\N,\N,165,45.59,1.092,-32,0
85,1,2019-06-24,12:34:03,\N,\N,210,46,1.076,-38,0
86,8,2019-06-24,12:34:11,\N,\N,175,47.22,1.092,-32,0
87,1,2019-06-24,12:34:18,\N,\N,224,50.07,1.076,-37,0
88,8,2019-06-24,12:34:26,\N,\N,175,48.85,1.092,-32,0
89,1,2019-06-24,12:34:33,\N,\N,225,52.1,1.076,-38,0
90,8,2019-06-24,12:34:41,\N,\N,171,46.81,1.092,-32,0
91,1,2019-06-24,12:34:48,\N,\N,220,52.1,1.075,-38,0
92,8,2019-06-24,12:34:56,\N,\N,177,48.85,1.092,-32,0
93,1,2019-06-24,12:35:03,\N,\N,214,46,1.075,-38,0
94,8,2019-06-24,12:35:11,\N,\N,164,44.37,1.092,-32,0
95,1,2019-06-24,12:35:18,\N,\N,210,46,1.075,-38,0
96,8,2019-06-24,12:35:26,\N,\N,170,44.37,1.092,-32,0
97,1,2019-06-24,12:35:33,\N,\N,225,50.88,1.075,-38,0
98,8,2019-06-24,12:35:41,\N,\N,167,43.55,1.092,-32,0
99,1,2019-06-24,12:35:48,\N,\N,222,51.7,1.075,-38,0
100,8,2019-06-24,12:35:56,\N,\N,177,48.44,1.091,-32,0
101,1,2019-06-24,12:36:03,\N,\N,210,46,1.075,-37,0
102,8,2019-06-24,12:36:11,\N,\N,165,45.18,1.092,-32,0
103,1,2019-06-24,12:36:18,\N,\N,221,47.22,1.075,-38,0
104,8,2019-06-24,12:36:26,\N,\N,164,44.78,1.092,-32,0
105,1,2019-06-24,12:36:33,\N,\N,222,50.48,1.075,-38,0
106,8,2019-06-24,12:36:41,\N,\N,164,43.15,1.091,-32,0
107,1,2019-06-24,12:36:48,\N,\N,210,47.63,1.075,-38,0
108,8,2019-06-24,12:36:56,\N,\N,170,43.96,1.091,-32,0
109,1,2019-06-24,12:37:03,\N,\N,212,45.59,1.075,-38,0
110,8,2019-06-24,12:37:11,\N,\N,175,48.85,1.091,-32,0
111,1,2019-06-24,12:37:18,\N,\N,220,47.63,1.075,-38,0
112,8,2019-06-24,12:37:26,\N,\N,172,48.03,1.091,-32,0
113,1,2019-06-24,12:37:33,\N,\N,225,50.88,1.075,-37,0
114,8,2019-06-24,12:37:41,\N,\N,168,46.4,1.091,-32,0
115,1,2019-06-24,12:37:48,\N,\N,224,51.29,1.075,-37,0
116,8,2019-06-24,12:37:56,\N,\N,164,43.96,1.091,-32,0
117,1,2019-06-24,12:38:03,\N,\N,214,50.07,1.075,-38,0
118,8,2019-06-24,12:38:11,\N,\N,167,43.55,1.091,-32,0
119,1,2019-06-24,12:38:18,\N,\N,210,45.18,1.075,-38,0
120,8,2019-06-24,12:38:26,\N,\N,172,48.44,1.091,-32,0
121,1,2019-06-24,12:38:33,\N,\N,225,50.48,1.075,-37,0
122,8,2019-06-24,12:38:41,\N,\N,162,43.55,1.091,-32,0
123,1,2019-06-24,12:38:48,\N,\N,211,48.03,1.075,-38,0
124,8,2019-06-24,12:38:56,\N,\N,175,47.22,1.091,-32,0
125,1,2019-06-24,12:39:03,\N,\N,221,48.03,1.075,-38,0
126,8,2019-06-24,12:39:11,\N,\N,164,45.18,1.091,-32,0
127,1,2019-06-24,12:39:18,\N,\N,218,50.88,1.075,-38,0
128,8,2019-06-24,12:39:26,\N,\N,168,43.96,1.091,-32,0
129,1,2019-06-24,12:39:33,\N,\N,212,45.18,1.075,-37,0
130,8,2019-06-24,12:39:41,\N,\N,175,47.63,1.091,-32,0
131,1,2019-06-24,12:39:48,\N,\N,218,47.22,1.075,-38,0
132,8,2019-06-24,12:39:56,\N,\N,167,45.59,1.091,-32,0
133,1,2019-06-24,12:40:03,\N,\N,222,51.29,1.075,-38,0
134,8,2019-06-24,12:40:11,\N,\N,165,42.74,1.091,-32,0
135,1,2019-06-24,12:40:18,\N,\N,211,48.03,1.075,-38,0
136,8,2019-06-24,12:40:26,\N,\N,174,46,1.09,-32,0
137,1,2019-06-24,12:40:33,\N,\N,207,45.18,1.075,-38,0
138,8,2019-06-24,12:40:41,\N,\N,174,47.63,1.09,-32,0
139,1,2019-06-24,12:40:48,\N,\N,217,46,1.075,-38,0
140,8,2019-06-24,12:40:56,\N,\N,165,45.59,1.09,-32,0
141,1,2019-06-24,12:41:03,\N,\N,224,50.48,1.075,-38,0
142,8,2019-06-24,12:41:11,\N,\N,164,42.33,1.09,-32,0
143,1,2019-06-24,12:41:18,\N,\N,217,49.66,1.075,-37,0
144,8,2019-06-24,12:41:26,\N,\N,170,43.55,1.09,-32,0
145,1,2019-06-24,12:41:33,\N,\N,214,48.03,1.075,-37,0
146,8,2019-06-24,12:41:41,\N,\N,174,45.59,1.09,-32,0
147,1,2019-06-24,12:41:48,\N,\N,208,46.4,1.075,-37,0
148,8,2019-06-24,12:41:56,\N,\N,174,47.22,1.09,-32,0
149,1,2019-06-24,12:42:03,\N,\N,208,44.37,1.075,-38,0
150,8,2019-06-24,12:42:11,\N,\N,174,47.22,1.09,-32,0
151,1,2019-06-24,12:42:18,\N,\N,217,46.81,1.075,-38,0
152,8,2019-06-24,12:42:26,\N,\N,164,44.78,1.09,-32,0
153,1,2019-06-24,12:42:33,\N,\N,221,47.22,1.075,-37,0
154,8,2019-06-24,12:42:41,\N,\N,167,46,1.09,-32,0
155,1,2019-06-24,12:42:48,\N,\N,215,45.59,1.075,-38,0
156,8,2019-06-24,12:42:56,\N,\N,172,47.63,1.09,-32,0
157,1,2019-06-24,12:43:03,\N,\N,222,49.25,1.075,-37,0
158,8,2019-06-24,12:43:11,\N,\N,162,43.96,1.09,-32,0
159,1,2019-06-24,12:43:18,\N,\N,208,46.4,1.075,-38,0
160,8,2019-06-24,12:43:26,\N,\N,165,44.37,1.09,-32,0
161,1,2019-06-24,12:43:33,\N,\N,217,49.25,1.075,-38,0
162,8,2019-06-24,12:43:41,\N,\N,152,38.67,1.09,-31,0
163,1,2019-06-24,12:43:48,\N,\N,208,44.37,1.075,-37,0
164,8,2019-06-24,12:43:56,\N,\N,174,46.81,1.09,-31,0
165,1,2019-06-24,12:44:03,\N,\N,218,49.66,1.075,-37,0
166,8,2019-06-24,12:44:11,\N,\N,170,43.96,1.09,-31,0
167,1,2019-06-24,12:44:18,\N,\N,198,41.11,1.075,-40,0
168,8,2019-06-24,12:44:26,\N,\N,152,39.08,1.09,-33,0
169,1,2019-06-24,12:44:33,\N,\N,207,44.78,1.075,-41,0
170,8,2019-06-24,12:44:41,\N,\N,157,41.52,1.09,-40,0
171,1,2019-06-24,12:44:48,\N,\N,200,40.7,1.075,-45,0
172,8,2019-06-24,12:44:56,\N,\N,160,42.74,1.09,-40,0
173,1,2019-06-24,12:45:03,\N,\N,198,42.74,1.075,-41,0
174,8,2019-06-24,12:45:11,\N,\N,162,43.15,1.09,-39,0
175,1,2019-06-24,12:45:18,\N,\N,198,41.52,1.075,-40,0
176,8,2019-06-24,12:45:26,\N,\N,160,42.33,1.089,-39,0
177,1,2019-06-24,12:45:33,\N,\N,200,42.33,1.075,-40,0
178,8,2019-06-24,12:45:41,\N,\N,164,42.74,1.089,-39,0
179,1,2019-06-24,12:45:48,\N,\N,201,42.33,1.075,-41,0
180,8,2019-06-24,12:45:56,\N,\N,161,42.74,1.089,-41,0
181,1,2019-06-24,12:46:03,\N,\N,198,41.11,1.075,-43,0
182,8,2019-06-24,12:46:11,\N,\N,165,43.96,1.089,-39,0
183,1,2019-06-24,12:46:18,\N,\N,207,45.18,1.075,-38,0
184,8,2019-06-24,12:46:26,\N,\N,160,42.33,1.089,-34,0
185,1,2019-06-24,12:46:33,\N,\N,198,41.93,1.075,-33,0
186,8,2019-06-24,12:46:41,\N,\N,154,37.86,1.089,-33,0
187,1,2019-06-24,12:46:48,\N,\N,201,40.3,1.075,-37,0
188,8,2019-06-24,12:46:56,\N,\N,157,40.3,1.089,-36,0
189,1,2019-06-24,13:23:08,\N,\N,198,40.7,1.075,-55,0
190,8,2019-06-24,13:23:16,\N,\N,151,38.26,1.089,-46,0
191,1,2019-06-24,13:23:23,\N,\N,197,40.7,1.075,-54,0
192,8,2019-06-24,13:23:31,\N,\N,157,38.67,1.089,-44,0
193,1,2019-06-24,13:23:38,\N,\N,188,39.89,1.074,-39,0
194,8,2019-06-24,13:23:49,\N,\N,158,41.93,1.089,-44,0
195,1,2019-06-24,13:23:56,\N,\N,198,39.89,1.074,-37,0
196,8,2019-06-24,13:24:04,\N,\N,151,38.67,1.089,-51,0
197,1,2019-06-24,13:24:11,\N,\N,197,39.89,1.074,-42,0
198,8,2019-06-24,13:24:16,\N,\N,152,39.08,1.089,-46,0
199,1,2019-06-24,13:24:23,\N,\N,200,40.3,1.074,-37,0
200,8,2019-06-24,13:24:31,\N,\N,165,44.37,1.089,-43,0
201,1,2019-06-24,13:24:38,\N,\N,224,49.25,1.074,-37,0
202,8,2019-06-24,13:24:46,\N,\N,160,41.52,1.089,-41,0
203,1,2019-06-24,13:24:53,\N,\N,208,43.55,1.074,-37,0
204,8,2019-06-24,13:25:01,\N,\N,160,43.55,1.089,-43,0
205,1,2019-06-24,13:25:08,\N,\N,217,48.85,1.074,-37,0
206,8,2019-06-24,13:25:16,\N,\N,164,41.93,1.089,-42,0
207,1,2019-06-24,13:25:23,\N,\N,208,46.4,1.074,-39,0
208,8,2019-06-24,13:25:31,\N,\N,168,45.59,1.089,-42,0
209,1,2019-06-24,13:25:38,\N,\N,198,41.52,1.075,-41,0
210,8,2019-06-24,13:26:05,\N,\N,142,37.04,1.084,-61,0
211,6,2019-06-24,13:26:07,\N,\N,324,153.06,1.081,-80,0
212,3,2019-06-24,13:26:08,\N,\N,244,88.34,1.0751,-71,0
213,7,2019-06-24,13:26:09,\N,\N,241,80.19,1.0771,-82,0
214,1,2019-06-24,13:26:10,\N,\N,178,44.78,1.0761,-60,0
215,4,2019-06-24,13:26:10,\N,\N,175,44.78,1.0831,-55,0
216,2,2019-06-24,13:26:17,\N,\N,142,38.26,1.0811,-67,0
217,8,2019-06-24,13:26:20,\N,\N,144,37.04,1.0841,-60,0
218,3,2019-06-24,13:26:23,\N,\N,242,88.34,1.0751,-67,0
219,6,2019-06-24,13:26:23,\N,\N,328,153.47,1.081,-70,0
220,7,2019-06-24,13:26:24,\N,\N,244,80.19,1.0771,-71,0
221,1,2019-06-24,13:26:25,\N,\N,178,44.78,1.0761,-56,0
222,4,2019-06-24,13:26:25,\N,\N,175,44.37,1.0831,-66,0
223,2,2019-06-24,13:26:32,\N,\N,141,37.45,1.0811,-61,0
224,8,2019-06-24,13:26:34,\N,\N,144,36.63,1.0841,-63,0
225,6,2019-06-24,13:26:37,\N,\N,325,153.88,1.081,-74,0
226,3,2019-06-24,13:26:38,\N,\N,244,89.15,1.0751,-67,0
227,7,2019-06-24,13:26:39,\N,\N,241,81.01,1.0771,-67,0
228,1,2019-06-24,13:26:40,\N,\N,178,44.37,1.0761,-60,0
229,4,2019-06-24,13:26:40,\N,\N,178,44.78,1.0831,-56,0
230,2,2019-06-24,13:26:47,\N,\N,141,36.23,1.0811,-62,0
231,8,2019-06-24,13:26:49,\N,\N,144,37.04,1.0841,-60,0
232,6,2019-06-24,13:26:52,\N,\N,325,154.29,1.081,-78,0
233,3,2019-06-24,13:26:53,\N,\N,244,88.74,1.0751,-68,0
234,7,2019-06-24,13:26:54,\N,\N,241,81.01,1.0771,-80,0
235,1,2019-06-24,13:26:55,\N,\N,177,44.78,1.0761,-60,0
236,4,2019-06-24,13:26:55,\N,\N,175,44.78,1.0831,-55,0
237,2,2019-06-24,13:27:02,\N,\N,141,37.04,1.0811,-71,0
238,8,2019-06-24,13:27:04,\N,\N,144,37.04,1.0841,-57,0
239,3,2019-06-24,13:27:08,\N,\N,242,89.96,1.0751,-64,0
240,6,2019-06-24,13:27:08,\N,\N,327,154.69,1.081,-75,0
241,7,2019-06-24,13:27:09,\N,\N,240,81.01,1.0771,-75,0
242,1,2019-06-24,13:27:10,\N,\N,177,44.78,1.0761,-60,0
243,4,2019-06-24,13:27:10,\N,\N,175,45.18,1.0831,-60,0
244,2,2019-06-24,13:27:17,\N,\N,141,37.04,1.0811,-58,0
245,8,2019-06-24,13:27:19,\N,\N,144,37.04,1.0841,-61,0
246,6,2019-06-24,13:27:22,\N,\N,325,155.1,1.081,-75,0
247,3,2019-06-24,13:27:23,\N,\N,244,89.15,1.0751,-66,0
248,7,2019-06-24,13:27:24,\N,\N,241,81.01,1.0771,-70,0
249,1,2019-06-24,13:27:25,\N,\N,178,44.78,1.0761,-60,0
250,4,2019-06-24,13:27:25,\N,\N,175,44.78,1.0831,-59,0
251,2,2019-06-24,13:27:32,\N,\N,142,37.04,1.0811,-61,0
252,8,2019-06-24,13:27:34,\N,\N,142,36.63,1.0841,-63,0
253,3,2019-06-24,13:27:38,\N,\N,244,89.15,1.0751,-67,0
254,6,2019-06-24,13:27:39,\N,\N,327,155.51,1.081,-77,0
255,7,2019-06-24,13:27:39,\N,\N,241,81.01,1.0771,-73,0
256,1,2019-06-24,13:27:40,\N,\N,178,44.78,1.0761,-56,0
257,4,2019-06-24,13:27:40,\N,\N,175,44.78,1.0831,-60,0
258,2,2019-06-24,13:27:47,\N,\N,142,37.04,1.0811,-61,0
259,8,2019-06-24,13:27:49,\N,\N,147,37.04,1.0841,-57,0
260,3,2019-06-24,13:27:53,\N,\N,244,89.15,1.0751,-66,0
261,6,2019-06-24,13:27:53,\N,\N,327,155.91,1.081,-80,0
262,7,2019-06-24,13:27:54,\N,\N,244,81.41,1.0761,-72,0
263,1,2019-06-24,13:27:55,\N,\N,178,44.78,1.0761,-68,0
264,4,2019-06-24,13:27:55,\N,\N,175,44.78,1.0831,-59,0
265,2,2019-06-24,13:28:02,\N,\N,141,37.04,1.0811,-66,0
266,8,2019-06-24,13:28:04,\N,\N,144,37.45,1.0841,-59,0
267,6,2019-06-24,13:28:07,\N,\N,328,155.91,1.081,-75,0
268,3,2019-06-24,13:28:08,\N,\N,245,89.15,1.0751,-66,0
269,7,2019-06-24,13:28:09,\N,\N,242,81.82,1.0761,-71,0
270,1,2019-06-24,13:28:10,\N,\N,178,45.18,1.0761,-60,0
271,4,2019-06-24,13:28:10,\N,\N,175,45.18,1.0831,-59,0
272,2,2019-06-24,13:28:17,\N,\N,142,37.04,1.0811,-58,0
273,8,2019-06-24,13:28:19,\N,\N,144,37.04,1.0841,-59,0
274,6,2019-06-24,13:28:22,\N,\N,330,156.32,1.081,-79,0
275,3,2019-06-24,13:28:23,\N,\N,245,89.56,1.0751,-69,0
276,7,2019-06-24,13:28:24,\N,\N,242,81.82,1.0771,-76,0
277,1,2019-06-24,13:28:25,\N,\N,178,44.37,1.0761,-60,0
278,4,2019-06-24,13:28:25,\N,\N,175,44.78,1.0831,-58,0
279,2,2019-06-24,13:28:32,\N,\N,141,37.45,1.0811,-59,0
280,8,2019-06-24,13:28:34,\N,\N,144,37.45,1.0841,-59,0
281,3,2019-06-24,13:28:38,\N,\N,245,89.96,1.0751,-68,0
282,7,2019-06-24,13:28:39,\N,\N,242,81.82,1.0771,-70,0
283,6,2019-06-24,13:28:40,\N,\N,328,155.91,1.081,-79,0
284,1,2019-06-24,13:28:40,\N,\N,178,44.78,1.0761,-60,0
285,4,2019-06-24,13:28:40,\N,\N,177,45.18,1.0831,-58,0
286,2,2019-06-24,13:28:47,\N,\N,141,37.45,1.0811,-58,0
287,8,2019-06-24,13:28:49,\N,\N,145,37.04,1.0841,-59,0
288,6,2019-06-24,13:28:52,\N,\N,330,157.14,1.081,-75,0
289,3,2019-06-24,13:28:53,\N,\N,245,89.96,1.0751,-68,0
290,7,2019-06-24,13:28:54,\N,\N,242,81.82,1.0771,-72,0
291,1,2019-06-24,13:28:55,\N,\N,180,44.78,1.0751,-60,0
292,4,2019-06-24,13:28:55,\N,\N,175,44.78,1.0831,-59,0
293,2,2019-06-24,13:29:02,\N,\N,141,37.45,1.0811,-58,0
294,8,2019-06-24,13:29:04,\N,\N,142,37.04,1.0841,-59,0
295,3,2019-06-24,13:29:08,\N,\N,245,89.96,1.0751,-68,0
296,6,2019-06-24,13:29:08,\N,\N,330,157.54,1.081,-77,0
297,7,2019-06-24,13:29:09,\N,\N,245,83.04,1.0771,-70,0
298,1,2019-06-24,13:29:10,\N,\N,178,44.78,1.0751,-60,0
299,4,2019-06-24,13:29:10,\N,\N,175,45.18,1.0831,-58,0
300,2,2019-06-24,13:29:17,\N,\N,141,37.45,1.0811,-58,0
301,8,2019-06-24,13:29:19,\N,\N,144,37.45,1.0841,-59,0
302,6,2019-06-24,13:29:22,\N,\N,331,157.95,1.081,-80,0
303,3,2019-06-24,13:29:23,\N,\N,247,90.37,1.0751,-67,0
304,7,2019-06-24,13:29:24,\N,\N,242,82.64,1.0761,-71,0
305,1,2019-06-24,13:29:25,\N,\N,178,44.78,1.0751,-60,0
306,4,2019-06-24,13:29:25,\N,\N,177,44.78,1.0831,-58,0
307,2,2019-06-24,13:29:32,\N,\N,141,37.45,1.0811,-59,0
308,8,2019-06-24,13:29:34,\N,\N,144,37.45,1.0841,-59,0
309,6,2019-06-24,13:29:37,\N,\N,330,157.95,1.081,-76,0
310,3,2019-06-24,13:29:38,\N,\N,244,90.37,1.0751,-68,0
311,7,2019-06-24,13:29:39,\N,\N,248,82.64,1.0761,-70,0
312,1,2019-06-24,13:29:40,\N,\N,178,44.78,1.0751,-58,0
313,4,2019-06-24,13:29:40,\N,\N,175,45.18,1.0831,-59,0
314,2,2019-06-24,13:29:47,\N,\N,140,36.63,1.0811,-58,0
315,8,2019-06-24,13:29:49,\N,\N,144,37.04,1.0841,-59,0
316,6,2019-06-24,13:29:52,\N,\N,331,158.36,1.081,-76,0
317,3,2019-06-24,13:29:53,\N,\N,245,90.37,1.0751,-68,0
318,7,2019-06-24,13:29:54,\N,\N,242,82.64,1.0771,-71,0
319,1,2019-06-24,13:29:55,\N,\N,178,45.18,1.0751,-60,0
320,4,2019-06-24,13:29:55,\N,\N,175,45.18,1.0831,-58,0
321,2,2019-06-24,13:30:02,\N,\N,141,37.04,1.0811,-58,0
322,8,2019-06-24,13:30:04,\N,\N,144,37.04,1.0841,-58,0
323,3,2019-06-24,13:30:08,\N,\N,247,90.78,1.0751,-68,0
324,6,2019-06-24,13:30:08,\N,\N,331,158.76,1.08,-78,0
325,7,2019-06-24,13:30:09,\N,\N,244,83.04,1.076,-70,0
326,1,2019-06-24,13:30:10,\N,\N,180,45.18,1.075,-58,0
327,4,2019-06-24,13:30:10,\N,\N,175,45.18,1.083,-59,0
328,2,2019-06-24,13:30:17,\N,\N,140,37.45,1.081,-59,0
329,8,2019-06-24,13:30:19,\N,\N,144,37.45,1.084,-58,0
330,6,2019-06-24,13:30:22,\N,\N,330,159.17,1.08,-71,0
331,3,2019-06-24,13:30:23,\N,\N,247,91.19,1.075,-68,0
332,7,2019-06-24,13:30:24,\N,\N,244,83.04,1.076,-70,0
333,1,2019-06-24,13:30:25,\N,\N,178,45.18,1.075,-60,0
334,4,2019-06-24,13:30:25,\N,\N,175,45.18,1.083,-59,0
335,2,2019-06-24,13:30:32,\N,\N,141,37.45,1.081,-60,0
336,8,2019-06-24,13:30:34,\N,\N,142,37.45,1.084,-60,0
337,6,2019-06-24,13:30:37,\N,\N,331,159.17,1.081,-77,0
338,3,2019-06-24,13:30:38,\N,\N,247,90.78,1.0751,-65,0
339,7,2019-06-24,13:30:39,\N,\N,244,82.64,1.0761,-73,0
340,1,2019-06-24,13:30:40,\N,\N,178,45.18,1.0751,-56,0
341,4,2019-06-24,13:30:41,\N,\N,175,45.59,1.0831,-56,0
342,2,2019-06-24,13:30:47,\N,\N,141,37.45,1.0811,-60,0
343,8,2019-06-24,13:30:49,\N,\N,144,37.04,1.0841,-59,0
344,3,2019-06-24,13:30:53,\N,\N,247,91.19,1.0751,-67,0
345,6,2019-06-24,13:30:54,\N,\N,331,159.99,1.08,-78,0
346,7,2019-06-24,13:30:54,\N,\N,245,83.45,1.076,-71,0
347,1,2019-06-24,13:30:55,\N,\N,181,45.59,1.075,-60,0
348,4,2019-06-24,13:30:55,\N,\N,175,44.78,1.083,-59,0
349,2,2019-06-24,13:31:02,\N,\N,141,37.45,1.081,-58,0
350,8,2019-06-24,13:31:04,\N,\N,142,37.04,1.084,-59,0
351,3,2019-06-24,13:31:08,\N,\N,245,91.19,1.075,-66,0
352,6,2019-06-24,13:31:08,\N,\N,334,159.99,1.08,-79,0
353,7,2019-06-24,13:31:09,\N,\N,244,83.86,1.076,-72,0
354,1,2019-06-24,13:31:10,\N,\N,178,45.18,1.075,-60,0
355,4,2019-06-24,13:31:10,\N,\N,175,45.18,1.083,-60,0
356,2,2019-06-24,13:31:17,\N,\N,141,37.45,1.081,-60,0
357,5,2019-06-24,13:31:18,\N,\N,354,152.25,1.079,-69,0
358,8,2019-06-24,13:31:19,\N,\N,144,37.45,1.0849,-59,0
359,3,2019-06-24,13:31:23,\N,\N,247,91.59,1.0759,-67,0
360,6,2019-06-24,13:31:23,\N,\N,332,160.8,1.08,-75,0
361,7,2019-06-24,13:31:24,\N,\N,244,83.86,1.076,-75,0
362,1,2019-06-24,13:31:25,\N,\N,180,45.18,1.075,-56,0
363,4,2019-06-24,13:31:25,\N,\N,174,45.18,1.083,-60,0
364,2,2019-06-24,13:31:32,\N,\N,144,38.26,1.081,-59,0
365,8,2019-06-24,13:31:34,\N,\N,142,37.45,1.084,-59,0
366,5,2019-06-24,13:31:34,\N,\N,354,153.47,1.079,-71,0
