72,2,2019-07-07,00:02:30,\N,\N,148,28.49,1.06852,-65,0
73,1,2019-07-07,00:02:30,\N,\N,170,35.41,1.06352,-69,0
74,8,2019-07-07,00:02:30,\N,\N,148,28.9,1.06852,-72,0
75,3,2019-07-07,00:02:31,\N,\N,154,31.34,1.06452,-78,0
76,4,2019-07-07,00:02:36,\N,\N,184,29.71,1.06852,-59,0
77,6,2019-07-07,00:02:37,\N,\N,142,28.49,1.06652,-83,0
78,7,2019-07-07,00:02:38,\N,\N,172,35.01,1.06752,-69,0
79,2,2019-07-07,00:02:45,\N,\N,147,28.9,1.06852,-64,0
80,1,2019-07-07,00:02:45,\N,\N,167,35.41,1.06352,-70,0
81,8,2019-07-07,00:02:45,\N,\N,150,28.49,1.06852,-72,0
82,3,2019-07-07,00:02:46,\N,\N,155,31.34,1.06452,-78,0
83,4,2019-07-07,00:02:51,\N,\N,182,30.12,1.06852,-59,0
84,6,2019-07-07,00:02:52,\N,\N,144,28.08,1.06652,-83,0
85,7,2019-07-07,00:02:53,\N,\N,174,35.01,1.06752,-69,0
86,2,2019-07-07,00:03:00,\N,\N,148,28.49,1.06852,-65,0
87,1,2019-07-07,00:03:00,\N,\N,170,35.41,1.06352,-70,0
88,8,2019-07-07,00:03:00,\N,\N,147,28.49,1.06852,-72,0
89,3,2019-07-07,00:03:01,\N,\N,154,31.34,1.06452,-78,0
90,4,2019-07-07,00:03:06,\N,\N,184,29.71,1.06852,-59,0
91,6,2019-07-07,00:03:07,\N,\N,144,28.49,1.06652,-83,0
92,7,2019-07-07,00:03:08,\N,\N,174,35.01,1.06752,-69,0
93,2,2019-07-07,00:03:15,\N,\N,148,28.49,1.06852,-65,0
94,1,2019-07-07,00:03:15,\N,\N,170,35.41,1.06352,-69,0
95,8,2019-07-07,00:03:15,\N,\N,148,28.9,1.06852,-72,0
96,3,2019-07-07,00:03:16,\N,\N,155,31.34,1.06452,-78,0
97,4,2019-07-07,00:03:21,\N,\N,182,29.71,1.06852,-59,0
98,6,2019-07-07,00:03:22,\N,\N,144,28.08,1.06652,-83,0
99,5,2019-07-07,00:03:22,\N,\N,178,37.86,1.06552,-78,0
100,7,2019-07-07,00:03:23,\N,\N,172,35.41,1.06752,-70,0
101,2,2019-07-07,00:03:30,\N,\N,148,28.9,1.06852,-65,0
102,1,2019-07-07,00:03:30,\N,\N,170,35.41,1.06352,-69,0
103,8,2019-07-07,00:03:30,\N,\N,148,28.9,1.06852,-72,0
104,3,2019-07-07,00:03:31,\N,\N,154,31.34,1.06452,-80,0
105,4,2019-07-07,00:03:36,\N,\N,184,29.71,1.06852,-59,0
106,6,2019-07-07,00:03:37,\N,\N,144,28.49,1.06652,-83,0
107,7,2019-07-07,00:03:38,\N,\N,172,35.01,1.06752,-69,0
108,2,2019-07-07,00:03:45,\N,\N,150,28.49,1.06852,-64,0
109,1,2019-07-07,00:03:45,\N,\N,170,35.41,1.06352,-69,0
110,8,2019-07-07,00:03:45,\N,\N,148,28.49,1.06852,-72,0
111,3,2019-07-07,00:03:46,\N,\N,155,31.34,1.06452,-78,0
112,4,2019-07-07,00:03:51,\N,\N,184,30.12,1.06852,-59,0
113,6,2019-07-07,00:03:52,\N,\N,144,28.49,1.06552,-83,0
114,7,2019-07-07,00:03:53,\N,\N,172,35.41,1.06752,-69,0
115,2,2019-07-07,00:04:00,\N,\N,148,28.08,1.06852,-65,0
116,1,2019-07-07,00:04:00,\N,\N,167,35.82,1.06352,-70,0
117,8,2019-07-07,00:04:00,\N,\N,147,28.49,1.06852,-72,0
118,3,2019-07-07,00:04:01,\N,\N,154,31.34,1.06452,-78,0
119,4,2019-07-07,00:04:06,\N,\N,182,29.71,1.06852,-59,0
120,6,2019-07-07,00:04:07,\N,\N,144,28.08,1.06652,-83,0
121,7,2019-07-07,00:04:08,\N,\N,170,35.01,1.06752,-69,0
122,2,2019-07-07,00:04:15,\N,\N,148,28.9,1.06852,-65,0
123,1,2019-07-07,00:04:15,\N,\N,170,35.41,1.06352,-70,0
124,8,2019-07-07,00:04:15,\N,\N,148,28.9,1.06852,-72,0
125,3,2019-07-07,00:04:16,\N,\N,155,31.75,1.06452,-78,0
126,4,2019-07-07,00:04:21,\N,\N,182,30.12,1.06852,-59,0
127,6,2019-07-07,00:04:22,\N,\N,144,28.49,1.06652,-82,0
128,7,2019-07-07,00:04:23,\N,\N,172,35.01,1.06752,-69,0
129,2,2019-07-07,00:04:30,\N,\N,148,28.49,1.06852,-65,0
130,1,2019-07-07,00:04:30,\N,\N,170,35.41,1.06352,-70,0
131,8,2019-07-07,00:04:30,\N,\N,148,28.49,1.06852,-72,0
132,3,2019-07-07,00:04:31,\N,\N,157,31.34,1.06452,-78,0
133,4,2019-07-07,00:04:36,\N,\N,182,29.31,1.06852,-59,0
134,6,2019-07-07,00:04:37,\N,\N,144,28.08,1.06652,-83,0
135,7,2019-07-07,00:04:38,\N,\N,171,35.01,1.06752,-68,0
136,2,2019-07-07,00:04:45,\N,\N,148,28.49,1.06852,-64,0
137,1,2019-07-07,00:04:45,\N,\N,170,35.82,1.06352,-70,0
138,8,2019-07-07,00:04:45,\N,\N,147,28.49,1.06852,-72,0
139,3,2019-07-07,00:04:46,\N,\N,155,31.34,1.06452,-78,0
140,4,2019-07-07,00:04:51,\N,\N,182,29.71,1.06852,-59,0
141,6,2019-07-07,00:04:52,\N,\N,144,28.08,1.06652,-83,0
142,7,2019-07-07,00:04:53,\N,\N,172,35.41,1.06752,-69,0
143,2,2019-07-07,00:05:00,\N,\N,148,28.9,1.06852,-65,0
144,1,2019-07-07,00:05:00,\N,\N,170,35.41,1.06352,-70,0
145,8,2019-07-07,00:05:00,\N,\N,148,28.9,1.06852,-72,0
146,3,2019-07-07,00:05:01,\N,\N,155,31.34,1.06452,-80,0
147,4,2019-07-07,00:05:06,\N,\N,184,29.71,1.06852,-59,0
148,6,2019-07-07,00:05:07,\N,\N,144,28.49,1.06652,-83,0
149,7,2019-07-07,00:05:08,\N,\N,174,35.01,1.06752,-69,0
150,2,2019-07-07,00:05:15,\N,\N,148,28.9,1.06852,-64,0
151,1,2019-07-07,00:05:15,\N,\N,170,34.6,1.06352,-69,0
152,8,2019-07-07,00:05:15,\N,\N,150,28.9,1.06852,-72,0
153,3,2019-07-07,00:05:16,\N,\N,155,31.75,1.06452,-78,0
154,4,2019-07-07,00:05:21,\N,\N,182,29.71,1.06852,-59,0
155,6,2019-07-07,00:05:22,\N,\N,144,28.08,1.06652,-82,0
156,7,2019-07-07,00:05:23,\N,\N,172,35.01,1.06752,-69,0
157,2,2019-07-07,00:05:30,\N,\N,148,27.68,1.06852,-65,0
158,1,2019-07-07,00:05:30,\N,\N,170,35.41,1.06352,-70,0
159,8,2019-07-07,00:05:30,\N,\N,148,28.49,1.06852,-72,0
160,3,2019-07-07,00:05:31,\N,\N,154,31.34,1.06452,-78,0
161,4,2019-07-07,00:05:36,\N,\N,184,28.9,1.06852,-59,0
162,6,2019-07-07,00:05:37,\N,\N,144,28.49,1.06552,-82,0
163,7,2019-07-07,00:05:38,\N,\N,172,35.01,1.06752,-69,0
164,2,2019-07-07,00:05:45,\N,\N,147,28.49,1.06852,-64,0
165,1,2019-07-07,00:05:45,\N,\N,167,35.41,1.06352,-69,0
166,8,2019-07-07,00:05:45,\N,\N,148,28.9,1.06852,-72,0
167,3,2019-07-07,00:05:46,\N,\N,154,31.75,1.06452,-80,0
168,4,2019-07-07,00:05:51,\N,\N,184,29.71,1.06852,-59,0
169,6,2019-07-07,00:05:52,\N,\N,144,28.49,1.06652,-83,0
170,7,2019-07-07,00:05:53,\N,\N,174,35.41,1.06752,-69,0
171,2,2019-07-07,00:06:00,\N,\N,147,28.9,1.06852,-65,0
172,1,2019-07-07,00:06:00,\N,\N,170,35.41,1.06352,-70,0
173,8,2019-07-07,00:06:00,\N,\N,150,28.49,1.06852,-72,0
174,3,2019-07-07,00:06:01,\N,\N,155,31.34,1.06452,-78,0
175,4,2019-07-07,00:06:06,\N,\N,182,29.71,1.06852,-59,0
176,6,2019-07-07,00:06:07,\N,\N,144,28.49,1.06652,-82,0
177,7,2019-07-07,00:06:08,\N,\N,174,35.01,1.06752,-71,0
178,2,2019-07-07,00:06:15,\N,\N,148,28.9,1.06852,-65,0
179,1,2019-07-07,00:06:15,\N,\N,170,35.41,1.06352,-69,0
180,8,2019-07-07,00:06:15,\N,\N,148,28.49,1.06852,-72,0
181,3,2019-07-07,00:06:16,\N,\N,155,31.75,1.06452,-78,0
182,4,2019-07-07,00:06:21,\N,\N,182,29.71,1.06852,-59,0
183,5,2019-07-07,00:06:21,\N,\N,174,37.86,1.06552,-80,0
184,6,2019-07-07,00:06:22,\N,\N,142,28.08,1.06652,-82,0
185,7,2019-07-07,00:06:23,\N,\N,171,35.01,1.06752,-69,0
186,2,2019-07-07,00:06:30,\N,\N,145,28.49,1.06852,-64,0
187,1,2019-07-07,00:06:30,\N,\N,170,35.41,1.06352,-69,0
188,8,2019-07-07,00:06:30,\N,\N,148,28.9,1.06852,-72,0
189,3,2019-07-07,00:06:31,\N,\N,155,31.34,1.06452,-78,0
190,4,2019-07-07,00:06:36,\N,\N,182,37.04,1.06852,-59,0
191,6,2019-07-07,00:06:37,\N,\N,144,28.49,1.06552,-83,0
192,7,2019-07-07,00:06:38,\N,\N,172,35.01,1.06752,-69,0
193,2,2019-07-07,00:06:45,\N,\N,148,27.68,1.06852,-64,0
194,1,2019-07-07,00:06:45,\N,\N,170,35.01,1.06352,-69,0
195,8,2019-07-07,00:06:45,\N,\N,147,28.9,1.06752,-72,0
196,3,2019-07-07,00:06:46,\N,\N,155,31.75,1.06452,-78,0
197,4,2019-07-07,00:06:51,\N,\N,180,29.71,1.06852,-59,0
198,6,2019-07-07,00:06:52,\N,\N,142,28.49,1.06552,-83,0
199,7,2019-07-07,00:06:53,\N,\N,172,35.41,1.06752,-69,0
200,2,2019-07-07,00:07:00,\N,\N,148,28.49,1.06852,-64,0
201,1,2019-07-07,00:07:00,\N,\N,170,35.41,1.06352,-70,0
202,8,2019-07-07,00:07:00,\N,\N,144,28.49,1.06752,-72,0
203,3,2019-07-07,00:07:01,\N,\N,155,31.75,1.06452,-79,0
204,4,2019-07-07,00:07:06,\N,\N,182,29.71,1.06852,-59,0
205,6,2019-07-07,00:07:07,\N,\N,144,28.08,1.06652,-82,0
206,7,2019-07-07,00:07:08,\N,\N,174,35.01,1.06752,-69,0
207,2,2019-07-07,00:07:15,\N,\N,148,28.49,1.06852,-64,0
208,1,2019-07-07,00:07:15,\N,\N,170,35.01,1.06352,-69,0
209,8,2019-07-07,00:07:15,\N,\N,148,28.9,1.06852,-72,0
210,3,2019-07-07,00:07:16,\N,\N,155,31.34,1.06452,-80,0
211,4,2019-07-07,00:07:21,\N,\N,182,29.71,1.06852,-59,0
212,6,2019-07-07,00:07:22,\N,\N,144,28.08,1.06552,-83,0
213,7,2019-07-07,00:07:23,\N,\N,172,35.41,1.06752,-69,0
214,2,2019-07-07,00:07:30,\N,\N,148,28.08,1.06852,-64,0
215,1,2019-07-07,00:07:30,\N,\N,170,35.41,1.06352,-69,0
216,8,2019-07-07,00:07:30,\N,\N,147,28.49,1.06852,-72,0
217,3,2019-07-07,00:07:31,\N,\N,155,31.75,1.06452,-80,0
218,4,2019-07-07,00:07:36,\N,\N,182,29.71,1.06852,-59,0
219,6,2019-07-07,00:07:37,\N,\N,144,28.49,1.06552,-83,0
220,7,2019-07-07,00:07:38,\N,\N,174,35.01,1.06752,-69,0
221,2,2019-07-07,00:07:45,\N,\N,148,28.49,1.06852,-64,0
222,1,2019-07-07,00:07:45,\N,\N,168,35.41,1.06352,-69,0
223,8,2019-07-07,00:07:45,\N,\N,147,28.9,1.06852,-72,0
224,3,2019-07-07,00:07:46,\N,\N,155,31.75,1.06452,-79,0
225,4,2019-07-07,00:07:51,\N,\N,181,29.71,1.06852,-59,0
226,6,2019-07-07,00:07:52,\N,\N,144,28.49,1.06552,-83,0
227,7,2019-07-07,00:07:53,\N,\N,172,35.01,1.06752,-69,0
228,2,2019-07-07,00:08:00,\N,\N,148,28.49,1.06852,-65,0
229,1,2019-07-07,00:08:00,\N,\N,170,35.41,1.06352,-70,0
230,8,2019-07-07,00:08:00,\N,\N,147,28.49,1.06752,-72,0
231,3,2019-07-07,00:08:01,\N,\N,154,31.34,1.06452,-78,0
232,4,2019-07-07,00:08:06,\N,\N,182,29.71,1.06852,-59,0
233,6,2019-07-07,00:08:07,\N,\N,142,28.49,1.06652,-83,0
234,7,2019-07-07,00:08:08,\N,\N,171,35.01,1.06752,-69,0
235,2,2019-07-07,00:08:15,\N,\N,148,28.9,1.06852,-64,0
236,1,2019-07-07,00:08:15,\N,\N,170,35.41,1.06352,-69,0
237,8,2019-07-07,00:08:15,\N,\N,147,28.9,1.06852,-72,0
238,3,2019-07-07,00:08:16,\N,\N,157,31.34,1.06452,-78,0
239,4,2019-07-07,00:08:21,\N,\N,182,29.71,1.06852,-59,0
240,6,2019-07-07,00:08:22,\N,\N,144,28.08,1.06552,-82,0
241,7,2019-07-07,00:08:23,\N,\N,175,34.6,1.06752,-69,0
242,2,2019-07-07,00:08:30,\N,\N,148,28.49,1.06852,-64,0
243,1,2019-07-07,00:08:30,\N,\N,170,35.82,1.06352,-70,0
244,8,2019-07-07,00:08:30,\N,\N,147,28.9,1.06852,-72,0
245,3,2019-07-07,00:08:31,\N,\N,154,31.34,1.06452,-80,0
246,5,2019-07-07,00:08:34,\N,\N,177,37.86,1.06452,-69,0
247,4,2019-07-07,00:08:36,\N,\N,182,30.12,1.06852,-59,0
248,6,2019-07-07,00:08:37,\N,\N,145,28.49,1.06652,-83,0
249,7,2019-07-07,00:08:38,\N,\N,171,33.38,1.06752,-69,0
250,2,2019-07-07,00:08:45,\N,\N,148,28.49,1.06852,-64,0
251,1,2019-07-07,00:08:45,\N,\N,170,35.41,1.06352,-69,0
252,8,2019-07-07,00:08:45,\N,\N,147,28.9,1.06752,-72,0
253,3,2019-07-07,00:08:46,\N,\N,154,31.34,1.06452,-78,0
254,4,2019-07-07,00:08:51,\N,\N,182,29.71,1.06852,-59,0
255,6,2019-07-07,00:08:52,\N,\N,144,28.49,1.06552,-83,0
256,7,2019-07-07,00:08:53,\N,\N,172,35.01,1.06752,-69,0
257,2,2019-07-07,00:09:00,\N,\N,148,28.9,1.06852,-64,0
258,1,2019-07-07,00:09:00,\N,\N,170,35.41,1.06352,-69,0
259,8,2019-07-07,00:09:00,\N,\N,147,28.49,1.06852,-72,0
260,3,2019-07-07,00:09:01,\N,\N,155,31.75,1.06452,-78,0
261,4,2019-07-07,00:09:06,\N,\N,182,29.71,1.06852,-59,0
262,6,2019-07-07,00:09:07,\N,\N,144,28.49,1.06552,-83,0
263,7,2019-07-07,00:09:08,\N,\N,172,35.41,1.06752,-69,0
264,2,2019-07-07,00:09:15,\N,\N,148,28.49,1.06852,-64,0
265,1,2019-07-07,00:09:15,\N,\N,170,35.41,1.06352,-70,0
