Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/04  19:00:00,0.0,0.0,49852.2691662485 
 04/04  20:00:00,0.0,0.0,32976.51788098625 
 04/04  21:00:00,0.0,0.0,5839.865035796797 
 04/04  22:00:00,0.0,0.0,8383.406625989073 
 04/04  23:00:00,0.0,0.0,8302.688294710015 
 04/04  24:00:00,0.0,0.0,8274.298501809932 
 04/05  01:00:00,0.0,0.0,8270.82988865897 
 04/05  02:00:00,0.0,0.0,8267.71195649226 
 04/05  03:00:00,0.0,0.0,8249.219839252628 
 04/05  04:00:00,0.0,0.0,8204.424774267916 
 04/05  05:00:00,0.0,0.0,8153.947040014147 
 04/05  06:00:00,30.233436369088225,19.729649732943157,8134.302240434111 
 04/05  07:00:00,239.36214218208455,162.84822182418189,8172.709735847056 
 04/05  08:00:00,451.9482500883875,294.1705613321853,16291.038057771764 
 04/05  09:00:00,627.236888925128,407.01293643553256,103672.55915059422 
 04/05  10:00:00,646.4610309486444,425.87836888698629,120871.0368193772 
 04/05  11:00:00,559.2142151806502,375.89134893087199,130746.9805934796 
 04/05  12:00:00,495.8109851992612,335.66672653708067,134731.87046286788 
 04/05  13:00:00,450.318640271462,301.7060096954035,133793.02156881587 
 04/05  14:00:00,426.7291438149393,278.6419066278975,141235.43670117708 
 04/05  15:00:00,418.0582573943725,265.2379527062098,150664.4509471473 
 04/05  16:00:00,355.3878370597524,221.81465697136535,140924.25878117697 
 04/05  17:00:00,223.10406142542389,137.55537655084064,116007.61746498927 
 04/05  18:00:00,36.15208416012535,22.042726781066109,43820.57653061778 
 04/05  19:00:00,0.0,0.0,24605.511754083884 
 04/05  20:00:00,0.0,0.0,15524.428080524644 
 04/05  21:00:00,0.0,0.0,13575.183377588457 
 04/05  22:00:00,0.0,0.0,8332.478151692725 
 04/05  23:00:00,0.0,0.0,8300.51938257818 
 04/05  24:00:00,0.0,0.0,8280.56652011718 
 04/06  01:00:00,0.0,0.0,8270.723382549617 
 04/06  02:00:00,0.0,0.0,8264.340849827082 
 04/06  03:00:00,0.0,0.0,8240.924181452217 
 04/06  04:00:00,0.0,0.0,8187.168280928593 
 04/06  05:00:00,0.0,0.0,8117.632303375707 
 04/06  06:00:00,17.013231692150869,11.220204897689309,8077.956956523817 
 04/06  07:00:00,137.88225871476076,90.85986483358471,8080.859771758859 
 04/06  08:00:00,338.7182507773744,218.26169915594526,8108.897164678128 
 04/06  09:00:00,503.8109904770574,326.4394014565102,35174.866718208454 
 04/06  10:00:00,547.4005793354853,360.0972024913224,48698.59193837288 
 04/06  11:00:00,506.63821036636389,339.2400371077652,56423.2117461111 
 04/06  12:00:00,469.6414677661678,316.63393476521227,49473.896986322165 
 04/06  13:00:00,443.72186423025638,296.95764899535558,55863.721610093744 
 04/06  14:00:00,425.7654454508475,278.01255396565406,52287.81113712341 
 04/06  15:00:00,424.5671367446025,269.3448842400793,54653.45130634242 
 04/06  16:00:00,354.3666908536804,221.37327036337306,49449.06542741169 
 04/06  17:00:00,207.07653635334575,128.75447467354523,40428.76499601569 
 04/06  18:00:00,31.71123377145909,19.528719587401839,36626.003163246634 
 04/06  19:00:00,0.0,0.0,29281.75703701093 
 04/06  20:00:00,0.0,0.0,13968.148732604624 
 04/06  21:00:00,0.0,0.0,12805.829457527405 
 04/06  22:00:00,0.0,0.0,8305.042209851565 
 04/06  23:00:00,0.0,0.0,8237.825033618801 
 04/06  24:00:00,0.0,0.0,8214.688418454682 
 04/07  01:00:00,0.0,0.0,8200.189398996412 
 04/07  02:00:00,0.0,0.0,8186.56970046651 
 04/07  03:00:00,0.0,0.0,8178.607585474819 
 04/07  04:00:00,0.0,0.0,8173.9604783186 
 04/07  05:00:00,0.0,0.0,8163.75914207993 
 04/07  06:00:00,54.5092736836342,32.55379144664051,8191.525494207588 
 04/07  07:00:00,428.8523934601687,282.013328992429,8275.43200517607 
 04/07  08:00:00,764.2749014498877,488.9486328570981,8369.69289592043 
 04/07  09:00:00,889.8619525913933,568.7029733165841,8432.43385457208 
 04/07  10:00:00,829.6440298954477,541.6566125709561,8460.019310355216 
 04/07  11:00:00,684.3665363773547,459.8363980191652,8476.652358849371 
 04/07  12:00:00,492.3581061718601,340.6734955940893,8484.157233288897 
 04/07  13:00:00,485.1522681012154,329.4544691645036,8492.200538402854 
 04/07  14:00:00,549.2753279456815,355.94961101788479,8504.650424497908 
 04/07  15:00:00,542.5086931122913,338.6851305084057,8523.297957210401 
 04/07  16:00:00,427.81322540153698,262.0797216102038,8538.377900234967 
 04/07  17:00:00,241.78181045593275,147.76653482906216,8533.478990391905 
 04/07  18:00:00,44.23688802865382,26.472271663958627,8514.03298989879 
 04/07  19:00:00,0.0,0.0,8494.21917721936 
 04/07  20:00:00,0.0,0.0,8477.051854455121 
 04/07  21:00:00,0.0,0.0,8462.31005586864 
 04/07  22:00:00,0.0,0.0,8437.188456376949 
 04/07  23:00:00,0.0,0.0,8402.120754167137 
 04/07  24:00:00,0.0,0.0,8373.17346751239 
 04/08  01:00:00,0.0,0.0,8361.126503722526 
 04/08  02:00:00,0.0,0.0,8344.708847942273 
 04/08  03:00:00,0.0,0.0,8315.295020644437 
 04/08  04:00:00,0.0,0.0,8276.872483523044 
 04/08  05:00:00,0.0,0.0,8232.437071723512 
 04/08  06:00:00,51.91838374071321,31.32177532237883,8221.5843905382 
 04/08  07:00:00,396.1437927970146,262.6772244082501,8261.668573170917 
 04/08  08:00:00,664.2713280077818,430.44621823455858,20818.71150788001 
 04/08  09:00:00,766.3806143549797,495.6452907420442,155289.94506312914 
 04/08  10:00:00,725.9566416401921,477.6136536423398,166825.27722469485 
 04/08  11:00:00,545.099906349575,370.0530819023102,173589.97594539808 
 04/08  12:00:00,379.78132872576756,268.0271576645154,176999.8042859605 
 04/08  13:00:00,429.1304083092236,293.6097613018316,168701.3709316974 
 04/08  14:00:00,519.7756614930701,336.82188463768167,159842.54481710576 
 04/08  15:00:00,539.1172623442848,336.5202151859854,166198.24814892535 
 04/08  16:00:00,458.0144322430377,279.7079936054737,154301.38233993739 
 04/08  17:00:00,289.29900191268686,174.1093309578886,135332.7127300374 
 04/08  18:00:00,55.323621614826659,32.17645649916104,45546.24270446977 
 04/08  19:00:00,0.0,0.0,22481.579657819613 
 04/08  20:00:00,0.0,0.0,8749.036117771497 
 04/08  21:00:00,0.0,0.0,6737.6658984815185 
 04/08  22:00:00,0.0,0.0,8410.745382931023 
 04/08  23:00:00,0.0,0.0,8374.502592316932 
 04/08  24:00:00,0.0,0.0,8361.766391266763 
 04/09  01:00:00,0.0,0.0,8342.251621966772 
 04/09  02:00:00,0.0,0.0,8324.834363562879 
 04/09  03:00:00,0.0,0.0,8306.495477808783 
 04/09  04:00:00,0.0,0.0,8288.98556189556 
 04/09  05:00:00,0.0,0.0,8268.864362729822 
 04/09  06:00:00,85.92797541170677,48.408412604891008,8273.162520393318 
 04/09  07:00:00,602.0882299668154,386.03814974151347,8302.154281386282 
 04/09  08:00:00,816.4494080643116,520.8307591902944,8347.407496325248 
 04/09  09:00:00,832.2620673154402,536.4086024357701,8382.625817463517 
 04/09  10:00:00,822.3704225442833,538.1101757855278,8451.609451104408 
 04/09  11:00:00,707.5029809251788,474.8061204915248,8514.392693003614 
 04/09  12:00:00,541.395839331195,372.56228149458937,8535.406142854428 
 04/09  13:00:00,494.5465881784176,335.3403252432513,8538.468095447972 
 04/09  14:00:00,551.6200439369373,357.4162992863273,8528.275276358632 
 04/09  15:00:00,549.7272731492671,343.24120038515459,8516.500200857272 
 04/09  16:00:00,462.1299036682761,281.97505749232,8501.40785709255 
 04/09  17:00:00,287.1128308112183,172.93650783368114,8480.977673960131 
 04/09  18:00:00,51.20420047612702,29.959630637755827,8459.94913941216 
 04/09  19:00:00,0.0,0.0,8435.656556533835 
 04/09  20:00:00,0.0,0.0,8409.614840370683 
 04/09  21:00:00,0.0,0.0,8385.921612963586 
 04/09  22:00:00,0.0,0.0,8360.554752373837 
 04/09  23:00:00,0.0,0.0,8338.328482583946 
 04/09  24:00:00,0.0,0.0,8318.172784049237 
 04/10  01:00:00,0.0,0.0,8303.691664471438 
 04/10  02:00:00,0.0,0.0,8291.835077694455 
 04/10  03:00:00,0.0,0.0,8280.717196128406 
 04/10  04:00:00,0.0,0.0,8272.049487480503 
 04/10  05:00:00,0.0,0.0,8265.790986056258 
 04/10  06:00:00,57.549000700880778,34.58777092825021,8274.27904307139 
 04/10  07:00:00,430.0872597523837,284.15093352605529,8323.376713529693 
 04/10  08:00:00,720.3201370552575,464.27675404904127,17632.468987818513 
 04/10  09:00:00,862.9910141862046,555.0171462906686,150025.2338230166 
 04/10  10:00:00,815.1411659547033,533.8481572228051,160934.8552050886 
 04/10  11:00:00,622.8545102435709,420.7914349294645,167982.670544254 
 04/10  12:00:00,446.78605817927339,311.928858578414,171532.15011390078 
 04/10  13:00:00,448.10199972430339,305.78312486291136,166584.27404989894 
 04/10  14:00:00,492.7385659205791,319.82428242084066,160066.84793086747 
 04/10  15:00:00,464.38443799198816,293.3465274573435,166227.27867559633 
 04/10  16:00:00,351.37003124546308,219.58976722970739,151597.18041824993 
 04/10  17:00:00,182.78146689765576,114.85234419830114,126186.75757938065 
 04/10  18:00:00,27.973558964907299,17.39228100809965,39815.670614260984 
 04/10  19:00:00,0.0,0.0,18475.812201691344 
 04/10  20:00:00,0.0,0.0,6782.38497202897 
 04/10  21:00:00,0.0,0.0,6234.020293933546 
 04/10  22:00:00,0.0,0.0,8376.514582017 
 04/10  23:00:00,0.0,0.0,8320.17587396853 
 04/10  24:00:00,0.0,0.0,8308.557889063166 
 04/11  01:00:00,0.0,0.0,8299.6022958573 
 04/11  02:00:00,0.0,0.0,8297.246564998019 
 04/11  03:00:00,0.0,0.0,8278.262294596376 
 04/11  04:00:00,0.0,0.0,8234.465665669355 
 04/11  05:00:00,0.0,0.0,8184.5495790508785 
 04/11  06:00:00,34.23522133736377,22.612836583722247,8171.320112402726 
 04/11  07:00:00,216.55121825449133,146.94535972257496,8228.324858977283 
 04/11  08:00:00,406.5818503479633,263.14864575859937,16274.157037239223 
 04/11  09:00:00,592.9076226792403,384.34877483449847,105711.0022720413 
 04/11  10:00:00,609.2811306582689,400.9862025465834,141585.62628044573 
 04/11  11:00:00,545.4186600269367,366.01148565733208,144953.1201803398 
 04/11  12:00:00,506.411830166922,343.90353996466657,143184.83655801434 
 04/11  13:00:00,487.89963816884008,328.533602602269,145490.98991275527 
 04/11  14:00:00,488.805211213705,319.38845369795089,160526.50483979734 
 04/11  15:00:00,457.02674742841148,289.73495517444959,173120.72122625679 
 04/11  16:00:00,361.1756617685599,225.45079142335104,171819.10445484127 
 04/11  17:00:00,211.25826218219687,131.1267426121737,158009.59918078086 
 04/11  18:00:00,35.522947878308468,21.968130829728965,76203.70999339843 
 04/11  19:00:00,0.0,0.0,52038.759601026104 
 04/11  20:00:00,0.0,0.0,34808.96838483938 
 04/11  21:00:00,0.0,0.0,6381.974246792117 
 04/11  22:00:00,0.0,0.0,8400.44609262837 
 04/11  23:00:00,0.0,0.0,8315.420156566879 
 04/11  24:00:00,0.0,0.0,8266.380594174176 
 04/12  01:00:00,0.0,0.0,8225.093946049948 
 04/12  02:00:00,0.0,0.0,8177.000053456384 
 04/12  03:00:00,0.0,0.0,8138.691427984058 
 04/12  04:00:00,0.0,0.0,8125.929647894321 
 04/12  05:00:00,0.0,0.0,8118.820947159701 
 04/12  06:00:00,46.181915549379258,29.81240685624012,8156.632486211968 
 04/12  07:00:00,298.95561870990357,204.99576170409436,8279.712550846198 
 04/12  08:00:00,587.0140799856395,382.9764944417762,21443.388953464844 
 04/12  09:00:00,734.0237580985009,475.5951967718399,120417.18816277756 
 04/12  10:00:00,696.6241823946981,458.71074462204509,134733.2759366861 
 04/12  11:00:00,569.9484353610638,383.5925970249609,141032.84803596035 
 04/12  12:00:00,495.76503743410879,338.88616440923786,144180.9996435483 
 04/12  13:00:00,415.8311558453459,283.8727874146279,145775.22535868109 
 04/12  14:00:00,509.54923414935146,330.2159823268846,155094.3707585433 
 04/12  15:00:00,504.74328856769906,315.4522686694955,165245.47852956449 
 04/12  16:00:00,392.3385735778202,241.11942551766286,154069.02727001863 
 04/12  17:00:00,228.32301163448225,140.17186356204773,126487.0137775663 
 04/12  18:00:00,42.70559986353166,25.632228002111803,46282.54602212773 
 04/12  19:00:00,0.0,0.0,25590.519554899136 
 04/12  20:00:00,0.0,0.0,16011.308340932077 
 04/12  21:00:00,0.0,0.0,13571.930063963327 
 04/12  22:00:00,0.0,0.0,8354.8018205213 
 04/12  23:00:00,0.0,0.0,8346.732967058217 
 04/12  24:00:00,0.0,0.0,8320.437165751095 
 04/13  01:00:00,0.0,0.0,8246.3913903016 
 04/13  02:00:00,0.0,0.0,8159.0833261384905 
 04/13  03:00:00,0.0,0.0,8100.496142592692 
 04/13  04:00:00,0.0,0.0,8073.484059220135 
 04/13  05:00:00,0.0,0.0,8058.09105330677 
 04/13  06:00:00,91.88771693138738,53.92017164694986,8084.550786953488 
 04/13  07:00:00,529.5002356789154,349.85113892927708,8183.802461790937 
 04/13  08:00:00,816.2008932195621,521.1322834989666,8303.931269739905 
 04/13  09:00:00,902.257735462755,575.5728672577707,49828.205134521064 
 04/13  10:00:00,907.9926250772972,591.0311151002833,74370.27124574593 
 04/13  11:00:00,721.6565955419416,483.5394211568126,86826.69362871479 
 04/13  12:00:00,556.7195285122198,382.1978159507109,79455.90840015792 
 04/13  13:00:00,552.184893621642,372.350381593206,67467.6883258275 
 04/13  14:00:00,614.0335174695124,396.73923438528279,62130.07237250622 
 04/13  15:00:00,551.1297341494231,344.23417504113339,62229.82749711378 
 04/13  16:00:00,448.81219841431058,274.35217404097,55593.43957701791 
 04/13  17:00:00,229.01562540806433,140.45763782786086,45836.43510391081 
 04/13  18:00:00,37.8341660801706,22.931284041636276,38381.21016613942 
 04/13  19:00:00,0.0,0.0,29835.532891780927 
 04/13  20:00:00,0.0,0.0,16107.48524200317 
 04/13  21:00:00,0.0,0.0,14908.68714165192 
 04/13  22:00:00,0.0,0.0,8377.400223947967 
 04/13  23:00:00,0.0,0.0,8341.807235177488 
 04/13  24:00:00,0.0,0.0,8332.332965851723 
 04/14  01:00:00,0.0,0.0,8318.199809476535 
 04/14  02:00:00,0.0,0.0,8306.64565562215 
 04/14  03:00:00,0.0,0.0,8291.470691013095 
 04/14  04:00:00,0.0,0.0,8261.054404062636 
 04/14  05:00:00,0.0,0.0,8220.483307261147 
 04/14  06:00:00,94.29142117829668,55.36080108693907,8218.746543095529 
 04/14  07:00:00,532.1365724200729,351.5146813910407,8257.450002064574 
 04/14  08:00:00,805.3069668863212,515.0631230754253,8316.42597726893 
 04/14  09:00:00,893.1128328694416,571.3235119546703,8373.155735594593 
 04/14  10:00:00,828.6842949656698,541.3916880854124,8433.96901302161 
 04/14  11:00:00,650.3506324972678,437.91520924211189,8483.744354903665 
 04/14  12:00:00,457.5244389345712,318.71280121185358,8529.574445154378 
 04/14  13:00:00,419.9871597245449,287.50152040367717,8566.87393330395 
 04/14  14:00:00,479.9196330804386,312.8430231142814,8588.748984580516 
 04/14  15:00:00,471.099406711584,296.4148120789352,8576.670328689577 
 04/14  16:00:00,376.2475522736241,233.19097168923325,8535.80024211784 
 04/14  17:00:00,215.8933981160526,133.4543598044907,8492.239759872233 
 04/14  18:00:00,33.42008952543492,20.498620957474939,8434.988436502344 
 04/14  19:00:00,0.0,0.0,8391.732113913593 
 04/14  20:00:00,0.0,0.0,8354.726594941318 
 04/14  21:00:00,0.0,0.0,8328.542941214757 
 04/14  22:00:00,0.0,0.0,8323.970039670161 
 04/14  23:00:00,0.0,0.0,8324.026705480244 
 04/14  24:00:00,0.0,0.0,8315.597156904645 
 04/15  01:00:00,0.0,0.0,8299.562513697756 
 04/15  02:00:00,0.0,0.0,8288.981510520729 
 04/15  03:00:00,0.0,0.0,8263.418279062584 
 04/15  04:00:00,0.0,0.0,8234.09756873248 
 04/15  05:00:00,0.0,0.0,8205.213277892795 
 04/15  06:00:00,36.27921066351043,24.214713318912584,8203.195266556306 
 04/15  07:00:00,243.5217165524041,165.68504669288999,8220.560503586303 
 04/15  08:00:00,508.36693824610105,331.34554339142377,19309.259489889835 
 04/15  09:00:00,741.2262771218983,480.12036701662665,149984.36259379358 
 04/15  10:00:00,802.1455757487752,526.4337257614307,161985.7612746103 
 04/15  11:00:00,614.7565488336089,415.71771514293558,169490.48895026197 
 04/15  12:00:00,424.4262005326735,295.77843086822966,172545.69211829306 
 04/15  13:00:00,485.1700197121947,327.16356222859408,163175.8591860853 
 04/15  14:00:00,476.32251076458308,311.1868328553805,153649.04724400497 
 04/15  15:00:00,470.4481043092142,296.1052326222968,160185.69632019592 
 04/15  16:00:00,428.3029554873587,262.08074515439406,148625.41667247765 
 04/15  17:00:00,287.56671994553468,172.96995899912927,130321.59755702633 
 04/15  18:00:00,54.83414942730937,31.93649940366947,43979.47456472053 
 04/15  19:00:00,0.0,0.0,21641.102213530525 
 04/15  20:00:00,0.0,0.0,8340.143430896751 
 04/15  21:00:00,0.0,0.0,6359.781869814978 
 04/15  22:00:00,0.0,0.0,8402.00868915564 
 04/15  23:00:00,0.0,0.0,8362.554875855263 
 04/15  24:00:00,0.0,0.0,8342.683735628636 
 04/16  01:00:00,0.0,0.0,8282.350045921816 
 04/16  02:00:00,0.0,0.0,8217.916688822226 
 04/16  03:00:00,0.0,0.0,8168.505655135351 
 04/16  04:00:00,0.0,0.0,8162.283871292991 
 04/16  05:00:00,0.0,0.0,8156.393011764151 
 04/16  06:00:00,82.63208366674808,49.74263570464549,8171.231958776258 
 04/16  07:00:00,484.90816775213809,322.2185647899982,8232.359473508479 
 04/16  08:00:00,782.295785510605,501.81691257039668,15154.153796371285 
 04/16  09:00:00,895.1634508939729,572.6282908657179,112743.55781705537 
 04/16  10:00:00,856.9117141762712,559.1090858498072,149234.23155014704 
 04/16  11:00:00,715.4191974192673,479.9829578783629,160407.0085394942 
 04/16  12:00:00,555.4423915141248,381.388460951538,156559.16772607828 
 04/16  13:00:00,558.4504159450133,376.19566492021189,156185.5735851161 
 04/16  14:00:00,611.7633880151035,395.46149211080549,177426.35807232568 
 04/16  15:00:00,580.016787327199,362.0505338577935,195454.83096537976 
 04/16  16:00:00,464.19241926623666,282.8648694136734,187014.66734143636 
 04/16  17:00:00,292.0232319593009,174.9889519253518,178942.07550039903 
 04/16  18:00:00,59.17979911591696,34.224133175700867,92672.68875607249 
 04/16  19:00:00,0.0,0.0,59269.2542801669 
 04/16  20:00:00,0.0,0.0,39986.94684440748 
 04/16  21:00:00,0.0,0.0,6061.946191154745 
 04/16  22:00:00,0.0,0.0,8367.595901892411 
 04/16  23:00:00,0.0,0.0,8287.374784706257 
 04/16  24:00:00,0.0,0.0,8273.008986273191 
 04/17  01:00:00,0.0,0.0,8285.233432720828 
 04/17  02:00:00,0.0,0.0,8304.383844272357 
 04/17  03:00:00,0.0,0.0,8301.904258666778 
 04/17  04:00:00,0.0,0.0,8265.95177865261 
 04/17  05:00:00,0.0,0.0,8235.319988182664 
 04/17  06:00:00,57.56472787452543,36.20124376786671,8235.570058447596 
 04/17  07:00:00,355.53714750608796,243.22821113474599,8296.945373675784 
 04/17  08:00:00,722.4431516038891,466.8194027312001,8374.39579797652 
 04/17  09:00:00,855.9632744892497,551.7591497515857,8419.216043736227 
 04/17  10:00:00,798.5950365183481,524.3053367923584,8440.872381722906 
 04/17  11:00:00,600.2600768230815,406.5251027384292,8462.353951453346 
 04/17  12:00:00,415.5672186871464,292.0028306960291,8477.821746873537 
 04/17  13:00:00,431.8429079582731,295.2920246180619,8482.457846800105 
 04/17  14:00:00,522.3226322478025,338.5741199923271,8485.39137632118 
 04/17  15:00:00,533.8987631855784,333.44377381098027,8491.66533787765 
 04/17  16:00:00,453.33293624192819,276.7718250782804,8492.542514882365 
 04/17  17:00:00,289.5373263697367,173.67150060064373,8481.434278383747 
 04/17  18:00:00,55.42453810970395,32.09346893103575,8458.878050254296 
 04/17  19:00:00,0.0,0.0,8421.538281209205 
 04/17  20:00:00,0.0,0.0,8377.540715489313 
 04/17  21:00:00,0.0,0.0,8353.368771764493 
 04/17  22:00:00,0.0,0.0,8309.799377870013 
 04/17  23:00:00,0.0,0.0,8270.17704333466 
 04/17  24:00:00,0.0,0.0,8229.819539686538 
 04/18  01:00:00,0.0,0.0,8210.388876364123 
 04/18  02:00:00,0.0,0.0,8191.593594099192 
 04/18  03:00:00,0.0,0.0,8176.7147357628355 
 04/18  04:00:00,0.0,0.0,8155.497329019512 
 04/18  05:00:00,0.0,0.0,8138.0892714934125 
 04/18  06:00:00,65.59190235163611,40.8249767741447,8148.195350259328 
 04/18  07:00:00,411.3270253470267,276.36307309580607,8218.154559904104 
 04/18  08:00:00,734.5912047280491,474.29161674162875,8303.56071856925 
 04/18  09:00:00,866.5255463131101,557.6431756781031,8374.269308854151 
 04/18  10:00:00,811.2900280292923,531.8213526146676,8417.063135611086 
 04/18  11:00:00,626.4848077628221,423.1196661882882,8454.647167979188 
 04/18  12:00:00,455.99459104281569,317.71187216933108,8485.276395862018 
 04/18  13:00:00,457.7909201399061,311.8973534238332,8504.421748637362 
 04/18  14:00:00,516.9000842766163,335.12506970786537,8504.493609108911 
 04/18  15:00:00,466.3271306785255,292.9643595726906,8479.3802511946 
 04/18  16:00:00,356.40403691229997,222.5217888656798,8425.989754406699 
 04/18  17:00:00,189.604788231446,118.98287656299651,8368.062383545623 
