Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/08  15:00:00,539.1172623442848,336.5202151859854,154147.6923466005 
 04/08  16:00:00,458.0144322430377,279.7079936054737,143308.08029998604 
 04/08  17:00:00,289.29900191268686,174.1093309578886,126413.97080823557 
 04/08  18:00:00,55.323621614826659,32.17645649916104,42911.374901817246 
 04/08  19:00:00,0.0,0.0,21129.668820815154 
 04/08  20:00:00,0.0,0.0,8229.778172343467 
 04/08  21:00:00,0.0,0.0,6333.104108483368 
 04/08  22:00:00,0.0,0.0,7761.66264691472 
 04/08  23:00:00,0.0,0.0,7721.619427722318 
 04/08  24:00:00,0.0,0.0,7708.833419439686 
 04/09  01:00:00,0.0,0.0,7690.69633536398 
 04/09  02:00:00,0.0,0.0,7674.437646056686 
 04/09  03:00:00,0.0,0.0,7657.43399259901 
 04/09  04:00:00,0.0,0.0,7641.158968464425 
 04/09  05:00:00,0.0,0.0,7622.517349804987 
 04/09  06:00:00,85.92797541170677,48.408412604891008,7625.95328729001 
 04/09  07:00:00,602.0882299668154,386.03814974151347,7651.578184554649 
 04/09  08:00:00,816.4494080643116,520.8307591902944,7692.072523188443 
 04/09  09:00:00,832.2620673154402,536.4086024357701,7723.553046956916 
 04/09  10:00:00,822.3704225442833,538.1101757855278,7793.109439197741 
 04/09  11:00:00,707.5029809251788,474.8061204915248,7850.48477640683 
 04/09  12:00:00,541.395839331195,372.56228149458937,7869.470640955092 
 04/09  13:00:00,494.5465881784176,335.3403252432513,7872.325424052181 
 04/09  14:00:00,551.6200439369373,357.4162992863273,7863.36010193074 
 04/09  15:00:00,549.7272731492671,343.24120038515459,7853.0097811919195 
 04/09  16:00:00,462.1299036682761,281.97505749232,7839.818845682298 
 04/09  17:00:00,287.1128308112183,172.93650783368114,7821.7754179684025 
 04/09  18:00:00,51.20420047612702,29.959630637755827,7803.079266560458 
 04/09  19:00:00,0.0,0.0,7780.8711619250125 
 04/09  20:00:00,0.0,0.0,7753.336446500932 
 04/09  21:00:00,0.0,0.0,7731.190810109004 
 04/09  22:00:00,0.0,0.0,7708.033816899125 
 04/09  23:00:00,0.0,0.0,7687.623490549613 
 04/09  24:00:00,0.0,0.0,7669.000737098338 
 04/10  01:00:00,0.0,0.0,7655.341737887298 
 04/10  02:00:00,0.0,0.0,7644.134691400724 
 04/10  03:00:00,0.0,0.0,7633.687794436947 
 04/10  04:00:00,0.0,0.0,7625.395761118594 
 04/10  05:00:00,0.0,0.0,7619.264709404232 
 04/10  06:00:00,57.549000700880778,34.58777092825021,7626.327101810793 
 04/10  07:00:00,430.0872597523837,284.15093352605529,7670.034577885344 
 04/10  08:00:00,720.3201370552575,464.27675404904127,16047.07154291063 
 04/10  09:00:00,862.9910141862046,555.0171462906686,141678.10991586909 
 04/10  10:00:00,815.1411659547033,533.8481572228051,151531.16045686932 
 04/10  11:00:00,622.8545102435709,420.7914349294645,157585.1240777377 
 04/10  12:00:00,446.78605817927339,311.928858578414,160417.68108623907 
 04/10  13:00:00,448.10199972430339,305.78312486291136,154967.6058000013 
 04/10  14:00:00,492.7385659205791,319.82428242084066,148761.6050870801 
 04/10  15:00:00,464.38443799198816,293.3465274573435,155542.1345645386 
 04/10  16:00:00,351.37003124546308,219.58976722970739,143310.59776865607 
 04/10  17:00:00,182.78146689765576,114.85234419830114,120749.8403630397 
 04/10  18:00:00,27.973558964907299,17.39228100809965,38449.367953418856 
 04/10  19:00:00,0.0,0.0,17672.67181497107 
 04/10  20:00:00,0.0,0.0,6481.298819375433 
 04/10  21:00:00,0.0,0.0,5952.138928023761 
 04/10  22:00:00,0.0,0.0,7732.451447857209 
 04/10  23:00:00,0.0,0.0,7673.383057955661 
 04/10  24:00:00,0.0,0.0,7661.215032517289 
 04/11  01:00:00,0.0,0.0,7652.554284485301 
 04/11  02:00:00,0.0,0.0,7649.872639139178 
 04/11  03:00:00,0.0,0.0,7632.4153249824185 
 04/11  04:00:00,0.0,0.0,7592.728907726803 
 04/11  05:00:00,0.0,0.0,7547.293995828838 
 04/11  06:00:00,34.23522133736377,22.612836583722247,7534.341589457173 
 04/11  07:00:00,216.55121825449133,146.94535972257496,7584.505697129061 
 04/11  08:00:00,406.5818503479633,263.14864575859937,15231.811892154588 
 04/11  09:00:00,592.9076226792403,384.34877483449847,100873.46303120889 
 04/11  10:00:00,609.2811306582689,400.9862025465834,134122.9429537507 
 04/11  11:00:00,545.4186600269367,366.01148565733208,135710.7018568092 
 04/11  12:00:00,506.411830166922,343.90353996466657,133167.40738777168 
 04/11  13:00:00,487.89963816884008,328.533602602269,134142.77860835652 
 04/11  14:00:00,488.805211213705,319.38845369795089,148306.7262362046 
 04/11  15:00:00,457.02674742841148,289.73495517444959,160295.47366462279 
 04/11  16:00:00,361.1756617685599,225.45079142335104,160985.49229380935 
 04/11  17:00:00,211.25826218219687,131.1267426121737,148636.73218601707 
 04/11  18:00:00,35.522947878308468,21.968130829728965,71937.22103716324 
 04/11  19:00:00,0.0,0.0,49375.59558479098 
 04/11  20:00:00,0.0,0.0,33591.44539129036 
 04/11  21:00:00,0.0,0.0,5949.2054580379445 
 04/11  22:00:00,0.0,0.0,7755.438013855398 
 04/11  23:00:00,0.0,0.0,7668.860542679994 
 04/11  24:00:00,0.0,0.0,7622.852478326113 
 04/12  01:00:00,0.0,0.0,7584.998576731335 
 04/12  02:00:00,0.0,0.0,7541.269086983076 
 04/12  03:00:00,0.0,0.0,7506.140683285547 
 04/12  04:00:00,0.0,0.0,7493.835337879678 
 04/12  05:00:00,0.0,0.0,7486.8697910284345 
 04/12  06:00:00,46.181915549379258,29.81240685624012,7519.981346381629 
 04/12  07:00:00,298.95561870990357,204.99576170409436,7629.984090107116 
 04/12  08:00:00,587.0140799856395,382.9764944417762,20177.392903388798 
 04/12  09:00:00,734.0237580985009,475.5951967718399,112807.31605652299 
 04/12  10:00:00,696.6241823946981,458.71074462204509,125848.17006908592 
 04/12  11:00:00,569.9484353610638,383.5925970249609,131522.50901894534 
 04/12  12:00:00,495.76503743410879,338.88616440923786,134043.46758769227 
 04/12  13:00:00,415.8311558453459,283.8727874146279,135411.89825956446 
 04/12  14:00:00,509.54923414935146,330.2159823268846,144642.60384074949 
 04/12  15:00:00,504.74328856769906,315.4522686694955,154284.78328284509 
 04/12  16:00:00,392.3385735778202,241.11942551766286,144475.40840706079 
 04/12  17:00:00,228.32301163448225,140.17186356204773,119205.62974442846 
 04/12  18:00:00,42.70559986353166,25.632228002111803,44302.96494376734 
 04/12  19:00:00,0.0,0.0,24805.458479697623 
 04/12  20:00:00,0.0,0.0,15710.61369235048 
 04/12  21:00:00,0.0,0.0,12705.272784639668 
 04/12  22:00:00,0.0,0.0,7702.150385303566 
 04/12  23:00:00,0.0,0.0,7695.315540242474 
 04/12  24:00:00,0.0,0.0,7671.457353962698 
 04/13  01:00:00,0.0,0.0,7604.719149696463 
 04/13  02:00:00,0.0,0.0,7525.667022380244 
 04/13  03:00:00,0.0,0.0,7472.0892322885775 
 04/13  04:00:00,0.0,0.0,7446.838802084262 
 04/13  05:00:00,0.0,0.0,7432.212960666657 
 04/13  06:00:00,91.88771693138738,53.92017164694986,7455.174183239088 
 04/13  07:00:00,529.5002356789154,349.85113892927708,7542.852491927698 
 04/13  08:00:00,816.2008932195621,521.1322834989666,7649.453991989599 
 04/13  09:00:00,902.257735462755,575.5728672577707,54890.13385347265 
