Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/24  22:00:00,13186.17598766042 
 04/24  23:00:00,12897.649773470488 
 04/24  24:00:00,12490.235037157361 
 04/25  01:00:00,11932.004708616245 
 04/25  02:00:00,11467.089583694773 
 04/25  03:00:00,10366.834987463159 
 04/25  04:00:00,8922.897243016516 
 04/25  05:00:00,7431.812413254899 
 04/25  06:00:00,8439.871263587795 
 04/25  07:00:00,11592.978598079631 
 04/25  08:00:00,39565.56342196855 
 04/25  09:00:00,216119.91775404049 
 04/25  10:00:00,277597.0827806255 
 04/25  11:00:00,283372.35718140078 
 04/25  12:00:00,279567.4804482616 
 04/25  13:00:00,289953.1722128859 
 04/25  14:00:00,319631.97740607467 
 04/25  15:00:00,342117.4445673528 
 04/25  16:00:00,327349.6762809846 
 04/25  17:00:00,300625.5532089684 
 04/25  18:00:00,137106.20071131623 
 04/25  19:00:00,87908.70402583556 
 04/25  20:00:00,56580.535518919234 
 04/25  21:00:00,13923.02888104005 
 04/25  22:00:00,13668.413301807812 
 04/25  23:00:00,13457.873415239426 
 04/25  24:00:00,13188.841573865662 
 04/26  01:00:00,12969.491292065184 
 04/26  02:00:00,12584.386783475004 
 04/26  03:00:00,11685.258226318112 
 04/26  04:00:00,10528.975307972145 
 04/26  05:00:00,9455.74766367388 
 04/26  06:00:00,10018.912228399398 
 04/26  07:00:00,12005.199402714637 
 04/26  08:00:00,42071.935072669905 
 04/26  09:00:00,221157.08592166179 
 04/26  10:00:00,249315.56090403384 
 04/26  11:00:00,265658.33092779488 
 04/26  12:00:00,278819.361427093 
 04/26  13:00:00,286658.9626502223 
 04/26  14:00:00,304292.72629643059 
 04/26  15:00:00,317442.5589325477 
 04/26  16:00:00,288330.67842827629 
 04/26  17:00:00,233325.45970197718 
 04/26  18:00:00,81529.32585022354 
 04/26  19:00:00,43932.15203490469 
 04/26  20:00:00,26822.695682143854 
 04/26  21:00:00,19636.101098029536 
 04/26  22:00:00,13015.136445655779 
 04/26  23:00:00,13231.52152465459 
 04/26  24:00:00,13179.573272373493 
 04/27  01:00:00,12812.43064955401 
 04/27  02:00:00,12181.420547106782 
 04/27  03:00:00,11373.389854076477 
 04/27  04:00:00,10396.71731585846 
 04/27  05:00:00,9422.381021310179 
 04/27  06:00:00,9711.892094070408 
 04/27  07:00:00,11286.16534652457 
 04/27  08:00:00,12991.752148987018 
 04/27  09:00:00,221316.575032999 
 04/27  10:00:00,305246.44345423937 
 04/27  11:00:00,333959.8396091598 
 04/27  12:00:00,318115.54988250168 
 04/27  13:00:00,148946.19363727133 
 04/27  14:00:00,142556.43658687108 
 04/27  15:00:00,135964.43772436778 
 04/27  16:00:00,119771.76352380566 
 04/27  17:00:00,99785.92512612495 
 04/27  18:00:00,70389.23676119732 
 04/27  19:00:00,43014.57734017091 
 04/27  20:00:00,32652.5169160535 
 04/27  21:00:00,28155.07098274466 
 04/27  22:00:00,14370.402406516332 
 04/27  23:00:00,14416.927404527976 
 04/27  24:00:00,14115.346241543331 
 04/28  01:00:00,13615.755085473866 
 04/28  02:00:00,13139.700013062664 
 04/28  03:00:00,12786.757440376365 
 04/28  04:00:00,12091.751942105833 
 04/28  05:00:00,11328.412305126376 
 04/28  06:00:00,12348.152101654972 
 04/28  07:00:00,13990.008828452184 
 04/28  08:00:00,15129.041840698606 
 04/28  09:00:00,15366.588507539369 
 04/28  10:00:00,15412.2308161788 
 04/28  11:00:00,15448.791940760775 
 04/28  12:00:00,15488.347035452118 
 04/28  13:00:00,15527.100468436991 
 04/28  14:00:00,15548.313039857612 
 04/28  15:00:00,15532.863750620541 
 04/28  16:00:00,15492.083800622277 
 04/28  17:00:00,15441.62783065677 
 04/28  18:00:00,15382.793603520266 
 04/28  19:00:00,15160.486286538597 
 04/28  20:00:00,14395.108228843628 
 04/28  21:00:00,13876.538596331462 
 04/28  22:00:00,13431.997981659762 
 04/28  23:00:00,12972.540334728825 
 04/28  24:00:00,12271.650620190407 
 04/29  01:00:00,11074.31618027426 
 04/29  02:00:00,9954.515504124907 
 04/29  03:00:00,8877.03796026081 
 04/29  04:00:00,7647.506019409741 
 04/29  05:00:00,6351.359544612748 
 04/29  06:00:00,7926.630034731036 
 04/29  07:00:00,11689.016631320983 
 04/29  08:00:00,47778.067711783246 
 04/29  09:00:00,302919.7084254537 
 04/29  10:00:00,319557.7116736354 
 04/29  11:00:00,328456.3925977552 
 04/29  12:00:00,338437.51144238139 
 04/29  13:00:00,334322.54949880947 
 04/29  14:00:00,323934.55375353046 
 04/29  15:00:00,329806.9145892998 
 04/29  16:00:00,301525.15354179826 
 04/29  17:00:00,265694.4409809085 
 04/29  18:00:00,92734.42628010758 
 04/29  19:00:00,48239.868296674664 
 04/29  20:00:00,18697.50512887226 
 04/29  21:00:00,14416.007706929542 
 04/29  22:00:00,13246.560689703336 
 04/29  23:00:00,12255.756183912888 
 04/29  24:00:00,11136.635998403939 
