Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/03  16:00:00,132695.8094148989 
 04/03  17:00:00,109506.99418064377 
 04/03  18:00:00,34842.13099659853 
 04/03  19:00:00,16051.679528292223 
 04/03  20:00:00,6253.804835946389 
 04/03  21:00:00,5691.118303578532 
 04/03  22:00:00,5161.627210930949 
 04/03  23:00:00,5012.298409333948 
 04/03  24:00:00,4847.199356634181 
 04/04  01:00:00,4709.740571166721 
 04/04  02:00:00,4558.015540404373 
 04/04  03:00:00,4390.721880293832 
 04/04  04:00:00,4248.909920621624 
 04/04  05:00:00,4115.352623514237 
 04/04  06:00:00,4093.4621874898316 
 04/04  07:00:00,4380.861059304112 
 04/04  08:00:00,14533.97053415188 
 04/04  09:00:00,96192.42155939364 
 04/04  10:00:00,129269.70937205477 
 04/04  11:00:00,133587.2428186612 
 04/04  12:00:00,129486.1902513468 
 04/04  13:00:00,125975.88246014662 
 04/04  14:00:00,138236.7288838599 
 04/04  15:00:00,150609.49658070823 
 04/04  16:00:00,151417.9165726792 
 04/04  17:00:00,139205.59435748729 
 04/04  18:00:00,69214.67544601787 
 04/04  19:00:00,47448.46522164504 
 04/04  20:00:00,31295.15059615391 
 04/04  21:00:00,5491.192156082187 
 04/04  22:00:00,5323.489662303607 
 04/04  23:00:00,5113.117014038681 
 04/04  24:00:00,4988.57207446433 
 04/05  01:00:00,4975.7625837118285 
 04/05  02:00:00,4948.091953356589 
 04/05  03:00:00,4750.981146420044 
 04/05  04:00:00,4462.9851470758595 
 04/05  05:00:00,4162.249458228663 
 04/05  06:00:00,4129.835297585892 
 04/05  07:00:00,4453.689216865352 
 04/05  08:00:00,16093.657119183239 
 04/05  09:00:00,97594.0816020313 
 04/05  10:00:00,109296.27188937167 
 04/05  11:00:00,116506.18661928352 
 04/05  12:00:00,119517.54912186822 
 04/05  13:00:00,119628.35456965979 
 04/05  14:00:00,126759.05043785123 
 04/05  15:00:00,136848.87932192003 
 04/05  16:00:00,129316.7696159887 
 04/05  17:00:00,105567.98462510854 
 04/05  18:00:00,40474.464840383574 
 04/05  19:00:00,23006.45042577307 
 04/05  20:00:00,14674.54263554041 
 04/05  21:00:00,9996.254445879831 
 04/05  22:00:00,5310.892239591946 
 04/05  23:00:00,5124.577535706231 
 04/05  24:00:00,4994.128985324877 
 04/06  01:00:00,4927.743957860893 
 04/06  02:00:00,4828.44698860333 
 04/06  03:00:00,4631.57609840067 
 04/06  04:00:00,4343.466475754015 
 04/06  05:00:00,4064.6218126117215 
 04/06  06:00:00,3920.289195001636 
 04/06  07:00:00,3925.244261438171 
 04/06  08:00:00,4091.2020022907273 
 04/06  09:00:00,86619.16698933534 
 04/06  10:00:00,108747.50473596645 
 04/06  11:00:00,119875.230357424 
 04/06  12:00:00,112813.48700315727 
 04/06  13:00:00,53817.75447468894 
 04/06  14:00:00,53918.822833962535 
 04/06  15:00:00,55658.28355394779 
 04/06  16:00:00,50346.10314237399 
 04/06  17:00:00,41918.64209277472 
 04/06  18:00:00,28210.82771798524 
 04/06  19:00:00,16088.122900787106 
 04/06  20:00:00,12208.655760603418 
 04/06  21:00:00,10182.847609666036 
 04/06  22:00:00,4729.989629475978 
 04/06  23:00:00,4627.804990290469 
 04/06  24:00:00,4485.525135593475 
 04/07  01:00:00,4350.2210947198155 
 04/07  02:00:00,4216.948638913553 
 04/07  03:00:00,4144.00452863134 
 04/07  04:00:00,4104.693065362525 
 04/07  05:00:00,4054.8010986649465 
 04/07  06:00:00,4311.055764276406 
 04/07  07:00:00,4940.062698176735 
 04/07  08:00:00,5627.5692913139865 
 04/07  09:00:00,6110.201553324019 
 04/07  10:00:00,6433.920238563325 
 04/07  11:00:00,6638.124615942015 
 04/07  12:00:00,6778.560577711662 
 04/07  13:00:00,6884.179161397554 
 04/07  14:00:00,6996.19010911116 
 04/07  15:00:00,7053.044664144404 
 04/07  16:00:00,7102.933529806455 
 04/07  17:00:00,7126.683505845974 
 04/07  18:00:00,6980.580185782921 
 04/07  19:00:00,6711.614045541263 
 04/07  20:00:00,6510.499472014347 
 04/07  21:00:00,6347.9450393711195 
 04/07  22:00:00,6092.492246824408 
 04/07  23:00:00,5823.971679127543 
 04/07  24:00:00,5605.274650758935 
 04/08  01:00:00,5492.286441774156 
 04/08  02:00:00,5358.697832469451 
 04/08  03:00:00,5135.047717394991 
 04/08  04:00:00,4871.088755901963 
 04/08  05:00:00,4596.840227818921 
 04/08  06:00:00,4621.705812787022 
 04/08  07:00:00,5022.956005084761 
 04/08  08:00:00,19566.5610329078 
 04/08  09:00:00,147890.6662044818 
 04/08  10:00:00,154997.8320299351 
 04/08  11:00:00,159315.79708642994 
 04/08  12:00:00,161997.202818766 
 04/08  13:00:00,153314.69620614788 
 04/08  14:00:00,144385.56874073426 
 04/08  15:00:00,151763.835769534 
 04/08  16:00:00,141099.95376225454 
 04/08  17:00:00,123006.94330453729 
 04/08  18:00:00,41524.11233935888 
 04/08  19:00:00,20006.997273734036 
 04/08  20:00:00,8041.487756959697 
 04/08  21:00:00,6274.865007368028 
 04/08  22:00:00,5825.4275070955855 
 04/08  23:00:00,5791.262598896454 
 04/08  24:00:00,5665.013587258615 
 04/09  01:00:00,5507.474144123641 
 04/09  02:00:00,5343.156453142545 
 04/09  03:00:00,5209.271400852401 
 04/09  04:00:00,5075.71712699408 
 04/09  05:00:00,4944.721361833963 
 04/09  06:00:00,5074.829334792422 
 04/09  07:00:00,5478.338849832587 
 04/09  08:00:00,5906.281889703045 
 04/09  09:00:00,6022.92986102638 
 04/09  10:00:00,6589.4055266261785 
 04/09  11:00:00,7105.4624267692825 
 04/09  12:00:00,7194.432046274956 
 04/09  13:00:00,7216.343437167751 
 04/09  14:00:00,7204.617354524812 
 04/09  15:00:00,7137.803021592473 
 04/09  16:00:00,7063.470937752286 
 04/09  17:00:00,6956.707209695279 
 04/09  18:00:00,6730.439656383266 
 04/09  19:00:00,6433.878253062675 
 04/09  20:00:00,6242.819401505174 
 04/09  21:00:00,6078.891205177355 
 04/09  22:00:00,5886.329406463124 
 04/09  23:00:00,5706.851341990298 
 04/09  24:00:00,5555.518857890126 
 04/10  01:00:00,5401.503058836891 
 04/10  02:00:00,5263.11823462139 
 04/10  03:00:00,5158.250020611484 
 04/10  04:00:00,5087.835929999 
 04/10  05:00:00,5010.270708165589 
 04/10  06:00:00,5076.607940820072 
 04/10  07:00:00,5454.360797992224 
 04/10  08:00:00,16374.411971066 
 04/10  09:00:00,143602.7837341344 
 04/10  10:00:00,150464.0350710048 
 04/10  11:00:00,154931.38538434459 
 04/10  12:00:00,157408.6074796828 
 04/10  13:00:00,152194.11865216835 
 04/10  14:00:00,145952.6553891636 
 04/10  15:00:00,153412.9243479919 
 04/10  16:00:00,140594.23126466914 
 04/10  17:00:00,116475.29316113358 
 04/10  18:00:00,36885.50910112349 
 04/10  19:00:00,16911.931745107333 
 04/10  20:00:00,6503.402377996517 
 04/10  21:00:00,5990.873023002611 
 04/10  22:00:00,5532.440000899723 
 04/10  23:00:00,5488.905857138048 
 04/10  24:00:00,5413.784769163772 
 04/11  01:00:00,5341.152926398405 
 04/11  02:00:00,5295.796279474305 
 04/11  03:00:00,5105.030200998084 
 04/11  04:00:00,4827.118082005139 
 04/11  05:00:00,4531.120880380428 
 04/11  06:00:00,4509.236483142752 
 04/11  07:00:00,4834.38378780676 
 04/11  08:00:00,15529.573984231849 
 04/11  09:00:00,100323.68151882047 
 04/11  10:00:00,131025.29497804267 
 04/11  11:00:00,133925.48054193738 
 04/11  12:00:00,131701.67800041665 
 04/11  13:00:00,131494.44418386339 
 04/11  14:00:00,145929.08571358238 
 04/11  15:00:00,159039.7863882349 
 04/11  16:00:00,159174.45436012874 
 04/11  17:00:00,146132.2159717269 
 04/11  18:00:00,71819.6597484527 
 04/11  19:00:00,49436.95505215451 
 04/11  20:00:00,32586.21756937182 
 04/11  21:00:00,5828.321964577403 
 04/11  22:00:00,5557.33486845216 
 04/11  23:00:00,5261.108409497677 
 04/11  24:00:00,4989.883558560919 
 04/12  01:00:00,4735.637033686494 
 04/12  02:00:00,4470.354257916112 
 04/12  03:00:00,4293.241256475849 
 04/12  04:00:00,4220.116960087872 
 04/12  05:00:00,4144.261201082575 
 04/12  06:00:00,4475.010905222088 
 04/12  07:00:00,5286.528995710299 
 04/12  08:00:00,19578.933893730606 
 04/12  09:00:00,111747.4234279287 
 04/12  10:00:00,121822.79571728455 
 04/12  11:00:00,126008.97199511093 
 04/12  12:00:00,128519.31102507533 
 04/12  13:00:00,130598.5063024292 
 04/12  14:00:00,139559.8558485238 
 04/12  15:00:00,149946.52957228945 
 04/12  16:00:00,140891.00491988948 
 04/12  17:00:00,115119.14036421404 
 04/12  18:00:00,42702.91599623717 
 04/12  19:00:00,23728.35592090759 
 04/12  20:00:00,15021.370620782138 
 04/12  21:00:00,10312.790543753366 
 04/12  22:00:00,5726.198945677211 
 04/12  23:00:00,5657.579592632501 
 04/12  24:00:00,5404.302522658688 
 04/13  01:00:00,4952.619242394126 
 04/13  02:00:00,4491.588390441826 
 04/13  03:00:00,4212.705588859383 
 04/13  04:00:00,4047.84333233638 
 04/13  05:00:00,3895.288993078751 
 04/13  06:00:00,4155.753751066892 
 04/13  07:00:00,4885.293024789785 
 04/13  08:00:00,5687.394999980508 
 04/13  09:00:00,109719.43297423514 
 04/13  10:00:00,139439.83460651036 
 04/13  11:00:00,147361.94752347179 
 04/13  12:00:00,135896.76051712287 
 04/13  13:00:00,63254.58422592992 
 04/13  14:00:00,61404.07809976467 
 04/13  15:00:00,61638.25837325454 
 04/13  16:00:00,55349.17362047028 
 04/13  17:00:00,46240.18741124569 
 04/13  18:00:00,31574.93662913256 
 04/13  19:00:00,18127.471100014594 
 04/13  20:00:00,13905.187378122408 
 04/13  21:00:00,11866.615935996524 
 04/13  22:00:00,5615.207026734133 
 04/13  23:00:00,5550.046124583571 
 04/13  24:00:00,5450.484584258947 
 04/14  01:00:00,5292.404773173967 
 04/14  02:00:00,5155.1578122152905 
 04/14  03:00:00,5015.934936210236 
 04/14  04:00:00,4811.739276973337 
 04/14  05:00:00,4597.28455398957 
 04/14  06:00:00,4730.265296512531 
 04/14  07:00:00,5195.49877907963 
 04/14  08:00:00,5723.787025798126 
 04/14  09:00:00,6118.356520706505 
 04/14  10:00:00,6538.568294249445 
 04/14  11:00:00,6917.182826652125 
 04/14  12:00:00,7175.125873658549 
 04/14  13:00:00,7344.3154953164385 
 04/14  14:00:00,7449.488047393123 
 04/14  15:00:00,7373.951757020419 
 04/14  16:00:00,7183.999443896605 
 04/14  17:00:00,6941.245585248616 
 04/14  18:00:00,6435.041309796769 
 04/14  19:00:00,6054.375666324823 
 04/14  20:00:00,5747.561799858852 
 04/14  21:00:00,5595.404446133704 
 04/14  22:00:00,5534.5068772822415 
 04/14  23:00:00,5483.277456820873 
 04/14  24:00:00,5398.020579143883 
 04/15  01:00:00,5303.108359784705 
 04/15  02:00:00,5217.080735874369 
 04/15  03:00:00,5038.22099170497 
 04/15  04:00:00,4806.687059069626 
 04/15  05:00:00,4574.489236935237 
 04/15  06:00:00,4526.410375828375 
 04/15  07:00:00,4697.647837679903 
 04/15  08:00:00,18515.799513258084 
 04/15  09:00:00,143977.00573666694 
 04/15  10:00:00,150727.73513382846 
 04/15  11:00:00,155372.59665977295 
 04/15  12:00:00,157982.61729290323 
 04/15  13:00:00,148141.9023870903 
 04/15  14:00:00,138615.84908172026 
 04/15  15:00:00,146179.46504595303 
 04/15  16:00:00,136060.5609129481 
 04/15  17:00:00,118487.831260339 
 04/15  18:00:00,39844.223258060985 
 04/15  19:00:00,19194.086548911833 
 04/15  20:00:00,7714.06721483537 
 04/15  21:00:00,5970.848926516884 
 04/15  22:00:00,5521.812065965813 
 04/15  23:00:00,5475.158198501507 
 04/15  24:00:00,5266.882252057948 
 04/16  01:00:00,4910.418589079286 
 04/16  02:00:00,4537.071222186151 
 04/16  03:00:00,4302.340239516322 
 04/16  04:00:00,4238.234593649388 
 04/16  05:00:00,4164.0137614124515 
 04/16  06:00:00,4377.063728828158 
 04/16  07:00:00,4960.9899843185385 
 04/16  08:00:00,14253.51134217978 
 04/16  09:00:00,105144.10243915532 
 04/16  10:00:00,136334.54998294047 
 04/16  11:00:00,146584.93773683907 
 04/16  12:00:00,142730.04361023147 
 04/16  13:00:00,141105.1711189098 
 04/16  14:00:00,161398.32817011316 
 04/16  15:00:00,179469.25330290479 
 04/16  16:00:00,172704.1692600736 
 04/16  17:00:00,165277.4652839354 
 04/16  18:00:00,86954.20572636345 
 04/16  19:00:00,56000.72533169101 
 04/16  20:00:00,37426.7012895521 
 04/16  21:00:00,5712.6327857096 
 04/16  22:00:00,5455.52692814062 
 04/16  23:00:00,5194.531534635868 
 04/16  24:00:00,5136.767420036889 
 04/17  01:00:00,5219.882249990002 
 04/17  02:00:00,5295.999775707005 
 04/17  03:00:00,5175.69178866072 
 04/17  04:00:00,4932.656310281024 
 04/17  05:00:00,4700.50740776002 
 04/17  06:00:00,4819.713624193005 
 04/17  07:00:00,5326.259828480425 
 04/17  08:00:00,5930.477526024487 
 04/17  09:00:00,6282.145672869129 
 04/17  10:00:00,6525.761574461602 
 04/17  11:00:00,6753.769963063128 
 04/17  12:00:00,6909.605726267527 
 04/17  13:00:00,6967.704803818698 
 04/17  14:00:00,7028.821954884238 
 04/17  15:00:00,7055.308276691751 
 04/17  16:00:00,7052.566517982607 
 04/17  17:00:00,6992.875919073512 
 04/17  18:00:00,6785.765168419707 
 04/17  19:00:00,6393.623761629736 
 04/17  20:00:00,6090.129982986661 
 04/17  21:00:00,5908.296188775289 
 04/17  22:00:00,5672.3759022057975 
 04/17  23:00:00,5446.072311362898 
 04/17  24:00:00,5227.184378996683 
 04/18  01:00:00,5031.1416349157835 
 04/18  02:00:00,4845.488515156343 
 04/18  03:00:00,4699.605476291068 
 04/18  04:00:00,4551.274704182974 
 04/18  05:00:00,4408.942620452543 
 04/18  06:00:00,4555.5039525795655 
 04/18  07:00:00,5056.169800421293 
 04/18  08:00:00,5651.426485560656 
 04/18  09:00:00,6101.931916715993 
 04/18  10:00:00,6443.378676121439 
 04/18  11:00:00,6763.67123317541 
 04/18  12:00:00,6995.3349511938795 
 04/18  13:00:00,7090.091486054473 
 04/18  14:00:00,7117.4770792728095 
 04/18  15:00:00,6971.679512604641 
 04/18  16:00:00,6659.795326291661 
 04/18  17:00:00,6245.761817682603 
 04/18  18:00:00,5958.222902487906 
 04/18  19:00:00,5796.636175953638 
 04/18  20:00:00,5687.447876500894 
 04/18  21:00:00,5545.981616945017 
 04/18  22:00:00,5358.811690122032 
 04/18  23:00:00,5195.242673367974 
 04/18  24:00:00,5102.315020635149 
 04/19  01:00:00,5036.216034066808 
 04/19  02:00:00,4987.827721567744 
 04/19  03:00:00,4804.667197311179 
 04/19  04:00:00,4484.582010529511 
 04/19  05:00:00,4181.558435542506 
 04/19  06:00:00,4331.275371501111 
 04/19  07:00:00,4981.333466257097 
 04/19  08:00:00,5776.551290912875 
 04/19  09:00:00,6324.495881669991 
 04/19  10:00:00,6663.758196701035 
 04/19  11:00:00,6930.92015437455 
 04/19  12:00:00,7070.197674288557 
 04/19  13:00:00,7145.458839534268 
 04/19  14:00:00,7184.236820203275 
 04/19  15:00:00,7105.379793823879 
 04/19  16:00:00,7005.443460716034 
 04/19  17:00:00,6882.59448689388 
 04/19  18:00:00,6578.789939815364 
 04/19  19:00:00,6217.358308428008 
 04/19  20:00:00,5914.607527014814 
 04/19  21:00:00,5685.786208901104 
 04/19  22:00:00,5447.906315283311 
 04/19  23:00:00,5186.926509947519 
 04/19  24:00:00,4968.377840429666 
 04/20  01:00:00,4922.573653031088 
 04/20  02:00:00,4903.587503704104 
 04/20  03:00:00,4761.775834680288 
 04/20  04:00:00,4448.180966514853 
 04/20  05:00:00,4105.293731387574 
 04/20  06:00:00,4328.745340643861 
 04/20  07:00:00,5103.99522620867 
 04/20  08:00:00,5884.387481719056 
 04/20  09:00:00,6308.156572804881 
 04/20  10:00:00,6597.456419012239 
 04/20  11:00:00,6828.123054952578 
 04/20  12:00:00,7044.023385657674 
 04/20  13:00:00,7175.847788327338 
 04/20  14:00:00,7246.640794072716 
 04/20  15:00:00,7170.391145722181 
 04/20  16:00:00,7023.795746852199 
 04/20  17:00:00,6809.773927969664 
 04/20  18:00:00,6549.171305622447 
 04/20  19:00:00,6341.251504164618 
 04/20  20:00:00,6228.485713991813 
 04/20  21:00:00,6096.392077811034 
 04/20  22:00:00,5981.984619460644 
 04/20  23:00:00,5835.046677076219 
 04/20  24:00:00,5583.277273214975 
 04/21  01:00:00,5303.137854841388 
 04/21  02:00:00,5014.488747399465 
 04/21  03:00:00,4851.6190172017305 
 04/21  04:00:00,4775.830791340258 
 04/21  05:00:00,4722.323927305103 
 04/21  06:00:00,4879.935895019869 
 04/21  07:00:00,5311.499421918073 
 04/21  08:00:00,5774.90022601221 
 04/21  09:00:00,6197.9385005861595 
 04/21  10:00:00,6605.712070264366 
 04/21  11:00:00,6935.384071481149 
 04/21  12:00:00,7122.009904474221 
 04/21  13:00:00,7256.258067171363 
 04/21  14:00:00,7329.12358512744 
 04/21  15:00:00,7278.250133021188 
 04/21  16:00:00,7190.684357190763 
 04/21  17:00:00,7067.6614787399985 
 04/21  18:00:00,6789.36273803634 
 04/21  19:00:00,6441.977752416547 
 04/21  20:00:00,6164.448409503612 
 04/21  21:00:00,5934.8269057242205 
 04/21  22:00:00,5700.705163144078 
 04/21  23:00:00,5444.646817398215 
 04/21  24:00:00,5177.594921004101 
 04/22  01:00:00,4916.592359622656 
 04/22  02:00:00,4661.389142169534 
 04/22  03:00:00,4548.19896809066 
 04/22  04:00:00,4494.302900533125 
 04/22  05:00:00,4442.019757900281 
 04/22  06:00:00,4746.234938271861 
 04/22  07:00:00,5388.181705275285 
 04/22  08:00:00,20870.790152422443 
 04/22  09:00:00,154311.45927406808 
 04/22  10:00:00,159884.01358633745 
 04/22  11:00:00,161486.17563914546 
 04/22  12:00:00,162700.00192680688 
 04/22  13:00:00,154187.53230426313 
 04/22  14:00:00,145781.05700029279 
 04/22  15:00:00,153040.98229169288 
 04/22  16:00:00,142387.21465240399 
 04/22  17:00:00,124473.50457796973 
 04/22  18:00:00,41738.071672054735 
 04/22  19:00:00,20040.763389118514 
 04/22  20:00:00,7776.657429355212 
 04/22  21:00:00,5924.406712673958 
 04/22  22:00:00,5292.582046930377 
 04/22  23:00:00,5086.229748211263 
 04/22  24:00:00,5006.830006757668 
 04/23  01:00:00,4992.550016656529 
 04/23  02:00:00,4972.619330566687 
 04/23  03:00:00,4653.667779135241 
 04/23  04:00:00,4149.692004465675 
 04/23  05:00:00,3639.4728734756277 
 04/23  06:00:00,3723.7777927702864 
 04/23  07:00:00,4495.349791782389 
 04/23  08:00:00,14325.723102814518 
 04/23  09:00:00,108459.76270984556 
 04/23  10:00:00,140643.03554264635 
 04/23  11:00:00,150388.13666397127 
 04/23  12:00:00,146415.34378599764 
 04/23  13:00:00,145742.06707220202 
 04/23  14:00:00,165858.3144718406 
 04/23  15:00:00,183744.9976525627 
 04/23  16:00:00,176333.58286809014 
 04/23  17:00:00,167934.7934251236 
 04/23  18:00:00,87036.41773276034 
 04/23  19:00:00,56070.9200991508 
 04/23  20:00:00,37594.6260520595 
 04/23  21:00:00,5894.990030560436 
 04/23  22:00:00,5814.641066546403 
 04/23  23:00:00,5700.374578207052 
 04/23  24:00:00,5599.312727177562 
 04/24  01:00:00,5505.250975974865 
 04/24  02:00:00,5406.061103911777 
 04/24  03:00:00,5275.849351382506 
 04/24  04:00:00,5143.812887906138 
 04/24  05:00:00,4993.706423060558 
 04/24  06:00:00,5117.5395645491 
 04/24  07:00:00,5567.616871873666 
 04/24  08:00:00,16540.961720042375 
 04/24  09:00:00,143682.2833383192 
 04/24  10:00:00,150596.36314989194 
 04/24  11:00:00,154011.5646686297 
 04/24  12:00:00,156144.83852554876 
 04/24  13:00:00,150641.38757044314 
 04/24  14:00:00,144934.25176259588 
 04/24  15:00:00,153926.03681890979 
 04/24  16:00:00,143288.25352845269 
 04/24  17:00:00,120823.05542253633 
 04/24  18:00:00,38571.66727807509 
 04/24  19:00:00,17721.609127282674 
 04/24  20:00:00,6911.094254406977 
 04/24  21:00:00,6381.422353399733 
 04/24  22:00:00,5855.723216791358 
 04/24  23:00:00,5734.955147517046 
 04/24  24:00:00,5606.321707927248 
 04/25  01:00:00,5465.1911631966495 
 04/25  02:00:00,5350.118422610597 
 04/25  03:00:00,5115.285524245996 
 04/25  04:00:00,4810.926401145648 
 04/25  05:00:00,4504.505023850974 
 04/25  06:00:00,4662.08082199021 
 04/25  07:00:00,5312.966560833842 
 04/25  08:00:00,17286.672255569578 
 04/25  09:00:00,107123.54700259683 
 04/25  10:00:00,137266.81968977175 
 04/25  11:00:00,137149.05343193827 
 04/25  12:00:00,132644.04503052566 
 04/25  13:00:00,132815.13683964592 
 04/25  14:00:00,148610.13030565519 
 04/25  15:00:00,162145.35214079137 
 04/25  16:00:00,162504.3405836074 
 04/25  17:00:00,148890.61667175228 
 04/25  18:00:00,72637.19500405039 
 04/25  19:00:00,50041.31361215329 
 04/25  20:00:00,33101.7512815651 
 04/25  21:00:00,6074.493709467307 
 04/25  22:00:00,5968.068585442554 
 04/25  23:00:00,5876.251873177499 
 04/25  24:00:00,5764.585293826941 
 04/26  01:00:00,5667.557319959633 
 04/26  02:00:00,5547.0694098569575 
 04/26  03:00:00,5343.272810758795 
 04/26  04:00:00,5086.848149644936 
 04/26  05:00:00,4862.883048740557 
 04/26  06:00:00,4958.5471925307465 
 04/26  07:00:00,5389.429019778562 
 04/26  08:00:00,18884.877947586614 
 04/26  09:00:00,107744.29691812124 
 04/26  10:00:00,118335.33214185979 
 04/26  11:00:00,124210.2763435204 
 04/26  12:00:00,128879.26614666639 
 04/26  13:00:00,132161.36371177808 
 04/26  14:00:00,141153.86469139477 
 04/26  15:00:00,150155.09408809443 
 04/26  16:00:00,139372.30928624676 
 04/26  17:00:00,111766.40686722729 
 04/26  18:00:00,41494.00350529163 
 04/26  19:00:00,23245.71851067843 
 04/26  20:00:00,14788.125369526577 
 04/26  21:00:00,10165.214361254211 
 04/26  22:00:00,5723.978992242792 
 04/26  23:00:00,5785.98971247835 
 04/26  24:00:00,5773.087698304713 
 04/27  01:00:00,5651.874057497746 
 04/27  02:00:00,5494.6632271584285 
 04/27  03:00:00,5311.919115300748 
 04/27  04:00:00,5088.9379019292965 
 04/27  05:00:00,4861.941563029898 
 04/27  06:00:00,4878.617549134157 
 04/27  07:00:00,5206.900083606853 
 04/27  08:00:00,5656.438024357478 
 04/27  09:00:00,110796.81510874098 
 04/27  10:00:00,144756.56799293217 
 04/27  11:00:00,157810.12787561946 
 04/27  12:00:00,148745.77073064139 
 04/27  13:00:00,68205.24328078963 
 04/27  14:00:00,65327.419496804854 
 04/27  15:00:00,64176.54582607732 
 04/27  16:00:00,57093.18535642033 
 04/27  17:00:00,47598.75069718901 
 04/27  18:00:00,32770.47817888841 
 04/27  19:00:00,19133.01101524953 
 04/27  20:00:00,14904.753901101116 
 04/27  21:00:00,12839.42687958353 
 04/27  22:00:00,6249.294740057779 
 04/27  23:00:00,6237.519194455647 
 04/27  24:00:00,6114.349036582799 
 04/28  01:00:00,5925.682741475811 
 04/28  02:00:00,5747.546870059734 
 04/28  03:00:00,5619.090412781746 
 04/28  04:00:00,5461.778055113323 
 04/28  05:00:00,5295.677095256208 
 04/28  06:00:00,5494.328122747607 
 04/28  07:00:00,6028.841955231953 
 04/28  08:00:00,6536.451794779211 
 04/28  09:00:00,6901.035442659795 
 04/28  10:00:00,7143.173847015473 
 04/28  11:00:00,7263.511060563077 
 04/28  12:00:00,7362.20926981269 
 04/28  13:00:00,7410.341178376807 
 04/28  14:00:00,7428.465546029719 
 04/28  15:00:00,7326.215321472907 
 04/28  16:00:00,7218.233363952947 
 04/28  17:00:00,7099.278802860084 
 04/28  18:00:00,6886.591690804212 
 04/28  19:00:00,6606.073248444586 
 04/28  20:00:00,6333.172775693386 
 04/28  21:00:00,6143.260791161323 
 04/28  22:00:00,5977.949305155099 
 04/28  23:00:00,5803.056468188177 
 04/28  24:00:00,5591.548313381758 
 04/29  01:00:00,5326.586568782653 
 04/29  02:00:00,5081.083032417754 
 04/29  03:00:00,4855.561098479718 
 04/29  04:00:00,4604.878230111484 
 04/29  05:00:00,4339.512840428263 
 04/29  06:00:00,4595.689850468055 
 04/29  07:00:00,5380.593336366533 
 04/29  08:00:00,21680.170042723268 
 04/29  09:00:00,157495.11337459644 
 04/29  10:00:00,163496.24751322563 
 04/29  11:00:00,166411.5556421267 
 04/29  12:00:00,169169.00901728439 
 04/29  13:00:00,162009.64818615843 
 04/29  14:00:00,153044.13715133843 
 04/29  15:00:00,159385.26743539665 
 04/29  16:00:00,147188.7498567239 
 04/29  17:00:00,128446.62705627938 
 04/29  18:00:00,43409.50959373998 
 04/29  19:00:00,21320.74345211527 
 04/29  20:00:00,8554.845052705501 
 04/29  21:00:00,6621.308299492756 
 04/29  22:00:00,5947.773788962436 
 04/29  23:00:00,5659.487436839056 
