Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/03  10:00:00,375259.6833960307 
 04/03  11:00:00,405090.60788566755 
 04/03  12:00:00,421109.0315680424 
 04/03  13:00:00,419144.3008756659 
 04/03  14:00:00,414663.66325021439 
 04/03  15:00:00,423042.1831299495 
 04/03  16:00:00,380172.92662972558 
 04/03  17:00:00,321816.10776095869 
 04/03  18:00:00,106886.5493101322 
 04/03  19:00:00,51017.31026958909 
 04/03  20:00:00,17104.17912019273 
 04/03  21:00:00,15929.25412501341 
 04/03  22:00:00,14765.332289697666 
 04/03  23:00:00,13895.949562421813 
 04/03  24:00:00,12957.516059965988 
 04/04  01:00:00,12186.830667455934 
 04/04  02:00:00,11327.819374940396 
 04/04  03:00:00,10365.601445798888 
 04/04  04:00:00,9572.861050943715 
 04/04  05:00:00,8802.50613823506 
 04/04  06:00:00,8755.47209668898 
 04/04  07:00:00,10463.273519594555 
 04/04  08:00:00,42702.96625827412 
 04/04  09:00:00,261857.80615235668 
 04/04  10:00:00,354018.7891491359 
 04/04  11:00:00,378575.45879656317 
 04/04  12:00:00,375554.5906899727 
 04/04  13:00:00,382574.033178648 
 04/04  14:00:00,412258.13920651286 
 04/04  15:00:00,437380.08587553966 
 04/04  16:00:00,414042.0017621244 
 04/04  17:00:00,381248.71619235418 
 04/04  18:00:00,174313.93204043419 
 04/04  19:00:00,108836.84669008923 
 04/04  20:00:00,67008.93798659453 
 04/04  21:00:00,16558.445856294125 
 04/04  22:00:00,15786.906216749167 
 04/04  23:00:00,14524.11067399609 
 04/04  24:00:00,13831.868510682134 
 04/05  01:00:00,13819.144353711463 
 04/05  02:00:00,13713.270581803643 
 04/05  03:00:00,12569.326298679625 
 04/05  04:00:00,10852.624700814302 
 04/05  05:00:00,9028.093706740778 
 04/05  06:00:00,8938.244959405793 
 04/05  07:00:00,10791.711857051641 
 04/05  08:00:00,45801.61430466353 
 04/05  09:00:00,266843.44333369 
 04/05  10:00:00,309747.0317805813 
 04/05  11:00:00,337710.0120249712 
 04/05  12:00:00,351895.984359337 
 04/05  13:00:00,352664.756266027 
 04/05  14:00:00,371378.97265240337 
 04/05  15:00:00,392741.2011874121 
 04/05  16:00:00,360673.2713140468 
 04/05  17:00:00,299215.1468560568 
 04/05  18:00:00,106839.77423368623 
 04/05  19:00:00,56090.61029201796 
 04/05  20:00:00,32899.73653739699 
 04/05  21:00:00,24355.067710975516 
 04/05  22:00:00,15585.565142642454 
 04/05  23:00:00,14500.8830470665 
 04/05  24:00:00,13762.354397746096 
 04/06  01:00:00,13430.792480925104 
 04/06  02:00:00,12940.617940611335 
 04/06  03:00:00,11838.516936674474 
 04/06  04:00:00,10234.487447789956 
 04/06  05:00:00,8699.853438514905 
 04/06  06:00:00,7894.156364651494 
 04/06  07:00:00,7940.160712044265 
 04/06  08:00:00,8723.558467595496 
 04/06  09:00:00,214286.90821914233 
 04/06  10:00:00,292412.4437446027 
 04/06  11:00:00,336897.7030971364 
 04/06  12:00:00,332047.3005783027 
 04/06  13:00:00,158251.1742672345 
 04/06  14:00:00,162296.94555056629 
 04/06  15:00:00,165111.45586630898 
 04/06  16:00:00,151203.06271977756 
 04/06  17:00:00,127551.5638321351 
 04/06  18:00:00,87440.33372595808 
 04/06  19:00:00,48887.09017918814 
 04/06  20:00:00,34723.429229716945 
 04/06  21:00:00,28389.67815741783 
 04/06  22:00:00,12606.942677429537 
 04/06  23:00:00,12007.553358053221 
 04/06  24:00:00,11160.383659717656 
 04/07  01:00:00,10371.048366388472 
 04/07  02:00:00,9566.481237968877 
 04/07  03:00:00,9150.1492351052 
 04/07  04:00:00,8951.6629465661 
 04/07  05:00:00,8709.020604114594 
 04/07  06:00:00,10448.031409769997 
 04/07  07:00:00,13987.851737892881 
 04/07  08:00:00,17115.826651210726 
 04/07  09:00:00,18624.054614092885 
 04/07  10:00:00,19447.96437193795 
 04/07  11:00:00,19965.361452378045 
 04/07  12:00:00,20298.093505307417 
 04/07  13:00:00,20561.324932650783 
 04/07  14:00:00,20760.353719887975 
 04/07  15:00:00,20786.156363935417 
 04/07  16:00:00,20760.04284434153 
 04/07  17:00:00,20716.133973787026 
 04/07  18:00:00,20657.2263136017 
 04/07  19:00:00,20597.204442024118 
 04/07  20:00:00,20210.74429909811 
 04/07  21:00:00,19571.07156893965 
 04/07  22:00:00,18630.487068270977 
 04/07  23:00:00,17695.17993893116 
 04/07  24:00:00,16979.40282688528 
 04/08  01:00:00,16649.22795992318 
 04/08  02:00:00,16073.549253744437 
 04/08  03:00:00,14777.087067282817 
 04/08  04:00:00,13217.845667511545 
 04/08  05:00:00,11572.55222208048 
 04/08  06:00:00,11818.692921663038 
 04/08  07:00:00,13962.006969789525 
 04/08  08:00:00,56220.39505247484 
 04/08  09:00:00,377523.7048686869 
 04/08  10:00:00,406434.84765293807 
 04/08  11:00:00,427261.62149873617 
 04/08  12:00:00,441677.33148521717 
 04/08  13:00:00,437023.1701773778 
 04/08  14:00:00,426776.0635222515 
 04/08  15:00:00,435136.2912557099 
 04/08  16:00:00,400089.33668077879 
 04/08  17:00:00,356126.9400425122 
 04/08  18:00:00,125553.5357463264 
 04/08  19:00:00,63398.12967508152 
 04/08  20:00:00,22861.699228895406 
 04/08  21:00:00,18089.445890588515 
 04/08  22:00:00,17642.60943665271 
 04/08  23:00:00,17572.865419697508 
 04/08  24:00:00,17141.618937925487 
 04/09  01:00:00,16616.78418949589 
 04/09  02:00:00,15860.431934977338 
 04/09  03:00:00,15086.622236239675 
 04/09  04:00:00,14317.998170840636 
 04/09  05:00:00,13586.98277039729 
 04/09  06:00:00,14419.721645971978 
 04/09  07:00:00,16372.52044262413 
 04/09  08:00:00,17679.101108030027 
 04/09  09:00:00,18038.856961424848 
 04/09  10:00:00,19780.671138582486 
 04/09  11:00:00,20725.0678351989 
 04/09  12:00:00,20794.97121947185 
 04/09  13:00:00,20801.285662995328 
 04/09  14:00:00,20783.668698658046 
 04/09  15:00:00,20753.846591868623 
 04/09  16:00:00,20716.133973787026 
 04/09  17:00:00,20656.56773948349 
 04/09  18:00:00,20224.25502969312 
 04/09  19:00:00,19575.662559303677 
 04/09  20:00:00,18942.894798932877 
 04/09  21:00:00,18389.82018390237 
 04/09  22:00:00,17728.15629120856 
 04/09  23:00:00,17112.054882892437 
 04/09  24:00:00,16609.431485390207 
 04/10  01:00:00,16044.588795185859 
 04/10  02:00:00,15292.69054193447 
 04/10  03:00:00,14701.430460272015 
 04/10  04:00:00,14334.503051751695 
 04/10  05:00:00,13927.395331859183 
 04/10  06:00:00,14407.570268993362 
 04/10  07:00:00,16287.675647065202 
 04/10  08:00:00,50888.58336680374 
 04/10  09:00:00,372541.1477987524 
 04/10  10:00:00,401570.47605394988 
 04/10  11:00:00,424099.21623661808 
 04/10  12:00:00,439641.1027121252 
 04/10  13:00:00,438651.88988139017 
 04/10  14:00:00,429836.40806915939 
 04/10  15:00:00,436798.4468954541 
 04/10  16:00:00,392713.61353642048 
 04/10  17:00:00,334582.1063076477 
 04/10  18:00:00,110226.59042298205 
 04/10  19:00:00,52249.34807953378 
 04/10  20:00:00,17634.090564387487 
 04/10  21:00:00,16930.17486613463 
 04/10  22:00:00,16442.290574019975 
 04/10  23:00:00,16361.286427042098 
 04/10  24:00:00,16027.328482383973 
 04/11  01:00:00,15661.303226432074 
 04/11  02:00:00,15465.474991031713 
 04/11  03:00:00,14349.46229551504 
 04/11  04:00:00,12688.744252609817 
 04/11  05:00:00,10901.997680613162 
 04/11  06:00:00,10874.053124825312 
 04/11  07:00:00,12731.845685935425 
 04/11  08:00:00,45958.456335844916 
 04/11  09:00:00,269328.016882696 
 04/11  10:00:00,350682.19638280666 
 04/11  11:00:00,371742.09141930009 
 04/11  12:00:00,374741.8803813897 
 04/11  13:00:00,389830.1848695882 
 04/11  14:00:00,426621.12663941466 
 04/11  15:00:00,454609.3038255307 
 04/11  16:00:00,430422.7025755869 
 04/11  17:00:00,396332.51558784118 
 04/11  18:00:00,180246.98898289295 
 04/11  19:00:00,113347.97650343448 
 04/11  20:00:00,71337.4844456766 
 04/11  21:00:00,17703.127673944386 
 04/11  22:00:00,16716.97924424524 
 04/11  23:00:00,15265.591403153141 
 04/11  24:00:00,13634.965599410256 
 04/12  01:00:00,12103.061204747692 
 04/12  02:00:00,10472.259507047926 
 04/12  03:00:00,9432.299611569366 
 04/12  04:00:00,9063.653750609308 
 04/12  05:00:00,8647.292612808269 
 04/12  06:00:00,10893.979786422013 
 04/12  07:00:00,15560.040824311034 
 04/12  08:00:00,60507.03548874886 
 04/12  09:00:00,312339.5592786225 
 04/12  10:00:00,345967.4017076616 
 04/12  11:00:00,361207.8209545707 
 04/12  12:00:00,372334.2894142668 
 04/12  13:00:00,380880.57410413309 
 04/12  14:00:00,404800.30025836036 
 04/12  15:00:00,426524.9399471679 
 04/12  16:00:00,392346.8621232622 
 04/12  17:00:00,326215.0034640606 
 04/12  18:00:00,113993.81261719192 
 04/12  19:00:00,58622.9567728574 
 04/12  20:00:00,34046.62535090613 
 04/12  21:00:00,25419.247666648258 
 04/12  22:00:00,17299.038516164583 
 04/12  23:00:00,17126.967891688113 
 04/12  24:00:00,16064.76655085627 
 04/13  01:00:00,13387.515583748747 
 04/13  02:00:00,10606.203454705208 
 04/13  03:00:00,8977.067091924857 
 04/13  04:00:00,8052.57621878852 
 04/13  05:00:00,7172.302208246274 
 04/13  06:00:00,8997.775090939831 
 04/13  07:00:00,13218.049794580553 
 04/13  08:00:00,16998.178175286084 
 04/13  09:00:00,297036.8842156025 
 04/13  10:00:00,395918.130434969 
 04/13  11:00:00,422177.3275621462 
 04/13  12:00:00,397875.29982109976 
 04/13  13:00:00,184046.40956057257 
 04/13  14:00:00,181618.42397655178 
 04/13  15:00:00,178691.3280602926 
 04/13  16:00:00,160945.7192157509 
 04/13  17:00:00,134965.6658565753 
 04/13  18:00:00,94783.65683241065 
 04/13  19:00:00,56344.97277521322 
 04/13  20:00:00,42126.59909565746 
 04/13  21:00:00,36217.94316984053 
 04/13  22:00:00,16747.377092054117 
 04/13  23:00:00,16572.220033179034 
 04/13  24:00:00,16237.345829974432 
 04/14  01:00:00,15377.369438720094 
 04/14  02:00:00,14575.37653593022 
 04/14  03:00:00,13737.586796604417 
 04/14  04:00:00,12508.192379841837 
 04/14  05:00:00,11267.991532166621 
 04/14  06:00:00,12215.331403509896 
 04/14  07:00:00,14713.955413270016 
 04/14  08:00:00,16953.22148996119 
 04/14  09:00:00,18232.22452887373 
 04/14  10:00:00,19491.92149918716 
 04/14  11:00:00,20546.460754857602 
 04/14  12:00:00,20802.810688572757 
 04/14  13:00:00,20884.244891451683 
 04/14  14:00:00,20920.22353716173 
 04/14  15:00:00,20880.32504434855 
 04/14  16:00:00,20785.1609922679 
 04/14  17:00:00,20633.97239942841 
 04/14  18:00:00,19371.8534295318 
 04/14  19:00:00,18211.093292510268 
 04/14  20:00:00,17085.19071123091 
 04/14  21:00:00,16559.56379786465 
 04/14  22:00:00,16397.919403928605 
 04/14  23:00:00,16284.955554828697 
 04/14  24:00:00,15894.723883441431 
 04/15  01:00:00,15397.570868370916 
 04/15  02:00:00,14944.107422322357 
 04/15  03:00:00,13931.382951953556 
 04/15  04:00:00,12600.780481851356 
 04/15  05:00:00,11262.09349686857 
 04/15  06:00:00,11144.112648168337 
 04/15  07:00:00,12254.514032885605 
 04/15  08:00:00,51007.113406586635 
 04/15  09:00:00,362190.5124160017 
 04/15  10:00:00,392007.98520966336 
 04/15  11:00:00,416481.95654896346 
 04/15  12:00:00,430136.9941391011 
 04/15  13:00:00,423380.51145154409 
 04/15  14:00:00,413535.8787209871 
 04/15  15:00:00,421953.1743859208 
 04/15  16:00:00,387181.7094656895 
 04/15  17:00:00,344534.3368163094 
 04/15  18:00:00,120861.58393868273 
 04/15  19:00:00,61061.58707385262 
 04/15  20:00:00,21873.870182443487 
 04/15  21:00:00,17232.671214087677 
 04/15  22:00:00,16762.467279539367 
 04/15  23:00:00,16625.274910197902 
 04/15  24:00:00,15500.144859187465 
 04/16  01:00:00,13273.450569088605 
 04/16  02:00:00,10984.68674654825 
 04/16  03:00:00,9601.839219470536 
 04/16  04:00:00,9281.91069342202 
 04/16  05:00:00,8849.107109093444 
 04/16  06:00:00,10297.524439180343 
 04/16  07:00:00,13576.236143848611 
 04/16  08:00:00,43301.1258239633 
 04/16  09:00:00,289256.06140874439 
 04/16  10:00:00,382363.09278054485 
 04/16  11:00:00,413388.47881686457 
 04/16  12:00:00,410147.0418492411 
 04/16  13:00:00,420381.90636238487 
 04/16  14:00:00,470851.6930906163 
 04/16  15:00:00,506819.74523685107 
 04/16  16:00:00,474723.8676312212 
 04/16  17:00:00,456416.3372352067 
 04/16  18:00:00,230159.19703275953 
 04/16  19:00:00,136600.0439436747 
 04/16  20:00:00,88418.25484247023 
 04/16  21:00:00,17046.770658343317 
 04/16  22:00:00,16071.188687642336 
 04/16  23:00:00,14595.906728063572 
 04/16  24:00:00,14271.671510630871 
 04/17  01:00:00,14834.577187173678 
 04/17  02:00:00,15390.117113099637 
 04/17  03:00:00,14701.881027386351 
 04/17  04:00:00,13280.595017507709 
 04/17  05:00:00,11905.21528178858 
 04/17  06:00:00,12729.365765973167 
 04/17  07:00:00,15529.509178811522 
 04/17  08:00:00,17716.976785671046 
 04/17  09:00:00,18757.82362451088 
 04/17  10:00:00,19366.87100694724 
 04/17  11:00:00,19983.30923359247 
 04/17  12:00:00,20411.04457861704 
 04/17  13:00:00,20584.53919728033 
 04/17  14:00:00,20713.083706378224 
 04/17  15:00:00,20758.92878937433 
 04/17  16:00:00,20767.909258384734 
 04/17  17:00:00,20737.75277670177 
 04/17  18:00:00,20350.230806586405 
 04/17  19:00:00,19382.311733377297 
 04/17  20:00:00,18311.430903262026 
 04/17  21:00:00,17662.49587075342 
 04/17  22:00:00,16806.326760702552 
 04/17  23:00:00,15985.675939925315 
 04/17  24:00:00,14845.073755220541 
 04/18  01:00:00,13765.618141740953 
 04/18  02:00:00,12690.965355799837 
 04/18  03:00:00,11836.699770855259 
 04/18  04:00:00,10970.531338880142 
 04/18  05:00:00,10140.569888538243 
 04/18  06:00:00,11154.794417458006 
 04/18  07:00:00,13964.917004282457 
 04/18  08:00:00,16659.83652598799 
 04/18  09:00:00,18099.86380926938 
 04/18  10:00:00,19060.18118438212 
 04/18  11:00:00,19999.2265194604 
 04/18  12:00:00,20665.24934614102 
 04/18  13:00:00,20799.424140468574 
 04/18  14:00:00,20805.117344219983 
 04/18  15:00:00,20620.26110900697 
 04/18  16:00:00,19508.612533817664 
 04/18  17:00:00,18312.583662995054 
 04/18  18:00:00,17587.284197176352 
 04/18  19:00:00,17258.979932639304 
 04/18  20:00:00,16935.594031661472 
 04/18  21:00:00,16467.599254682817 
 04/18  22:00:00,15670.511295752325 
 04/18  23:00:00,14744.697702808784 
 04/18  24:00:00,14230.167950460162 
 04/19  01:00:00,13900.394013531322 
 04/19  02:00:00,13673.752844346449 
 04/19  03:00:00,12592.975767153557 
 04/19  04:00:00,10671.956697738302 
 04/19  05:00:00,8801.195258150256 
 04/19  06:00:00,9882.91349899475 
 04/19  07:00:00,13743.768052562556 
 04/19  08:00:00,17397.887597837875 
 04/19  09:00:00,19070.521667829125 
 04/19  10:00:00,19982.193848531733 
 04/19  11:00:00,20634.455995441134 
 04/19  12:00:00,20767.476466864126 
 04/19  13:00:00,20803.8409693381 
 04/19  14:00:00,20807.633260223043 
 04/19  15:00:00,20774.942918197008 
 04/19  16:00:00,20713.815864544853 
 04/19  17:00:00,20448.578963774486 
 04/19  18:00:00,19718.873723306606 
 04/19  19:00:00,18747.50771418063 
 04/19  20:00:00,17691.146854331982 
 04/19  21:00:00,16902.664481663047 
 04/19  22:00:00,16005.241567573374 
 04/19  23:00:00,14642.475745730319 
 04/19  24:00:00,13546.541225476465 
 04/20  01:00:00,13411.15314686224 
 04/20  02:00:00,13292.404220555203 
 04/20  03:00:00,12258.031862574397 
 04/20  04:00:00,10186.856019639763 
 04/20  05:00:00,8044.947035747174 
 04/20  06:00:00,9687.284270345212 
 04/20  07:00:00,14185.12799509042 
 04/20  08:00:00,17557.331340276403 
 04/20  09:00:00,18969.479818597498 
 04/20  10:00:00,19772.41206791021 
 04/20  11:00:00,20364.11455420827 
 04/20  12:00:00,20685.890220870355 
 04/20  13:00:00,20729.39729362211 
 04/20  14:00:00,20750.139778742134 
 04/20  15:00:00,20730.637877852827 
 04/20  16:00:00,20679.320648884615 
 04/20  17:00:00,20298.58944633992 
 04/20  18:00:00,19689.138189031586 
 04/20  19:00:00,19261.04584656552 
 04/20  20:00:00,18936.139299961942 
 04/20  21:00:00,18510.51304355963 
 04/20  22:00:00,18140.651471582907 
 04/20  23:00:00,17634.28095928575 
 04/20  24:00:00,16735.908996988986 
 04/21  01:00:00,15497.775581431975 
 04/21  02:00:00,13797.041863859537 
 04/21  03:00:00,12899.672022923367 
 04/21  04:00:00,12528.108909401088 
 04/21  05:00:00,12267.423600546092 
 04/21  06:00:00,13214.097764749635 
 04/21  07:00:00,15390.63993891268 
 04/21  08:00:00,17188.01106523338 
 04/21  09:00:00,18527.629945497098 
 04/21  10:00:00,19727.198694318722 
 04/21  11:00:00,20613.009025094416 
 04/21  12:00:00,20806.442005763674 
 04/21  13:00:00,20859.222924024736 
 04/21  14:00:00,20888.14182488129 
 04/21  15:00:00,20876.25793431007 
 04/21  16:00:00,20826.874116748484 
 04/21  17:00:00,20757.65760139671 
 04/21  18:00:00,20535.631238570357 
 04/21  19:00:00,19632.550779745285 
 04/21  20:00:00,18636.575088928992 
 04/21  21:00:00,17794.63261050812 
 04/21  22:00:00,16945.10331193612 
 04/21  23:00:00,15967.591453314924 
 04/21  24:00:00,14490.47986649567 
 04/22  01:00:00,12929.805947808185 
 04/22  02:00:00,11323.609585466771 
 04/22  03:00:00,10679.343337511687 
 04/22  04:00:00,10449.63660320866 
 04/22  05:00:00,10235.418657544873 
 04/22  06:00:00,12251.363825439681 
 04/22  07:00:00,15741.897623278486 
 04/22  08:00:00,60515.30366412264 
 04/22  09:00:00,389498.1985776175 
 04/22  10:00:00,410411.5774637536 
 04/22  11:00:00,422688.26566377989 
 04/22  12:00:00,432547.16867596955 
 04/22  13:00:00,428793.5221862001 
 04/22  14:00:00,421024.34694412918 
 04/22  15:00:00,430166.91544944836 
 04/22  16:00:00,396133.5955255839 
 04/22  17:00:00,352726.7442034469 
 04/22  18:00:00,123765.05836943352 
 04/22  19:00:00,61843.58576257329 
 04/22  20:00:00,21639.66979080174 
 04/22  21:00:00,16625.833122854834 
 04/22  22:00:00,15094.640578594206 
 04/22  23:00:00,13859.61326133504 
 04/22  24:00:00,13403.165767265798 
 04/23  01:00:00,13371.711989929756 
 04/23  02:00:00,13334.196047131723 
 04/23  03:00:00,11403.779064567992 
 04/23  04:00:00,8259.910618327296 
 04/23  05:00:00,5032.317817637493 
 04/23  06:00:00,5666.112202535424 
 04/23  07:00:00,10428.095069770452 
 04/23  08:00:00,43531.933217081685 
 04/23  09:00:00,293186.83098631029 
 04/23  10:00:00,387048.7605075201 
 04/23  11:00:00,415828.1078390372 
 04/23  12:00:00,413664.39456994298 
 04/23  13:00:00,426137.72325393118 
 04/23  14:00:00,476548.4870836072 
 04/23  15:00:00,513084.6542067051 
 04/23  16:00:00,479742.29773307309 
 04/23  17:00:00,459565.21608377186 
 04/23  18:00:00,229140.49238055733 
 04/23  19:00:00,136481.40739630056 
 04/23  20:00:00,88741.71793936158 
 04/23  21:00:00,17712.72091717194 
 04/23  22:00:00,17473.195301997475 
 04/23  23:00:00,17112.065145690223 
 04/23  24:00:00,16806.397582313766 
 04/24  01:00:00,16499.346561329312 
 04/24  02:00:00,15998.165192645361 
 04/24  03:00:00,15282.165856644953 
 04/24  04:00:00,14553.091997496487 
 04/24  05:00:00,13728.021762980528 
 04/24  06:00:00,14553.678428552388 
 04/24  07:00:00,16816.203360866475 
 04/24  08:00:00,53566.69194908633 
 04/24  09:00:00,376088.59417650508 
 04/24  10:00:00,402246.37260900097 
 04/24  11:00:00,421050.818042245 
 04/24  12:00:00,435265.75280866419 
 04/24  13:00:00,433793.7593210502 
 04/24  14:00:00,427268.72878616277 
 04/24  15:00:00,438581.1534749844 
 04/24  16:00:00,401569.31535646619 
 04/24  17:00:00,348689.4916808677 
 04/24  18:00:00,116585.84133616858 
 04/24  19:00:00,55329.671257755515 
 04/24  20:00:00,19288.466878683026 
 04/24  21:00:00,18494.124132336972 
 04/24  22:00:00,17687.22958309972 
 04/24  23:00:00,17300.111047143026 
 04/24  24:00:00,16883.803415843275 
 04/25  01:00:00,16404.85836685023 
 04/25  02:00:00,15788.75420218468 
 04/25  03:00:00,14391.607621185542 
 04/25  04:00:00,12592.149623894207 
 04/25  05:00:00,10748.010300569891 
 04/25  06:00:00,11848.718288327183 
 04/25  07:00:00,15540.185307288972 
 04/25  08:00:00,53539.62709194914 
 04/25  09:00:00,290862.04361168187 
 04/25  10:00:00,370954.4268157875 
 04/25  11:00:00,381783.6183254475 
 04/25  12:00:00,378667.0612218121 
 04/25  13:00:00,394312.1279605939 
 04/25  14:00:00,433832.14482796387 
 04/25  15:00:00,463583.55926643547 
 04/25  16:00:00,439725.07165320779 
 04/25  17:00:00,404055.0845877196 
 04/25  18:00:00,182935.92082427085 
 04/25  19:00:00,115321.79070101737 
 04/25  20:00:00,73140.23040913783 
 04/25  21:00:00,18545.358348703714 
 04/25  22:00:00,18206.327478201645 
 04/25  23:00:00,17920.00184584742 
 04/25  24:00:00,17558.652912062946 
 04/26  01:00:00,17260.17010649723 
 04/26  02:00:00,16858.929479492574 
 04/26  03:00:00,15892.32842053529 
 04/26  04:00:00,14424.664599272299 
 04/26  05:00:00,13098.147309784108 
 04/26  06:00:00,13689.791063666999 
 04/26  07:00:00,15980.282196180357 
 04/26  08:00:00,56677.85275602717 
 04/26  09:00:00,298454.7427385541 
 04/26  10:00:00,334030.16455019367 
 04/26  11:00:00,354991.48465982757 
 04/26  12:00:00,373016.62543696429 
 04/26  13:00:00,385554.9394089437 
 04/26  14:00:00,409665.63390864428 
 04/26  15:00:00,427624.37236527589 
 04/26  16:00:00,388196.95309104307 
 04/26  17:00:00,316025.44968372359 
 04/26  18:00:00,109249.81136301022 
 04/26  19:00:00,56579.14420654957 
 04/26  20:00:00,33174.59973686805 
 04/26  21:00:00,24938.88968303621 
 04/26  22:00:00,17395.681919211984 
 04/26  23:00:00,17658.640500175392 
 04/26  24:00:00,17582.31152777899 
 04/27  01:00:00,17116.024901316527 
 04/27  02:00:00,16554.267159066916 
 04/27  03:00:00,15562.668293011122 
 04/27  04:00:00,14273.625083028674 
 04/27  05:00:00,12985.669129938091 
 04/27  06:00:00,13203.097403659667 
 04/27  07:00:00,15018.631376396099 
 04/27  08:00:00,17026.16181117949 
 04/27  09:00:00,300054.7597805201 
 04/27  10:00:00,411706.60215681287 
 04/27  11:00:00,448761.3259915299 
 04/27  12:00:00,429673.82839714348 
 04/27  13:00:00,202021.75937575673 
 04/27  14:00:00,195098.43389002328 
 04/27  15:00:00,186304.5239671973 
 04/27  16:00:00,165299.8980129969 
 04/27  17:00:00,138454.23767487968 
 04/27  18:00:00,99032.7482713581 
 04/27  19:00:00,61182.10646980903 
 04/27  20:00:00,47303.859170786825 
 04/27  21:00:00,41112.045399867355 
 04/27  22:00:00,19144.780973813835 
 04/27  23:00:00,19170.148918446048 
 04/27  24:00:00,18767.827623290108 
 04/28  01:00:00,18127.398452597557 
 04/28  02:00:00,17520.13417300352 
 04/28  03:00:00,17082.155452654602 
 04/28  04:00:00,16488.877297604187 
 04/28  05:00:00,15572.218543910703 
 04/28  06:00:00,16594.240847075413 
 04/28  07:00:00,18395.791479286916 
 04/28  08:00:00,19911.638342607494 
 04/28  09:00:00,20687.005895397353 
 04/28  10:00:00,20761.316793794216 
 04/28  11:00:00,20812.765445472793 
 04/28  12:00:00,20868.427198554953 
 04/28  13:00:00,20922.960856854148 
 04/28  14:00:00,20952.238818639573 
 04/28  15:00:00,20917.675943694427 
 04/28  16:00:00,20849.832674529418 
 04/28  17:00:00,20778.94606336791 
 04/28  18:00:00,20707.007495550526 
 04/28  19:00:00,20200.460544561458 
 04/28  20:00:00,19228.369414104345 
 04/28  21:00:00,18585.58080372129 
 04/28  22:00:00,18018.858673115497 
 04/28  23:00:00,17428.783719956216 
 04/28  24:00:00,16698.5583468409 
 04/29  01:00:00,15537.137980113688 
 04/29  02:00:00,14113.715585267186 
 04/29  03:00:00,12769.974239102266 
 04/29  04:00:00,11230.708457428773 
 04/29  05:00:00,9608.000254709856 
 04/29  06:00:00,11355.771791989348 
 04/29  07:00:00,15703.844379469083 
 04/29  08:00:00,63232.935153906474 
 04/29  09:00:00,402190.08202287749 
 04/29  10:00:00,423897.47742351426 
 04/29  11:00:00,438842.81458501148 
 04/29  12:00:00,455572.244432518 
 04/29  13:00:00,453689.16912844296 
 04/29  14:00:00,440781.7260823909 
 04/29  15:00:00,447442.09718994356 
 04/29  16:00:00,410735.53594921 
 04/29  17:00:00,364731.30011452638 
 04/29  18:00:00,129163.2599075417 
 04/29  19:00:00,66148.24600747777 
 04/29  20:00:00,24790.8664400334 
 04/29  21:00:00,19243.88083233489 
 04/29  22:00:00,17909.48069040424 
 04/29  23:00:00,16837.21169907246 
 04/29  24:00:00,15909.689923560925 
