Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/01  01:00:00,0.0,0.0,3393.1753543779273 
 04/01  02:00:00,0.0,0.0,3275.697732780425 
 04/01  03:00:00,0.0,0.0,3168.8151955471762 
 04/01  04:00:00,0.0,0.0,3047.600939138481 
 04/01  05:00:00,0.0,0.0,2923.8126340592094 
 04/01  06:00:00,41.27702194453163,24.838173195066589,2912.855016200687 
 04/01  07:00:00,348.0675083933684,230.80437025598043,3075.450086990704 
 04/01  08:00:00,685.1106927098522,442.1076847208576,12107.33902409263 
 04/01  09:00:00,835.9207072118842,537.8685526861734,94544.93348745705 
 04/01  10:00:00,801.5259260633289,525.1369450529957,96535.44964428521 
 04/01  11:00:00,634.9770529988008,428.22746847801678,98110.64989864978 
 04/01  12:00:00,530.8235832989167,365.5428801050043,98523.85441240068 
 04/01  13:00:00,555.013843093217,374.23703901472569,87951.82161822387 
 04/01  14:00:00,615.5587584543867,397.9980117019625,79492.91786743562 
 04/01  15:00:00,566.1604494972784,353.65157625958138,86105.48638995251 
 04/01  16:00:00,466.39997806590898,284.5460382253779,81108.0984726123 
 04/01  17:00:00,291.56829038774046,175.44771292752737,69235.3816118525 
 04/01  18:00:00,56.75152394678967,32.94295625763428,22880.334535314843 
 04/01  19:00:00,0.0,0.0,11368.941680834962 
 04/01  20:00:00,0.0,0.0,5216.672937479751 
 04/01  21:00:00,0.0,0.0,3994.724698142091 
 04/01  22:00:00,0.0,0.0,3542.806843753933 
 04/01  23:00:00,0.0,0.0,3512.430505830911 
 04/01  24:00:00,0.0,0.0,3482.289960838107 
 04/02  01:00:00,0.0,0.0,3456.380394547516 
 04/02  02:00:00,0.0,0.0,3421.42936119469 
 04/02  03:00:00,0.0,0.0,3386.337808922104 
 04/02  04:00:00,0.0,0.0,3367.528764059022 
 04/02  05:00:00,0.0,0.0,3347.047520781876 
 04/02  06:00:00,37.476667925688428,22.911802343516667,3341.3144172665575 
 04/02  07:00:00,297.5380735533637,199.95020635128038,3430.0253322067297 
 04/02  08:00:00,581.954043333043,379.6387798385722,9286.433517736355 
 04/02  09:00:00,799.1332238577503,516.1050725242703,69848.41778216035 
 04/02  10:00:00,793.4085758600022,520.5505221495836,88591.23576410848 
 04/02  11:00:00,616.0834095616277,416.4789188114489,91796.47380656157 
 04/02  12:00:00,425.5742406541872,298.45214842209608,84591.47879751622 
 04/02  13:00:00,406.99439257734977,279.0996142993586,79452.46736768149 
 04/02  14:00:00,476.0402531590575,309.0670967729962,92653.19748261785 
 04/02  15:00:00,481.0277226211072,300.8281609824698,106472.6293831042 
 04/02  16:00:00,400.2401955380392,245.6650463143665,105583.54860272522 
 04/02  17:00:00,262.5285673311853,159.99471435242359,101005.45600347796 
 04/02  18:00:00,43.64803867030128,26.165103808054075,54714.522109345744 
 04/02  19:00:00,0.0,0.0,38087.247132762226 
 04/02  20:00:00,0.0,0.0,27744.913433977414 
 04/02  21:00:00,0.0,0.0,3688.596903010531 
 04/02  22:00:00,0.0,0.0,3623.6396062103354 
 04/02  23:00:00,0.0,0.0,3552.352597305399 
 04/02  24:00:00,0.0,0.0,3478.388990621421 
 04/03  01:00:00,0.0,0.0,3398.744938633937 
 04/03  02:00:00,0.0,0.0,3297.56939602787 
 04/03  03:00:00,0.0,0.0,3204.028598485979 
 04/03  04:00:00,0.0,0.0,3115.3942703107423 
 04/03  05:00:00,0.0,0.0,3044.628961091416 
 04/03  06:00:00,26.323447404880978,17.328686520720138,3053.2207491651575 
 04/03  07:00:00,237.8961327305842,161.38899425196204,3166.128149619494 
 04/03  08:00:00,533.7202085280176,347.8662192378899,7977.05165404826 
 04/03  09:00:00,783.2034230749096,506.3038164182728,89388.59728821596 
 04/03  10:00:00,799.0174869240562,523.9063626377185,90738.61436973397 
 04/03  11:00:00,621.5704847665121,419.90352816004136,92469.309595673 
 04/03  12:00:00,438.0579710779078,306.4056096738938,92192.30119305065 
 04/03  13:00:00,439.16157562159295,300.08966814984827,84233.84682876502 
 04/03  14:00:00,517.556438105184,335.48099580716515,78692.5507151597 
 04/03  15:00:00,482.05110502675719,301.5025119483441,86430.11980512657 
 04/03  16:00:00,393.2929573286622,241.97452112705188,82785.0379821022 
 04/03  17:00:00,235.53356853904959,144.37429555438335,68050.85639696966 
 04/03  18:00:00,43.72935284133728,26.224262962128397,20551.01507367768 
 04/03  19:00:00,0.0,0.0,9578.89711719358 
 04/03  20:00:00,0.0,0.0,4289.629447908159 
 04/03  21:00:00,0.0,0.0,3842.571034736829 
 04/03  22:00:00,0.0,0.0,3406.832950736564 
 04/03  23:00:00,0.0,0.0,3373.1970815465793 
 04/03  24:00:00,0.0,0.0,3328.8398379894493 
 04/04  01:00:00,0.0,0.0,3288.9764821223966 
 04/04  02:00:00,0.0,0.0,3245.7025290808306 
 04/04  03:00:00,0.0,0.0,3197.5919776947776 
 04/04  04:00:00,0.0,0.0,3155.8560173581313 
 04/04  05:00:00,0.0,0.0,3116.595785492454 
 04/04  06:00:00,15.922993774330826,10.464650211966108,3105.948237354251 
 04/04  07:00:00,128.21703864059325,84.38641440412288,3191.081651366631 
 04/04  08:00:00,308.0554432127797,198.41957955505095,9677.313917965103 
 04/04  09:00:00,487.083280360042,315.6009030325029,65762.73738495553 
 04/04  10:00:00,548.639615400226,360.889636421075,87374.65325482811 
 04/04  11:00:00,527.8832516033399,353.7479827897082,83056.27817318683 
 04/04  12:00:00,473.377935114695,319.54940218382429,76916.32088135522 
 04/04  13:00:00,451.5951092713155,302.5554006691616,71944.04567575269 
 04/04  14:00:00,448.07739693994287,292.4158594244787,81553.64944207146 
 04/04  15:00:00,437.46384348982277,277.4113526075634,90399.0134469542 
 04/04  16:00:00,344.1484067643806,215.08834705570374,96564.21582648799 
 04/04  17:00:00,191.95282903797046,120.27913472895303,89067.33050699065 
 04/04  18:00:00,28.862601925770347,17.919459542942034,45957.86431387028 
 04/04  19:00:00,0.0,0.0,33385.84445592367 
 04/04  20:00:00,0.0,0.0,24177.08689440816 
 04/04  21:00:00,0.0,0.0,3499.007319933307 
 04/04  22:00:00,0.0,0.0,3456.4937691228733 
 04/04  23:00:00,0.0,0.0,3402.6811279245853 
 04/04  24:00:00,0.0,0.0,3368.112054468642 
 04/05  01:00:00,0.0,0.0,3362.0901029557704 
 04/05  02:00:00,0.0,0.0,3353.374726093902 
 04/05  03:00:00,0.0,0.0,3297.929908509505 
 04/05  04:00:00,0.0,0.0,3219.152067145123 
 04/05  05:00:00,0.0,0.0,3139.6052967354462 
 04/05  06:00:00,30.233436369088225,19.729649732943157,3126.2834186654077 
 04/05  07:00:00,239.36214218208455,162.84822182418189,3238.5795886776255 
 04/05  08:00:00,451.9482500883875,294.1705613321853,10799.123577894949 
 04/05  09:00:00,627.236888925128,407.01293643553256,67058.23041721397 
 04/05  10:00:00,646.4610309486444,425.87836888698629,72500.02460539983 
 04/05  11:00:00,559.2142151806502,375.89134893087199,75300.64711836523 
 04/05  12:00:00,495.8109851992612,335.66672653708067,75668.90793490299 
 04/05  13:00:00,450.318640271462,301.7060096954035,74676.76454177466 
 04/05  14:00:00,426.7291438149393,278.6419066278975,79897.63187245338 
 04/05  15:00:00,418.0582573943725,265.2379527062098,88263.98030897671 
 04/05  16:00:00,355.3878370597524,221.81465697136535,84585.65390118421 
 04/05  17:00:00,223.10406142542389,137.55537655084064,67795.15382284147 
 04/05  18:00:00,36.15208416012535,22.042726781066109,27657.73466726561 
 04/05  19:00:00,0.0,0.0,17219.725021106548 
 04/05  20:00:00,0.0,0.0,11784.646686570819 
 04/05  21:00:00,0.0,0.0,7618.899120587978 
 04/05  22:00:00,0.0,0.0,3444.38104131386 
 04/05  23:00:00,0.0,0.0,3393.6665953093707 
 04/05  24:00:00,0.0,0.0,3357.5614010558425 
 04/06  01:00:00,0.0,0.0,3337.4749235390595 
 04/06  02:00:00,0.0,0.0,3301.2591992203074 
 04/06  03:00:00,0.0,0.0,3240.9522387650172 
 04/06  04:00:00,0.0,0.0,3158.678532970529 
 04/06  05:00:00,0.0,0.0,3088.634832879195 
 04/06  06:00:00,17.013231692150869,11.220204897689309,3059.2182292621874 
 04/06  07:00:00,137.88225871476076,90.85986483358471,3070.6710977862663 
 04/06  08:00:00,338.7182507773744,218.26169915594526,3149.908870775233 
 04/06  09:00:00,503.8109904770574,326.4394014565102,61869.278550159645 
 04/06  10:00:00,547.4005793354853,360.0972024913224,74716.43961394277 
 04/06  11:00:00,506.63821036636389,339.2400371077652,79944.22815571689 
 04/06  12:00:00,469.6414677661678,316.63393476521227,70901.02084901803 
 04/06  13:00:00,443.72186423025638,296.95764899535558,31184.402727047418 
 04/06  14:00:00,425.7654454508475,278.01255396565406,29787.237928078088 
 04/06  15:00:00,424.5671367446025,269.3448842400793,30883.016707533006 
 04/06  16:00:00,354.3666908536804,221.37327036337306,27799.74546881695 
 04/06  17:00:00,207.07653635334575,128.75447467354523,22884.497682750298 
 04/06  18:00:00,31.71123377145909,19.528719587401839,15598.652410782559 
 04/06  19:00:00,0.0,0.0,9883.697321015201 
 04/06  20:00:00,0.0,0.0,7692.317495952347 
 04/06  21:00:00,0.0,0.0,6434.977372165239 
 04/06  22:00:00,0.0,0.0,3251.9118424144294 
 04/06  23:00:00,0.0,0.0,3224.0822825727428 
 04/06  24:00:00,0.0,0.0,3185.8003565152226 
 04/07  01:00:00,0.0,0.0,3146.543935302829 
 04/07  02:00:00,0.0,0.0,3108.609032956542 
 04/07  03:00:00,0.0,0.0,3085.8666119660525 
 04/07  04:00:00,0.0,0.0,3072.7595838961097 
 04/07  05:00:00,0.0,0.0,3057.831444224727 
 04/07  06:00:00,54.5092736836342,32.55379144664051,3118.0106919161917 
 04/07  07:00:00,428.8523934601687,282.013328992429,3330.7510016187425 
