Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/01  01:00:00,0.0,0.0,9563.533777775696 
 04/01  02:00:00,0.0,0.0,7847.446125744992 
 04/01  03:00:00,0.0,0.0,6624.329291469145 
 04/01  04:00:00,0.0,0.0,4925.434815500594 
 04/01  05:00:00,0.0,0.0,3345.888194372708 
 04/01  06:00:00,41.27702194453163,24.838173195066589,3305.354162248939 
 04/01  07:00:00,348.0675083933684,230.80437025598043,5093.079174008642 
 04/01  08:00:00,685.1106927098522,442.1076847208576,29005.730491602222 
 04/01  09:00:00,835.9207072118842,537.8685526861734,223672.93981995379 
 04/01  10:00:00,801.5259260633289,525.1369450529957,249622.8318661697 
 04/01  11:00:00,634.9770529988008,428.22746847801678,266167.963720972 
 04/01  12:00:00,530.8235832989167,365.5428801050043,276861.1218565057 
 04/01  13:00:00,555.013843093217,374.23703901472569,271150.8362172037 
 04/01  14:00:00,615.5587584543867,397.9980117019625,259478.50508110133 
 04/01  15:00:00,566.1604494972784,353.65157625958138,265847.7187961037 
 04/01  16:00:00,466.39997806590898,284.5460382253779,246282.70986265815 
 04/01  17:00:00,291.56829038774046,175.44771292752737,219986.79580980939 
 04/01  18:00:00,56.75152394678967,32.94295625763428,77814.09857616383 
 04/01  19:00:00,0.0,0.0,38740.878287381245 
 04/01  20:00:00,0.0,0.0,14904.101612697958 
 04/01  21:00:00,0.0,0.0,11873.1902483186 
 04/01  22:00:00,0.0,0.0,11208.540198818539 
 04/01  23:00:00,0.0,0.0,10997.218035064345 
 04/01  24:00:00,0.0,0.0,10726.220926276937 
 04/02  01:00:00,0.0,0.0,10511.328965191302 
 04/02  02:00:00,0.0,0.0,10202.242487374124 
 04/02  03:00:00,0.0,0.0,9792.40014448041 
 04/02  04:00:00,0.0,0.0,9627.933246034774 
 04/02  05:00:00,0.0,0.0,9408.47664346361 
 04/02  06:00:00,37.476667925688428,22.911802343516667,9330.765450603183 
 04/02  07:00:00,297.5380735533637,199.95020635128038,9766.07373426386 
 04/02  08:00:00,581.954043333043,379.6387798385722,27244.321929831305 
 04/02  09:00:00,799.1332238577503,516.1050725242703,181111.4429391 
 04/02  10:00:00,793.4085758600022,520.5505221495836,245125.38491411168 
 04/02  11:00:00,616.0834095616277,416.4789188114489,267013.88378727828 
 04/02  12:00:00,425.5742406541872,298.45214842209608,263234.66501532946 
 04/02  13:00:00,406.99439257734977,279.0996142993586,264040.4303159092 
 04/02  14:00:00,476.0402531590575,309.0670967729962,292946.1548730466 
 04/02  15:00:00,481.0277226211072,300.8281609824698,315751.37906108118 
 04/02  16:00:00,400.2401955380392,245.6650463143665,301251.210823259 
 04/02  17:00:00,262.5285673311853,159.99471435242359,291155.0210585193 
 04/02  18:00:00,43.64803867030128,26.165103808054075,150511.01207142187 
 04/02  19:00:00,0.0,0.0,95862.48322985704 
 04/02  20:00:00,0.0,0.0,66628.4207299698 
 04/02  21:00:00,0.0,0.0,12156.846105934586 
 04/02  22:00:00,0.0,0.0,11540.383668650853 
 04/02  23:00:00,0.0,0.0,10948.3881968425 
 04/02  24:00:00,0.0,0.0,10359.595557793547 
 04/03  01:00:00,0.0,0.0,9504.256181051327 
 04/03  02:00:00,0.0,0.0,8458.416515510044 
 04/03  03:00:00,0.0,0.0,7421.184243131174 
 04/03  04:00:00,0.0,0.0,6318.062633600214 
 04/03  05:00:00,0.0,0.0,5251.070502409063 
 04/03  06:00:00,26.323447404880978,17.328686520720138,5440.212171420143 
 04/03  07:00:00,237.8961327305842,161.38899425196204,6975.900245392458 
 04/03  08:00:00,533.7202085280176,347.8662192378899,26005.579825003468 
 04/03  09:00:00,783.2034230749096,506.3038164182728,222307.90868323027 
 04/03  10:00:00,799.0174869240562,523.9063626377185,246511.7508883821 
 04/03  11:00:00,621.5704847665121,419.90352816004136,263148.0825972858 
 04/03  12:00:00,438.0579710779078,306.4056096738938,272602.69515007259 
 04/03  13:00:00,439.16157562159295,300.08966814984827,268676.55313683938 
 04/03  14:00:00,517.556438105184,335.48099580716515,260434.46689138478 
 04/03  15:00:00,482.05110502675719,301.5025119483441,268749.6469333815 
 04/03  16:00:00,393.2929573286622,241.97452112705188,246094.0662923282 
