Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/01  01:00:00,0.0,0.0,4246.3455704710295 
 04/01  02:00:00,0.0,0.0,3717.7702127841226 
 04/01  03:00:00,0.0,0.0,3318.795681771016 
 04/01  04:00:00,0.0,0.0,2770.2151420883965 
 04/01  05:00:00,0.0,0.0,2502.38876656839 
 04/01  06:00:00,41.27702194453163,24.838173195066589,2501.680275558885 
 04/01  07:00:00,348.0675083933684,230.80437025598043,2900.6099264203717 
 04/01  08:00:00,685.1106927098522,442.1076847208576,14208.641692092226 
 04/01  09:00:00,835.9207072118842,537.8685526861734,109727.73799706083 
 04/01  10:00:00,801.5259260633289,525.1369450529957,122664.8252766014 
 04/01  11:00:00,634.9770529988008,428.22746847801678,129639.14285275486 
 04/01  12:00:00,530.8235832989167,365.5428801050043,132394.73267594158 
 04/01  13:00:00,555.013843093217,374.23703901472569,123767.55271533778 
 04/01  14:00:00,615.5587584543867,397.9980117019625,116861.07744639825 
 04/01  15:00:00,566.1604494972784,353.65157625958138,122159.81968799098 
 04/01  16:00:00,466.39997806590898,284.5460382253779,112576.98907171651 
 04/01  17:00:00,291.56829038774046,175.44771292752737,97231.77515889176 
 04/01  18:00:00,56.75152394678967,32.94295625763428,33327.93209883342 
 04/01  19:00:00,0.0,0.0,16843.510257234473 
 04/01  20:00:00,0.0,0.0,7127.825780785366 
 04/01  21:00:00,0.0,0.0,5496.9898578907305 
 04/01  22:00:00,0.0,0.0,4949.325308707016 
 04/01  23:00:00,0.0,0.0,4844.103879414289 
 04/01  24:00:00,0.0,0.0,4714.169540027527 
 04/02  01:00:00,0.0,0.0,4614.7109368906895 
 04/02  02:00:00,0.0,0.0,4479.19936337496 
 04/02  03:00:00,0.0,0.0,4358.374859931896 
 04/02  04:00:00,0.0,0.0,4327.073722924678 
 04/02  05:00:00,0.0,0.0,4275.775435021584 
 04/02  06:00:00,37.476667925688428,22.911802343516667,4279.2131330274615 
