Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/02  09:00:00,799.1332238577503,516.1050725242703,111155.74725454638 
 04/02  10:00:00,793.4085758600022,520.5505221495836,145373.20500963465 
 04/02  11:00:00,616.0834095616277,416.4789188114489,157956.25838807276 
 04/02  12:00:00,425.5742406541872,298.45214842209608,152276.75634874463 
 04/02  13:00:00,406.99439257734977,279.0996142993586,148353.6911296193 
 04/02  14:00:00,476.0402531590575,309.0670967729962,167991.22967596467 
 04/02  15:00:00,481.0277226211072,300.8281609824698,186272.3196149685 
 04/02  16:00:00,400.2401955380392,245.6650463143665,180343.00755704577 
 04/02  17:00:00,262.5285673311853,159.99471435242359,172107.42422227175 
 04/02  18:00:00,43.64803867030128,26.165103808054075,92753.55269266329 
 04/02  19:00:00,0.0,0.0,60531.3055024874 
 04/02  20:00:00,0.0,0.0,40957.43807325169 
 04/02  21:00:00,0.0,0.0,5969.5123981548195 
 04/02  22:00:00,0.0,0.0,5712.105837896171 
 04/02  23:00:00,0.0,0.0,5445.283266529408 
 04/02  24:00:00,0.0,0.0,5182.258287310503 
 04/03  01:00:00,0.0,0.0,4904.012391892296 
 04/03  02:00:00,0.0,0.0,4609.942774478028 
 04/03  03:00:00,0.0,0.0,4320.677865421239 
 04/03  04:00:00,0.0,0.0,4021.273820640356 
 04/03  05:00:00,0.0,0.0,3743.1631124396845 
 04/03  06:00:00,26.323447404880978,17.328686520720138,3763.5861069593025 
 04/03  07:00:00,237.8961327305842,161.38899425196204,4163.513379563895 
 04/03  08:00:00,533.7202085280176,347.8662192378899,13062.4260447707 
 04/03  09:00:00,783.2034230749096,506.3038164182728,140467.1889250997 
 04/03  10:00:00,799.0174869240562,523.9063626377185,146518.0151935791 
 04/03  11:00:00,621.5704847665121,419.90352816004136,153081.76278340209 
 04/03  12:00:00,438.0579710779078,306.4056096738938,156175.50750323988 
 04/03  13:00:00,439.16157562159295,300.08966814984827,148883.3934249923 
 04/03  14:00:00,517.556438105184,335.48099580716515,143080.49961355705 
 04/03  15:00:00,482.05110502675719,301.5025119483441,152708.14000849243 
 04/03  16:00:00,393.2929573286622,241.97452112705188,140227.32516918155 
 04/03  17:00:00,235.53356853904959,144.37429555438335,114365.94875764307 
 04/03  18:00:00,43.72935284133728,26.224262962128397,35823.63468789021 
 04/03  19:00:00,0.0,0.0,16481.96475006151 
 04/03  20:00:00,0.0,0.0,6097.037237152578 
 04/03  21:00:00,0.0,0.0,5541.120050586515 
 04/03  22:00:00,0.0,0.0,5025.215067493605 
 04/03  23:00:00,0.0,0.0,4888.25692277826 
 04/03  24:00:00,0.0,0.0,4732.359130141737 
 04/04  01:00:00,0.0,0.0,4602.791722745241 
 04/04  02:00:00,0.0,0.0,4460.264263584743 
 04/04  03:00:00,0.0,0.0,4301.762876347382 
 04/04  04:00:00,0.0,0.0,4168.67096585688 
 04/04  05:00:00,0.0,0.0,4042.687929767189 
 04/04  06:00:00,15.922993774330826,10.464650211966108,4023.9405589149815 
 04/04  07:00:00,128.21703864059325,84.38641440412288,4317.303734684396 
 04/04  08:00:00,308.0554432127797,198.41957955505095,15160.071708703375 
 04/04  09:00:00,487.083280360042,315.6009030325029,103000.91490331873 
 04/04  10:00:00,548.639615400226,360.889636421075,138173.02963257597 
 04/04  11:00:00,527.8832516033399,353.7479827897082,143598.0429248447 
 04/04  12:00:00,473.377935114695,319.54940218382429,138314.99251225036 
 04/04  13:00:00,451.5951092713155,302.5554006691616,134045.82323518635 
 04/04  14:00:00,448.07739693994287,292.4158594244787,147138.92745783175 
 04/04  15:00:00,437.46384348982277,277.4113526075634,160225.365295533 
 04/04  16:00:00,344.1484067643806,215.08834705570374,161135.93335739294 
 04/04  17:00:00,191.95282903797046,120.27913472895303,146686.49425826048 
 04/04  18:00:00,28.862601925770347,17.919459542942034,73049.45576882609 
 04/04  19:00:00,0.0,0.0,49577.24464850051 
 04/04  20:00:00,0.0,0.0,32367.92890017584 
 04/04  21:00:00,0.0,0.0,5387.719260629544 
 04/04  22:00:00,0.0,0.0,5224.982317301518 
 04/04  23:00:00,0.0,0.0,5021.080863337192 
 04/04  24:00:00,0.0,0.0,4900.812162478637 
 04/05  01:00:00,0.0,0.0,4892.7795964781135 
 04/05  02:00:00,0.0,0.0,4873.114190205134 
 04/05  03:00:00,0.0,0.0,4684.458078441364 
 04/05  04:00:00,0.0,0.0,4403.834099670302 
 04/05  05:00:00,0.0,0.0,4110.422000374618 
 04/05  06:00:00,30.233436369088225,19.729649732943157,4075.9017803766633 
 04/05  07:00:00,239.36214218208455,162.84822182418189,4418.8139165094735 
 04/05  08:00:00,451.9482500883875,294.1705613321853,16987.01417569346 
 04/05  09:00:00,627.236888925128,407.01293643553256,106399.78663160942 
 04/05  10:00:00,646.4610309486444,425.87836888698629,118282.54821104543 
 04/05  11:00:00,559.2142151806502,375.89134893087199,124527.07135580085 
 04/05  12:00:00,495.8109851992612,335.66672653708067,128060.24005563744 
 04/05  13:00:00,450.318640271462,301.7060096954035,127689.10357622405 
 04/05  14:00:00,426.7291438149393,278.6419066278975,134832.22260168658 
 04/05  15:00:00,418.0582573943725,265.2379527062098,146559.33948094367 
 04/05  16:00:00,355.3878370597524,221.81465697136535,138437.29523287816 
 04/05  17:00:00,223.10406142542389,137.55537655084064,111680.42713447927 
 04/05  18:00:00,36.15208416012535,22.042726781066109,43296.20493736913 
 04/05  19:00:00,0.0,0.0,24841.198780211485 
 04/05  20:00:00,0.0,0.0,15855.876759163259 
 04/05  21:00:00,0.0,0.0,10527.523447658848 
 04/05  22:00:00,0.0,0.0,5207.222389188389 
 04/05  23:00:00,0.0,0.0,5024.68989424796 
 04/05  24:00:00,0.0,0.0,4898.199368375585 
 04/06  01:00:00,0.0,0.0,4835.429906744886 
 04/06  02:00:00,0.0,0.0,4749.677707930166 
 04/06  03:00:00,0.0,0.0,4564.522802964307 
 04/06  04:00:00,0.0,0.0,4284.765831301453 
 04/06  05:00:00,0.0,0.0,4007.3977820721825 
 04/06  06:00:00,17.013231692150869,11.220204897689309,3864.8052106492432 
 04/06  07:00:00,137.88225871476076,90.85986483358471,3882.646221980885 
 04/06  08:00:00,338.7182507773744,218.26169915594526,4088.0625767459683 
 04/06  09:00:00,503.8109904770574,326.4394014565102,93848.61842146229 
 04/06  10:00:00,547.4005793354853,360.0972024913224,116631.26106532956 
 04/06  11:00:00,506.63821036636389,339.2400371077652,127992.07828148612 
 04/06  12:00:00,469.6414677661678,316.63393476521227,119826.15165143211 
 04/06  13:00:00,443.72186423025638,296.95764899535558,56793.61658219044 
 04/06  14:00:00,425.7654454508475,278.01255396565406,56430.723206177114 
 04/06  15:00:00,424.5671367446025,269.3448842400793,58348.87964583966 
 04/06  16:00:00,354.3666908536804,221.37327036337306,52634.6120047698 
 04/06  17:00:00,207.07653635334575,128.75447467354523,43485.75936813303 
 04/06  18:00:00,31.71123377145909,19.528719587401839,28942.807957322657 
 04/06  19:00:00,0.0,0.0,16555.32090958935 
 04/06  20:00:00,0.0,0.0,12418.292220445184 
 04/06  21:00:00,0.0,0.0,10293.414866559879 
 04/06  22:00:00,0.0,0.0,4617.719767363014 
 04/06  23:00:00,0.0,0.0,4520.507983705748 
 04/06  24:00:00,0.0,0.0,4386.532315382789 
 04/07  01:00:00,0.0,0.0,4257.305861938822 
 04/07  02:00:00,0.0,0.0,4131.633403462588 
 04/07  03:00:00,0.0,0.0,4064.1777768358866 
 04/07  04:00:00,0.0,0.0,4031.52429181824 
 04/07  05:00:00,0.0,0.0,3989.653245065967 
 04/07  06:00:00,54.5092736836342,32.55379144664051,4241.571782245603 
 04/07  07:00:00,428.8523934601687,282.013328992429,4906.186959060988 
 04/07  08:00:00,764.2749014498877,488.9486328570981,5675.068946924039 
 04/07  09:00:00,889.8619525913933,568.7029733165841,6222.276310126807 
 04/07  10:00:00,829.6440298954477,541.6566125709561,6606.3079588820665 
 04/07  11:00:00,684.3665363773547,459.8363980191652,6842.048720044935 
 04/07  12:00:00,492.3581061718601,340.6734955940893,6997.507142430285 
 04/07  13:00:00,485.1522681012154,329.4544691645036,7095.159166839489 
 04/07  14:00:00,549.2753279456815,355.94961101788479,7239.924728669636 
 04/07  15:00:00,542.5086931122913,338.6851305084057,7311.094750062474 
 04/07  16:00:00,427.81322540153698,262.0797216102038,7310.373170613954 
 04/07  17:00:00,241.78181045593275,147.76653482906216,7189.173297162608 
 04/07  18:00:00,44.23688802865382,26.472271663958627,6916.486281207387 
 04/07  19:00:00,0.0,0.0,6599.106161810039 
 04/07  20:00:00,0.0,0.0,6386.215943466869 
 04/07  21:00:00,0.0,0.0,6222.473663658554 
 04/07  22:00:00,0.0,0.0,5979.667950588518 
 04/07  23:00:00,0.0,0.0,5720.147057849498 
 04/07  24:00:00,0.0,0.0,5506.112605898583 
 04/08  01:00:00,0.0,0.0,5393.075816064048 
 04/08  02:00:00,0.0,0.0,5265.809710532134 
 04/08  03:00:00,0.0,0.0,5050.013247302927 
 04/08  04:00:00,0.0,0.0,4794.100537898029 
 04/08  05:00:00,0.0,0.0,4530.550120153523 
 04/08  06:00:00,51.91838374071321,31.32177532237883,4555.242289073815 
 04/08  07:00:00,396.1437927970146,262.6772244082501,4992.940354572341 
 04/08  08:00:00,664.2713280077818,430.44621823455858,20995.487012354704 
 04/08  09:00:00,766.3806143549797,495.6452907420442,164866.4668433773 
 04/08  10:00:00,725.9566416401921,477.6136536423398,168918.3626442556 
 04/08  11:00:00,545.099906349575,370.0530819023102,172801.56937262199 
 04/08  12:00:00,379.78132872576756,268.0271576645154,175682.3645789183 
 04/08  13:00:00,429.1304083092236,293.6097613018316,165396.7417977147 
 04/08  14:00:00,519.7756614930701,336.82188463768167,154936.35138114633 
 04/08  15:00:00,539.1172623442848,336.5202151859854,163741.99828615585 
 04/08  16:00:00,458.0144322430377,279.7079936054737,151186.30827350357 
 04/08  17:00:00,289.29900191268686,174.1093309578886,129841.73210551137 
 04/08  18:00:00,55.323621614826659,32.17645649916104,43257.89286038871 
 04/08  19:00:00,0.0,0.0,20737.460031435352 
 04/08  20:00:00,0.0,0.0,8017.418016806296 
 04/08  21:00:00,0.0,0.0,6151.407994217886 
 04/08  22:00:00,0.0,0.0,5698.536975581358 
 04/08  23:00:00,0.0,0.0,5665.647959783095 
 04/08  24:00:00,0.0,0.0,5547.615762000725 
 04/09  01:00:00,0.0,0.0,5397.281183610703 
 04/09  02:00:00,0.0,0.0,5239.649439671741 
 04/09  03:00:00,0.0,0.0,5113.457468886075 
 04/09  04:00:00,0.0,0.0,4989.715140015392 
 04/09  05:00:00,0.0,0.0,4867.688838111255 
 04/09  06:00:00,85.92797541170677,48.408412604891008,5004.704243877147 
 04/09  07:00:00,602.0882299668154,386.03814974151347,5464.284553818783 
 04/09  08:00:00,816.4494080643116,520.8307591902944,5967.173625391097 
 04/09  09:00:00,832.2620673154402,536.4086024357701,6114.269395386138 
 04/09  10:00:00,822.3704225442833,538.1101757855278,6707.61068076603 
 04/09  11:00:00,707.5029809251788,474.8061204915248,7315.405370075522 
 04/09  12:00:00,541.395839331195,372.56228149458937,7489.657486126581 
 04/09  13:00:00,494.5465881784176,335.3403252432513,7548.558074682104 
 04/09  14:00:00,551.6200439369373,357.4162992863273,7540.2462349894 
 04/09  15:00:00,549.7272731492671,343.24120038515459,7441.751439133649 
 04/09  16:00:00,462.1299036682761,281.97505749232,7306.577582326052 
 04/09  17:00:00,287.1128308112183,172.93650783368114,7045.083411880335 
 04/09  18:00:00,51.20420047612702,29.959630637755827,6693.522390226892 
 04/09  19:00:00,0.0,0.0,6332.214589589902 
 04/09  20:00:00,0.0,0.0,6129.261054085386 
 04/09  21:00:00,0.0,0.0,5963.748140971336 
 04/09  22:00:00,0.0,0.0,5773.986847639936 
 04/09  23:00:00,0.0,0.0,5598.312962674212 
 04/09  24:00:00,0.0,0.0,5452.398418802901 
 04/10  01:00:00,0.0,0.0,5300.861304570767 
 04/10  02:00:00,0.0,0.0,5164.145927344711 
 04/10  03:00:00,0.0,0.0,5065.6094473613575 
 04/10  04:00:00,0.0,0.0,5003.927300189703 
 04/10  05:00:00,0.0,0.0,4935.071483755574 
 04/10  06:00:00,57.549000700880778,34.58777092825021,5005.942724200656 
 04/10  07:00:00,430.0872597523837,284.15093352605529,5421.032310024863 
 04/10  08:00:00,720.3201370552575,464.27675404904127,17108.126426613133 
 04/10  09:00:00,862.9910141862046,555.0171462906686,159973.48221118554 
 04/10  10:00:00,815.1411659547033,533.8481572228051,164238.69710545749 
 04/10  11:00:00,622.8545102435709,420.7914349294645,167475.5840468264 
 04/10  12:00:00,446.78605817927339,311.928858578414,170136.5489169778 
 04/10  13:00:00,448.10199972430339,305.78312486291136,164109.9980357115 
 04/10  14:00:00,492.7385659205791,319.82428242084066,156819.78718718675 
 04/10  15:00:00,464.38443799198816,293.3465274573435,165074.9351265522 
 04/10  16:00:00,351.37003124546308,219.58976722970739,149510.9896125214 
 04/10  17:00:00,182.78146689765576,114.85234419830114,122235.91514751692 
 04/10  18:00:00,27.973558964907299,17.39228100809965,37993.3614092039 
 04/10  19:00:00,0.0,0.0,17434.15668271852 
 04/10  20:00:00,0.0,0.0,6375.870802583497 
 04/10  21:00:00,0.0,0.0,5863.645055623791 
 04/10  22:00:00,0.0,0.0,5408.9014571332 
 04/10  23:00:00,0.0,0.0,5372.0752778682045 
 04/10  24:00:00,0.0,0.0,5305.290077298903 
 04/11  01:00:00,0.0,0.0,5240.211038626847 
 04/11  02:00:00,0.0,0.0,5201.465240650857 
 04/11  03:00:00,0.0,0.0,5021.7877591426895 
 04/11  04:00:00,0.0,0.0,4756.07188143425 
 04/11  05:00:00,0.0,0.0,4473.921340845555 
 04/11  06:00:00,34.23522133736377,22.612836583722247,4452.885108557504 
 04/11  07:00:00,216.55121825449133,146.94535972257496,4793.664753906487 
 04/11  08:00:00,406.5818503479633,263.14864575859937,16426.675450859617 
 04/11  09:00:00,592.9076226792403,384.34877483449847,109023.2689351311 
 04/11  10:00:00,609.2811306582689,400.9862025465834,140666.90489859024 
 04/11  11:00:00,545.4186600269367,366.01148565733208,144441.58496164418 
 04/11  12:00:00,506.411830166922,343.90353996466657,141503.4337304923 
 04/11  13:00:00,487.89963816884008,328.533602602269,141089.543402943 
 04/11  14:00:00,488.805211213705,319.38845369795089,157130.51570331536 
 04/11  15:00:00,457.02674742841148,289.73495517444959,171476.92577515704 
 04/11  16:00:00,361.1756617685599,225.45079142335104,171249.1229141199 
 04/11  17:00:00,211.25826218219687,131.1267426121737,155774.1747152526 
 04/11  18:00:00,35.522947878308468,21.968130829728965,76720.99218643856 
 04/11  19:00:00,0.0,0.0,52134.24129363974 
 04/11  20:00:00,0.0,0.0,33844.81528264878 
 04/11  21:00:00,0.0,0.0,5727.776741363877 
 04/11  22:00:00,0.0,0.0,5457.689241651398 
 04/11  23:00:00,0.0,0.0,5166.542528102115 
 04/11  24:00:00,0.0,0.0,4901.1644574558495 
 04/12  01:00:00,0.0,0.0,4655.3828084281095 
 04/12  02:00:00,0.0,0.0,4402.871628488261 
 04/12  03:00:00,0.0,0.0,4235.360118035237 
 04/12  04:00:00,0.0,0.0,4166.515273771275 
 04/12  05:00:00,0.0,0.0,4097.358830746382 
 04/12  06:00:00,46.181915549379258,29.81240685624012,4418.996308267085 
 04/12  07:00:00,298.95561870990357,204.99576170409436,5256.993029419001 
 04/12  08:00:00,587.0140799856395,382.9764944417762,20952.354256655326 
 04/12  09:00:00,734.0237580985009,475.5951967718399,123696.18364657958 
 04/12  10:00:00,696.6241823946981,458.71074462204509,132689.01901873735 
 04/12  11:00:00,569.9484353610638,383.5925970249609,135459.53950354187 
 04/12  12:00:00,495.76503743410879,338.88616440923786,138487.9059231327 
 04/12  13:00:00,415.8311558453459,283.8727874146279,140608.25607732303 
 04/12  14:00:00,509.54923414935146,330.2159823268846,149936.28171008535 
 04/12  15:00:00,504.74328856769906,315.4522686694955,161704.90190617406 
 04/12  16:00:00,392.3385735778202,241.11942551766286,151326.4240611919 
 04/12  17:00:00,228.32301163448225,140.17186356204773,121858.24738893674 
 04/12  18:00:00,42.70559986353166,25.632228002111803,45650.07046884312 
 04/12  19:00:00,0.0,0.0,25609.64879867498 
 04/12  20:00:00,0.0,0.0,16231.78599776663 
 04/12  21:00:00,0.0,0.0,10854.516918086547 
 04/12  22:00:00,0.0,0.0,5619.566935652961 
 04/12  23:00:00,0.0,0.0,5551.928676635672 
 04/12  24:00:00,0.0,0.0,5307.3178806316055 
 04/13  01:00:00,0.0,0.0,4872.587637301881 
 04/13  02:00:00,0.0,0.0,4428.365680142404 
 04/13  03:00:00,0.0,0.0,4155.256610912734 
 04/13  04:00:00,0.0,0.0,3993.110123541994 
 04/13  05:00:00,0.0,0.0,3842.910271117651 
 04/13  06:00:00,91.88771693138738,53.92017164694986,4095.0663102651197 
 04/13  07:00:00,529.5002356789154,349.85113892927708,4853.566394454091 
 04/13  08:00:00,816.2008932195621,521.1322834989666,5740.645055432225 
 04/13  09:00:00,902.257735462755,575.5728672577707,120718.00484186683 
 04/13  10:00:00,907.9926250772972,591.0311151002833,151007.5148254217 
 04/13  11:00:00,721.6565955419416,483.5394211568126,158681.2882713638 
 04/13  12:00:00,556.7195285122198,382.1978159507109,145485.23316833704 
 04/13  13:00:00,552.184893621642,372.350381593206,68329.65259443928 
 04/13  14:00:00,614.0335174695124,396.73923438528279,66155.67857471871 
 04/13  15:00:00,551.1297341494231,344.23417504113339,66381.32506415343 
 04/13  16:00:00,448.81219841431058,274.35217404097,59460.01460155928 
 04/13  17:00:00,229.01562540806433,140.45763782786086,49197.18859066139 
 04/13  18:00:00,37.8341660801706,22.931284041636276,32962.20485361512 
 04/13  19:00:00,0.0,0.0,18564.837878934613 
 04/13  20:00:00,0.0,0.0,14070.733681406671 
 04/13  21:00:00,0.0,0.0,11932.127043921588 
 04/13  22:00:00,0.0,0.0,5489.9859416899935 
 04/13  23:00:00,0.0,0.0,5432.275786903748 
 04/13  24:00:00,0.0,0.0,5341.386441573018 
 04/14  01:00:00,0.0,0.0,5190.927355669853 
 04/14  02:00:00,0.0,0.0,5059.985094646446 
 04/14  03:00:00,0.0,0.0,4930.583616369933 
 04/14  04:00:00,0.0,0.0,4739.639028211962 
 04/14  05:00:00,0.0,0.0,4536.689769416088 
 04/14  06:00:00,94.29142117829668,55.36080108693907,4669.359062944545 
 04/14  07:00:00,532.1365724200729,351.5146813910407,5182.414254927189 
 04/14  08:00:00,805.3069668863212,515.0631230754253,5796.454861763778 
 04/14  09:00:00,893.1128328694416,571.3235119546703,6239.791670216189 
 04/14  10:00:00,828.6842949656698,541.3916880854124,6703.36245071633 
 04/14  11:00:00,650.3506324972678,437.91520924211189,7119.787294318892 
 04/14  12:00:00,457.5244389345712,318.71280121185358,7486.166324920606 
 04/14  13:00:00,419.9871597245449,287.50152040367717,7719.888028411845 
 04/14  14:00:00,479.9196330804386,312.8430231142814,7821.082730111625 
 04/14  15:00:00,471.099406711584,296.4148120789352,7726.725578635938 
 04/14  16:00:00,376.2475522736241,233.19097168923325,7404.57509708749 
 04/14  17:00:00,215.8933981160526,133.4543598044907,6961.094962364463 
 04/14  18:00:00,33.42008952543492,20.498620957474939,6387.771019397912 
 04/14  19:00:00,0.0,0.0,5956.984798104161 
 04/14  20:00:00,0.0,0.0,5636.662029357204 
 04/14  21:00:00,0.0,0.0,5481.142866943592 
 04/14  22:00:00,0.0,0.0,5423.843521335261 
 04/14  23:00:00,0.0,0.0,5376.790025027794 
 04/14  24:00:00,0.0,0.0,5301.093830142363 
 04/15  01:00:00,0.0,0.0,5215.959362587347 
 04/15  02:00:00,0.0,0.0,5138.743405411483 
 04/15  03:00:00,0.0,0.0,4969.942056980834 
 04/15  04:00:00,0.0,0.0,4743.572839789467 
 04/15  05:00:00,0.0,0.0,4520.436351104167 
 04/15  06:00:00,36.27921066351043,24.214713318912584,4479.27802383643 
 04/15  07:00:00,243.5217165524041,165.68504669288999,4653.5232392683565 
 04/15  08:00:00,508.36693824610105,331.34554339142377,20055.229814637456 
 04/15  09:00:00,741.2262771218983,480.12036701662665,160545.19338745695 
 04/15  10:00:00,802.1455757487752,526.4337257614307,164191.95709538737 
 04/15  11:00:00,614.7565488336089,415.71771514293558,168328.91199465717 
 04/15  12:00:00,424.4262005326735,295.77843086822966,170969.4764249221 
 04/15  13:00:00,485.1700197121947,327.16356222859408,159319.83214794377 
 04/15  14:00:00,476.32251076458308,311.1868328553805,147606.6586424626 
 04/15  15:00:00,470.4481043092142,296.1052326222968,156666.02602844829 
 04/15  16:00:00,428.3029554873587,262.08074515439406,145195.28531381177 
 04/15  17:00:00,287.56671994553468,172.96995899912927,124915.63650968606 
 04/15  18:00:00,54.83414942730937,31.93649940366947,41465.74877507722 
 04/15  19:00:00,0.0,0.0,19938.98942918852 
 04/15  20:00:00,0.0,0.0,7681.439711656294 
 04/15  21:00:00,0.0,0.0,5834.9028310005515 
 04/15  22:00:00,0.0,0.0,5380.856479994533 
 04/15  23:00:00,0.0,0.0,5333.668190522952 
 04/15  24:00:00,0.0,0.0,5134.00333183523 
 04/16  01:00:00,0.0,0.0,4797.6435291633725 
 04/16  02:00:00,0.0,0.0,4441.001933708315 
 04/16  03:00:00,0.0,0.0,4214.765919959401 
 04/16  04:00:00,0.0,0.0,4153.888053662066 
 04/16  05:00:00,0.0,0.0,4088.335652627526 
 04/16  06:00:00,82.63208366674808,49.74263570464549,4302.877837166324 
 04/16  07:00:00,484.90816775213809,322.2185647899982,4928.967930757676 
 04/16  08:00:00,782.295785510605,501.81691257039668,15088.2585712355 
 04/16  09:00:00,895.1634508939729,572.6282908657179,115505.23287589195 
 04/16  10:00:00,856.9117141762712,559.1090858498072,148406.2422357121 
 04/16  11:00:00,715.4191974192673,479.9829578783629,159201.126291012 
 04/16  12:00:00,555.4423915141248,381.388460951538,153518.85216879977 
 04/16  13:00:00,558.4504159450133,376.19566492021189,151517.8467658284 
 04/16  14:00:00,611.7633880151035,395.46149211080549,174013.49786880017 
 04/16  15:00:00,580.016787327199,362.0505338577935,194085.64314217377 
 04/16  16:00:00,464.19241926623666,282.8648694136734,186843.27345561956 
 04/16  17:00:00,292.0232319593009,174.9889519253518,177032.43435974327 
 04/16  18:00:00,59.17979911591696,34.224133175700867,94086.55146588305 
 04/16  19:00:00,0.0,0.0,60306.21653116838 
 04/16  20:00:00,0.0,0.0,40133.26263398243 
 04/16  21:00:00,0.0,0.0,5576.959880195393 
 04/16  22:00:00,0.0,0.0,5325.249106048647 
 04/16  23:00:00,0.0,0.0,5068.625208294376 
 04/16  24:00:00,0.0,0.0,5014.347401976295 
 04/17  01:00:00,0.0,0.0,5105.222205055929 
 04/17  02:00:00,0.0,0.0,5189.308608742621 
 04/17  03:00:00,0.0,0.0,5080.12733702326 
 04/17  04:00:00,0.0,0.0,4848.378552924373 
 04/17  05:00:00,0.0,0.0,4623.019076827424 
 04/17  06:00:00,57.56472787452543,36.20124376786671,4742.793164610168 
 04/17  07:00:00,355.53714750608796,243.22821113474599,5288.901681009348 
 04/17  08:00:00,722.4431516038891,466.8194027312001,5974.540398423829 
 04/17  09:00:00,855.9632744892497,551.7591497515857,6389.038510045659 
 04/17  10:00:00,798.5950365183481,524.3053367923584,6685.588809211295 
 04/17  11:00:00,600.2600768230815,406.5251027384292,6939.241370868556 
 04/17  12:00:00,415.5672186871464,292.0028306960291,7107.476882968077 
 04/17  13:00:00,431.8429079582731,295.2920246180619,7193.713853219058 
 04/17  14:00:00,522.3226322478025,338.5741199923271,7296.1711235016965 
 04/17  15:00:00,533.8987631855784,333.44377381098027,7338.31194932201 
 04/17  16:00:00,453.33293624192819,276.7718250782804,7311.497746349356 
 04/17  17:00:00,289.5373263697367,173.67150060064373,7135.968247113248 
 04/17  18:00:00,55.42453810970395,32.09346893103575,6766.944314764382 
 04/17  19:00:00,0.0,0.0,6312.786431382134 
 04/17  20:00:00,0.0,0.0,5982.759897294806 
 04/17  21:00:00,0.0,0.0,5793.799749455206 
 04/17  22:00:00,0.0,0.0,5566.948886624024 
 04/17  23:00:00,0.0,0.0,5345.1458656209325 
 04/17  24:00:00,0.0,0.0,5132.636273829489 
 04/18  01:00:00,0.0,0.0,4938.558688888738 
 04/18  02:00:00,0.0,0.0,4758.130925391211 
 04/18  03:00:00,0.0,0.0,4619.741503674609 
 04/18  04:00:00,0.0,0.0,4481.575537673125 
 04/18  05:00:00,0.0,0.0,4348.192122882653 
 04/18  06:00:00,65.59190235163611,40.8249767741447,4494.910855530958 
 04/18  07:00:00,411.3270253470267,276.36307309580607,5028.716312698016 
 04/18  08:00:00,734.5912047280491,474.29161674162875,5698.323601901655 
 04/18  09:00:00,866.5255463131101,557.6431756781031,6209.065520005041 
 04/18  10:00:00,811.2900280292923,531.8213526146676,6601.133950551907 
 04/18  11:00:00,626.4848077628221,423.1196661882882,6955.0491041925015 
 04/18  12:00:00,455.99459104281569,317.71187216933108,7237.491938020151 
 04/18  13:00:00,457.7909201399061,311.8973534238332,7390.380694619431 
 04/18  14:00:00,516.9000842766163,335.12506970786537,7433.300384130273 
 04/18  15:00:00,466.3271306785255,292.9643595726906,7179.23839052106 
 04/18  16:00:00,356.40403691229997,222.5217888656798,6742.50752781783 
