Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/01  01:00:00,0.0,0.0,5556.36759046026 
 04/01  02:00:00,0.0,0.0,4800.431836297178 
 04/01  03:00:00,0.0,0.0,4261.839268313902 
 04/01  04:00:00,0.0,0.0,3523.643518118319 
 04/01  05:00:00,0.0,0.0,2820.066390714363 
 04/01  06:00:00,41.27702194453163,24.838173195066589,2802.8126376763353 
 04/01  07:00:00,348.0675083933684,230.80437025598043,3611.2282327024386 
 04/01  08:00:00,685.1106927098522,442.1076847208576,17973.100504246973 
 04/01  09:00:00,835.9207072118842,537.8685526861734,136945.43766486154 
 04/01  10:00:00,801.5259260633289,525.1369450529957,150089.50504466607 
 04/01  11:00:00,634.9770529988008,428.22746847801678,158207.24336009238 
 04/01  12:00:00,530.8235832989167,365.5428801050043,162310.24006773984 
 04/01  13:00:00,555.013843093217,374.23703901472569,154554.18919560538 
 04/01  14:00:00,615.5587584543867,397.9980117019625,146787.25729386955 
 04/01  15:00:00,566.1604494972784,353.65157625958138,152289.35681920438 
 04/01  16:00:00,466.39997806590898,284.5460382253779,141286.85252405329 
 04/01  17:00:00,291.56829038774046,175.44771292752737,124765.55096321732 
 04/01  18:00:00,56.75152394678967,32.94295625763428,43314.85205593243 
 04/01  19:00:00,0.0,0.0,21935.10225914165 
 04/01  20:00:00,0.0,0.0,8947.56949499164 
 04/01  21:00:00,0.0,0.0,7066.445313981138 
 04/01  22:00:00,0.0,0.0,6539.087809811754 
 04/01  23:00:00,0.0,0.0,6399.171211966611 
 04/01  24:00:00,0.0,0.0,6206.748416700527 
 04/02  01:00:00,0.0,0.0,6048.68478947469 
 04/02  02:00:00,0.0,0.0,5842.422349868798 
 04/02  03:00:00,0.0,0.0,5656.881992436293 
 04/02  04:00:00,0.0,0.0,5588.6817174546695 
 04/02  05:00:00,0.0,0.0,5494.422806608632 
 04/02  06:00:00,37.476667925688428,22.911802343516667,5465.823573711659 
 04/02  07:00:00,297.5380735533637,199.95020635128038,5673.341148175586 
 04/02  08:00:00,581.954043333043,379.6387798385722,15492.500512582352 
 04/02  09:00:00,799.1332238577503,516.1050725242703,106703.5852891343 
 04/02  10:00:00,793.4085758600022,520.5505221495836,142196.7956548879 
 04/02  11:00:00,616.0834095616277,416.4789188114489,153765.49580153256 
 04/02  12:00:00,425.5742406541872,298.45214842209608,149046.50364050349 
 04/02  13:00:00,406.99439257734977,279.0996142993586,146664.63777338554 
 04/02  14:00:00,476.0402531590575,309.0670967729962,165855.24805530028 
 04/02  15:00:00,481.0277226211072,300.8281609824698,182576.41093369775 
 04/02  16:00:00,400.2401955380392,245.6650463143665,176072.48377942146 
 04/02  17:00:00,262.5285673311853,159.99471435242359,170443.95214500949 
 04/02  18:00:00,43.64803867030128,26.165103808054075,89056.7007805382 
 04/02  19:00:00,0.0,0.0,57956.53304686941 
 04/02  20:00:00,0.0,0.0,40978.24383690925 
 04/02  21:00:00,0.0,0.0,6982.596446711345 
 04/02  22:00:00,0.0,0.0,6711.366042653884 
 04/02  23:00:00,0.0,0.0,6402.228371519218 
 04/02  24:00:00,0.0,0.0,5981.047751423874 
 04/03  01:00:00,0.0,0.0,5539.9564510876835 
 04/03  02:00:00,0.0,0.0,5080.069266355507 
 04/03  03:00:00,0.0,0.0,4627.350610581793 
 04/03  04:00:00,0.0,0.0,4152.124979451556 
 04/03  05:00:00,0.0,0.0,3707.8809434764494 
 04/03  06:00:00,26.323447404880978,17.328686520720138,3807.367772879698 
 04/03  07:00:00,237.8961327305842,161.38899425196204,4489.931032657234 
 04/03  08:00:00,533.7202085280176,347.8662192378899,15039.781327417766 
 04/03  09:00:00,783.2034230749096,506.3038164182728,134279.60972071347 
 04/03  10:00:00,799.0174869240562,523.9063626377185,146297.54424839468 
 04/03  11:00:00,621.5704847665121,419.90352816004136,154682.18086025064 
 04/03  12:00:00,438.0579710779078,306.4056096738938,158095.04824700053 
 04/03  13:00:00,439.16157562159295,300.08966814984827,152589.98680263727 
 04/03  14:00:00,517.556438105184,335.48099580716515,147611.67079389163 
 04/03  15:00:00,482.05110502675719,301.5025119483441,154790.83726368048 
 04/03  16:00:00,393.2929573286622,241.97452112705188,142968.39517919153 
 04/03  17:00:00,235.53356853904959,144.37429555438335,120610.32710110188 
 04/03  18:00:00,43.72935284133728,26.224262962128397,38955.97762082349 
 04/03  19:00:00,0.0,0.0,18501.317310955947 
 04/03  20:00:00,0.0,0.0,7168.8523274471145 
 04/03  21:00:00,0.0,0.0,6491.831550853087 
 04/03  22:00:00,0.0,0.0,5877.781023649822 
 04/03  23:00:00,0.0,0.0,5640.640053741215 
 04/03  24:00:00,0.0,0.0,5385.126819050655 
 04/04  01:00:00,0.0,0.0,5174.458813154738 
 04/04  02:00:00,0.0,0.0,4939.982727307885 
 04/04  03:00:00,0.0,0.0,4678.841909648808 
 04/04  04:00:00,0.0,0.0,4462.063163057598 
 04/04  05:00:00,0.0,0.0,4252.363476470387 
 04/04  06:00:00,15.922993774330826,10.464650211966108,4233.288113565123 
 04/04  07:00:00,128.21703864059325,84.38641440412288,4684.724251394433 
 04/04  08:00:00,308.0554432127797,198.41957955505095,16051.132808134886 
 04/04  09:00:00,487.083280360042,315.6009030325029,101198.08140277869 
 04/04  10:00:00,548.639615400226,360.889636421075,138074.7113473304 
 04/04  11:00:00,527.8832516033399,353.7479827897082,140864.33607632863 
 04/04  12:00:00,473.377935114695,319.54940218382429,136445.40683236323 
 04/04  13:00:00,451.5951092713155,302.5554006691616,135343.80997621257 
 04/04  14:00:00,448.07739693994287,292.4158594244787,147656.8599533127 
 04/04  15:00:00,437.46384348982277,277.4113526075634,158831.48892598964 
 04/04  16:00:00,344.1484067643806,215.08834705570374,159580.29878631587 
 04/04  17:00:00,191.95282903797046,120.27913472895303,147764.16270809857 
 04/04  18:00:00,28.862601925770347,17.919459542942034,71685.94277299862 
 04/04  19:00:00,0.0,0.0,48805.64229065214 
 04/04  20:00:00,0.0,0.0,33189.916732008096 
 04/04  21:00:00,0.0,0.0,6402.743240094835 
 04/04  22:00:00,0.0,0.0,6131.370240006622 
 04/04  23:00:00,0.0,0.0,5795.761287168237 
 04/04  24:00:00,0.0,0.0,5607.9842156154955 
 04/05  01:00:00,0.0,0.0,5600.18539973216 
 04/05  02:00:00,0.0,0.0,5566.757820546281 
 04/05  03:00:00,0.0,0.0,5257.945300924152 
 04/05  04:00:00,0.0,0.0,4798.406128558818 
 04/05  05:00:00,0.0,0.0,4311.086259910779 
 04/05  06:00:00,30.233436369088225,19.729649732943157,4282.271651594351 
 04/05  07:00:00,239.36214218208455,162.84822182418189,4773.267699405494 
 04/05  08:00:00,451.9482500883875,294.1705613321853,18083.141696713403 
 04/05  09:00:00,627.236888925128,407.01293643553256,102636.63266463172 
 04/05  10:00:00,646.4610309486444,425.87836888698629,118538.92082731049 
 04/05  11:00:00,559.2142151806502,375.89134893087199,128030.08930044515 
 04/05  12:00:00,495.8109851992612,335.66672653708067,131642.60631676805 
 04/05  13:00:00,450.318640271462,301.7060096954035,130873.85159533272 
 04/05  14:00:00,426.7291438149393,278.6419066278975,138808.87631886197 
 04/05  15:00:00,418.0582573943725,265.2379527062098,148240.86325716237 
 04/05  16:00:00,355.3878370597524,221.81465697136535,138785.5574293091 
